"","date","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","gfcexp_g","gfsubs_g","gfintpmt_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gf_gdp","gf_gdpalt","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","gfb_g","gfhb_g","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","ptgh","ptgsh","ptgfh","yptmr","yptmd","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","yfptmd_g","ysptmd_g","gfeg_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb","deficit","deficitb"
"219",2024-09-30,0.0139566167815706,0.0122815304676429,0.00574712643678166,0.0112492599171108,0.0109112356237098,0.0117181052979038,0.00374531835205993,0.0127557160048135,0.00786650774731834,0.0144648023143683,0.0122815304676429,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00502124822931416,0.00747392687042803,0.00500559788764243,5.56798179875635,5.9268250617399,0.00981832827142165,0.00462752164317509,0.00469583979193511,0.009887470481592,0.00505267685117361,0.00516821466291123,0.0103169288493586,0.00523752393854676,0.00118102100335304,0.000460379802194211,0.00171534614787489,0.00781650339461043,0.0055189247762929,0.0091790559282644,0.00524497708801019,0.000187811076834965,0.00981084626310746,0.00981084626310769,0.00981084626310769,0.00981084626310769,26213.7433047978,18095.4977821151,NA,20917.2613934124,122.762508376093,125.240930081029,120.726377110615,133.799665640731,NA,NA,NA,1088.43620083147,822.384640332101,4014.92213353555,NA,2690.84454557455,1796.29629707155,290.566205529319,4243.88609436112,NA,1774.4811911587,NA,1726.06305037284,2611.54152505036,NA,NA,2134.92328297773,188.318584070797,209.491698991466,1746.94645308924,3078.09969361301,684.710865378576,555.921262596818,1607.97771300075,81.0745065378529,27.5347380694595,936.822439922544,NA,20922.69985961,26203.9431242514,NA,0.629670798,0.0091790559282644,0.0091790559282644,0.0139566167815706,0.0144648023143683,0.0144648023143683,0.0055189247762929,1559.18377773512,2778.42079768808,2134.92328297773,517.831592740857,304.553047591244,166.879272637719,418.990847181687,3595.93128635387,555.933544127286,-524.482724856611,-357.603452218892
"220",2024-12-31,0.0143449419568822,0.0131824545030332,0.00571428571428578,0.00936768149882905,0.0112310385064178,0.011867862969005,0.00746268656716409,0.0111692015209126,0.0281456953642385,0.0147338403041826,0.0131824545030332,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00511777717318695,0.00747897044838464,0.00498390265226556,5.54422208858881,5.90306535157235,0.00983595921872915,0.00465868110284351,0.00465824384867608,0.00983627596529729,0.0050210615902585,0.00515371388204866,0.0103516765029653,0.00530398847909302,0.00115656267108422,0.000442273233670076,0.00167600553835628,0.007797395105755,0.00551054098433629,0.00915080756111408,0.00523377331449759,0.000166901308864209,0.00976164672062474,0.00976164672062474,0.00976164672062474,0.00976164672062474,26471.580614914,18282.8165213157,NA,21014.7082437892,123.374344767188,125.886386000988,121.344227807594,134.800349386062,NA,NA,NA,1119.07099456348,834.501524291367,4067.64997684459,NA,2724.41478158982,1813.06891363519,293.320077732991,4276.97735102267,NA,1794.36999842758,NA,1730.79847577634,2640.82283979961,NA,NA,2163.06681202305,189.394690265487,211.454150504267,1766.56647597254,3122.25485505539,688.483992664665,561.347969566772,1623.6742233697,81.8659272287244,27.8035224550385,945.395121789209,NA,21020.1628975287,26461.6923402005,NA,0.629670798,0.00915080756111408,0.00915080756111408,0.0143449419568822,0.0147338403041826,0.0147338403041826,0.00551054098433629,1567.77572384444,2803.84559173152,2163.06681202305,525.461240732761,309.040283558605,163.022751931904,419.933881056447,3647.71609578815,561.361152021275,-522.571202066387,-359.548450134484
"221",2025-03-31,0.0141420747159322,0.0130109383995394,0.00568181818181812,0.00928074245939681,0.0111063031876533,0.0117286687356415,0.00740740740740731,0.0110458284371329,0.0273752012882447,0.0145199063231851,0.0130109383995394,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00500463933427242,0.00747144907801212,0.00495469346163602,5.52070925621579,5.87955251919934,0.00978558652233547,0.00462022921014221,0.00462108648911574,0.00978471379485912,0.00499596545061221,0.00514135157322343,0.0103246312604469,0.00530236629263997,0.00114754531294287,0.000519116601155722,0.00163679659854038,0.00780252383808822,0.00558060416525347,0.00911309794707443,0.00531031214327105,0.000250186047860979,0.00970533831667564,0.00970533831667564,0.00970533831667564,0.00970533831667564,26730.6205574042,18471.5798603007,NA,21111.8010126597,123.985626826539,126.533612169702,121.951511903066,135.807503332198,NA,NA,NA,1149.70578829549,846.618408250633,4120.42061663052,NA,2758.00638259317,1829.90332748375,296.077065766155,4310.34856875899,NA,1814.25986390269,NA,1735.76012015628,2670.16205066026,NA,NA,2191.21034106837,190.470796460177,213.416602017068,1786.18649885583,3166.41001649776,692.32614930184,566.796041524797,1639.43253102357,82.6604637490875,28.0733650468599,954.01060013276,NA,21117.2988882935,26720.612426277,NA,0.629670798,0.00911309794707443,0.00911309794707443,0.0141420747159322,0.0145199063231851,0.0145199063231851,0.00558060416525347,1576.52485957911,2829.39731123744,2191.21034106837,533.090888724666,313.527519525967,159.235260577174,420.919711408094,3699.50090522243,566.809052463196,-520.885898252596,-361.650637675422
"222",2025-06-30,0.0139448653877157,0.0128438281427596,0.00564971751412435,0.00919540229885052,0.0109843081312411,0.0115927017767508,0.00735294117647056,0.010925151092515,0.0266457680250785,0.0143120960295475,0.0128438281427596,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00512747872713737,0.00748960566005841,0.00496531106121756,5.49781222466138,5.85665548764493,0.00973189393323948,0.00458100799400757,0.00458076318959122,0.00973175144832522,0.00497515178399277,0.00512701265697685,0.0102710516895027,0.00526745924131972,0.00122291568216087,0.000790555785727454,0.00158572295795056,0.00788578889496339,0.00586233832869704,0.00907606944578898,0.00561233968405345,0.000541818055915633,0.00964974443254984,0.00964974443254984,0.00964974443254962,0.00964974443254984,26990.7601214386,18661.3024118326,NA,21208.5143418666,124.601254030853,127.182351600829,122.576815686092,136.824647977834,NA,NA,NA,1180.3405820275,858.735292209898,4173.23444453172,NA,2791.61934858458,1846.79953861722,298.83716962881,4344.33906763593,NA,1834.15078758405,NA,1741.43124439585,2699.41285501768,NA,NA,2219.35387011369,191.546902654867,215.379053529868,1805.80652173913,3210.56517794014,696.384799422851,572.265478470892,1655.25263596235,83.4581160989423,28.3442658449238,962.669266591584,NA,21214.0322337046,26980.6507849565,NA,0.629670798,0.00907606944578898,0.00907606944578898,0.0139448653877157,0.0143120960295475,0.0143120960295475,0.00586233832869704,1585.76698168956,2855.07711772396,2219.35387011369,540.72053671657,318.014755493328,155.664262706281,421.948729875014,3751.28571465671,572.278322299035,-519.910074298426,-364.245811592145
"223",2025-09-30,0.0137530805310437,0.0126809561216474,0.00561797752808979,0.00911161731207288,0.0108649640186256,0.0114598511400781,0.0072992700729928,0.0108070820878363,0.0259541984732825,0.0141101502048249,0.0126809561216474,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00501430026750294,0.00753064340780463,0.00494067815171406,5.47646260315065,5.8353058661342,0.00961722725792447,0.00448062941365451,0.00454325274981371,0.0096794044799246,0.00496261062467129,0.00511474884236124,0.0102092147684506,0.00522215998367659,0.00114496200598113,0.000627707656893517,0.00153488896208409,0.00780580262403852,0.00569693437055713,0.00903905516948228,0.00544270396793528,0.000374758898650573,0.00935217956184742,0.00935217956184764,0.00935217956184764,0.00935217956184764,27250.3363953906,18851.819656014,NA,21303.5418350467,125.21686872432,127.832857386448,123.191452645776,137.855025611153,NA,NA,NA,1210.97537575951,870.852176169164,4226.09122658478,NA,2825.11480714161,1863.35586468365,301.580136429262,4378.2501209298,NA,1854.03589113108,NA,1746.80286532459,2728.88244409085,NA,NA,2247.49739915901,192.623008849558,217.341505042669,1825.42654462243,3254.72033938251,700.352057921817,577.617407982598,1670.7328558341,84.2386313865931,28.6093465086543,971.37088720227,NA,21310.412943985,27241.8074170357,NA,0.629670798,0.00903905516948228,0.00903905516948228,0.0137530805310437,0.0141101502048249,0.0141101502048249,0.00569693437055713,1594.80099211125,2880.88431730419,2247.49739915901,548.350184708474,322.50199146069,152.001873213342,423.020702493796,3803.07052409099,577.63008893872,-518.634747033439,-366.632873820097
"224",2025-12-31,0.0143506900878294,0.0126809561216474,0.00698324022346375,0.0197516930022574,0.0110273590173087,0.0123033795358978,0.00362318840579712,0.0136487716105551,0.0182823129251701,0.0152603231597845,0.027593085106383,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00505264517118231,0.00748767496385483,0.00494270103213035,5.45593145177546,5.814774714759,0.00949042314110121,0.00436704343143834,0.0045061467695881,0.00963042126728192,0.00495015344703587,0.0051005692492252,0.0100665592837926,0.00509050895266683,0.00112076635834574,0.000641371759571741,0.00149632561025292,0.00779184410060929,0.0056943748590621,0.00900238267628761,0.00544719561409807,0.000395434506021364,0.00925443025333172,0.00925443025333172,0.00925443025333195,0.00925443025333172,27508.9536185202,19041.5926161886,NA,21396.5753274838,125.835778270603,128.484877727874,123.813895344118,138.887239235063,NA,NA,NA,1233.11480652383,884.141661801907,4281.54336194502,NA,2858.96074305914,1880.16267811328,306.652579652317,4412.36476330556,NA,1874.43028820021,NA,1751.50432612702,2759.19720103359,NA,NA,2275.99781506126,193.96814159292,221.63436772692,1845.5561784897,3301.42782229555,704.340125072939,582.962927997883,1686.19453652036,85.0182119253965,28.874109710512,980.11553964947,NA,21406.4407924311,27504.157498544,NA,0.629670798,0.00900238267628761,0.00900238267628761,0.0143506900878294,0.0152603231597845,0.0152603231597845,0.0056943748590621,1603.88238678593,2906.81914037468,2275.99781506126,556.718185731853,327.423476070054,147.621939341086,423.397353917617,3858.1460080274,582.99052108299,-515.775645551759,-368.153706210673
"225",2026-03-31,0.0141476613838423,0.0126809561216474,0.00693481276005548,0.0193691200885446,0.0109070827005384,0.0121538461538462,0.00361010830324915,0.0134649910233393,0.0179540709812109,0.0150309460654288,0.0268521514073115,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00502306501925998,0.00756272080900855,0.00495198727557677,5.43541809651426,5.7942613594978,0.00937297337056975,0.00425570225177174,0.00447179598010472,0.00959203737700848,0.0049477529026532,0.0050962420382995,0.00999155396825502,0.00501655013181768,0.00109666013729304,0.000634704528199692,0.00144585724655283,0.00777202905954066,0.00569228367065661,0.00897438699464043,0.00545163859463133,0.000395269973223866,0.00923553923454978,0.00923553923454978,0.00923553923454956,0.00923553923454978,27766.7943082388,19231.8477164548,NA,21487.6327812852,126.458915443412,129.139667763037,124.435820590719,139.937604649332,NA,NA,NA,1255.25423728814,897.43114743465,4337.04678101032,NA,2893.20654847871,1897.08072665576,311.730631368456,4446.65779046726,NA,1894.82659004058,NA,1756.27538241614,2789.64281815358,NA,NA,2304.85964348702,195.313274336283,225.927230411172,1865.68581235698,3348.13530520858,708.34942886548,588.346904991696,1701.76745231948,85.8034009572847,29.1407776836062,988.911475801745,NA,21502.166028315,27767.9784052931,NA,0.629670798,0.00897438699464043,0.00897438699464043,0.0141476613838423,0.0150309460654288,0.0150309460654288,0.00569228367065661,1613.01214030589,2932.90606026383,2304.85964348702,565.086186755232,332.344960679418,143.263242110248,423.825289046513,3913.22149196381,588.373757143103,-512.624727033261,-369.361484923013
"226",2026-06-30,0.0139502973014178,0.0126809561216474,0.00688705234159781,0.0190010857763301,0.0107894018027861,0.0120079039367684,0.00359712230215825,0.0132860938883967,0.0176374077112387,0.014808362369338,0.0261499684940139,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00504385258833318,0.00745080912664431,0.0049210494990255,5.41550927591716,5.7743525389007,0.0092709894029368,0.00416061112658961,0.00444018287747133,0.00955035024537404,0.00494134313272676,0.00508799931535381,0.00982003141027871,0.00485693646458824,0.00108786393025112,0.000669518654923928,0.00141968941826531,0.007758008603311,0.00570635458106455,0.0089383105390396,0.00547236878562807,0.000436704671454125,0.00924180856201806,0.00924180856201806,0.00924180856201806,0.00924180856201828,28024.219964024,19420.7050651081,NA,21577.0344653191,127.081226025902,129.7967303042,125.063456526487,140.980253031214,NA,NA,NA,1277.39366805245,910.720633067393,4392.59346178969,NA,2927.87176194832,1914.15326841054,316.816472658325,4481.15499986169,NA,1915.22553739656,NA,1761.1538936173,2820.18395131703,NA,NA,2334.08746749263,196.658407079646,230.220093095423,1885.81544622426,3394.84278812161,712.391521873881,593.784294455685,1717.49486133089,86.596379562902,29.4100911723064,997.750673668081,NA,21597.6395777425,28033.1723246697,NA,0.629670798,0.0089383105390396,0.0089383105390396,0.0139502973014178,0.014808362369338,0.014808362369338,0.00570635458106455,1622.21655952203,2959.1212854123,2334.08746749263,573.454187778611,337.266445288783,138.93733409527,424.29648588947,3968.29697590022,593.810444424179,-509.215267846957,-370.277933751688
"227",2026-09-30,0.0137583640327794,0.0126809561216474,0.00683994528043774,0.0186467767714438,0.0106742332117282,0.0118654250525683,0.00358422939068093,0.0131118881118881,0.0173317210802095,0.0145922746781115,0.025483573840958,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00507809906812207,0.0074234071079291,0.00492547055081349,5.39702343819624,5.75586670117979,0.00927261291102988,0.00416996570239397,0.00441120710270348,0.00951622095354204,0.00493487869756798,0.00508169077760734,0.00973108979580245,0.00477223292478007,0.00110181401882242,0.000766719013360562,0.00139366527514562,0.00776634774820062,0.00582000868201588,0.00888524534499402,0.00559253381319841,0.000540386852518504,0.00935867359421994,0.00935867359421994,0.00935867359421994,0.00935867359421994,28284.077707884,19609.6896899945,NA,21667.0099589988,127.707160862254,130.45631715155,125.69854114853,142.026806843643,NA,NA,NA,1299.53309881676,924.010118700136,4448.1662042314,NA,2963.02725610487,1931.57187496084,321.919762593347,4515.9572079042,NA,1935.6304107075,NA,1766.37333189675,2850.69834612459,NA,NA,2363.685928252,198.003539823009,234.512955779674,1905.94508009153,3441.55027103464,716.537646716181,599.34132785287,1733.56833513784,87.4068068136724,29.6853306159642,1006.61593319675,NA,21692.9112388495,28299.9421865399,NA,0.629670798,0.00888524534499402,0.00888524534499402,0.0137583640327794,0.0145922746781115,0.0145922746781115,0.00582000868201588,1631.65787398256,2985.41380403878,2363.685928252,581.82218880199,342.187929898147,134.715457914192,424.793744394765,4023.37245983663,599.366811426711,-505.776098985189,-371.060641070996
"228",2026-12-31,0.0133491545535449,0.0126809561216474,0.00271739130434789,0.0167364016736402,0.0106951871657754,0.0116891791598634,0.00714285714285712,0.013157894736842,0.0184231378763866,0.0148054145516074,0.022754491017964,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00497806454016625,0.00736347442769425,0.00492190508221424,5.37704269713705,5.73588596012059,0.00934649309388713,0.0042491456276379,0.00438831288367236,0.00948668279307402,0.00493039638609116,0.00507732689144913,0.00974981686343818,0.00479606585972214,0.00110818754902009,0.000870359558674483,0.00135574096962632,0.00775170884482063,0.00590550792585964,0.00881594679144904,0.00567794939769045,0.000643939857755682,0.00954995098476097,0.00954995098476075,0.00954995098476075,0.00954995098476097,28548.4346448477,19800.8805732208,NA,21759.0762396301,128.335723386337,131.118686518783,126.324276598972,143.072617603884,NA,NA,NA,1323.47457627119,937.690471557372,4502.98226320972,NA,2998.72473395052,1948.66542068749,326.679396339753,4550.96359333554,NA,1956.29834351911,NA,1771.62650045517,2881.40019532013,NA,NA,2393.65972579351,198.541592920354,238.437858805276,1926.3295194508,3487.49205750648,720.769165468041,605.065008157006,1750.12382776714,88.2415375344774,29.9688240683131,1015.49020570324,NA,21788.1065207233,28568.414761126,NA,0.629670798,0.00881594679144904,0.00881594679144904,0.0133491545535449,0.0148054145516074,0.0148054145516074,0.00590550792585964,1641.29364248966,3011.73305328564,2393.65972579351,590.436307502527,347.254164054845,130.332857965514,425.053898200716,4077.92836500901,605.087762648024,-502.149860991707,-371.817003026194
"229",2027-03-31,0.0131733021077283,0.0126809561216474,0.00271002710027091,0.0164609053497942,0.0105820105820107,0.0115541209698127,0.00709219858156018,0.0129870129870129,0.0180898657848667,0.0145894122551062,0.0222482435597189,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00505873352806829,0.00732418257034251,0.00494157260882178,5.35715534666415,5.71599860964769,0.00946518699176513,0.00437159915987978,0.00437369577789376,0.00946664005506648,0.00492771248086915,0.0050708616814053,0.00977484450928706,0.00482357472365413,0.00113728858319945,0.000994386193477415,0.00132994240020112,0.00774265867921436,0.00603908489130606,0.0087302415445954,0.00581166069965533,0.000768102220159272,0.00971031482606155,0.00971031482606177,0.00971031482606177,0.00971031482606177,28818.6509170833,19994.431101971,NA,21854.198199039,128.969903681756,131.783571241968,126.963317452412,144.120507576031,NA,NA,NA,1347.41605372562,951.370824414607,4557.78952446352,NA,3034.9539996229,1966.19772713705,331.46115247555,4586.20015110027,NA,1976.97378959505,NA,1777.27707957049,2911.95468486639,NA,NA,2424.01361974646,199.079646017699,242.362761830877,1946.71395881007,3533.43384397832,725.121951645338,610.940379876444,1767.11808111935,89.0983906446729,30.2598307849833,1024.3556804852,NA,21883.4010702213,28838.8616606134,NA,0.629670798,0.0087302415445954,0.0087302415445954,0.0131733021077283,0.0145894122551062,0.0145894122551062,0.00603908489130606,1651.20555412821,3038.02621030867,2424.01361974646,599.050426203064,352.320398211544,126.071525442274,425.305254282139,4132.48427018138,610.962628120004,-498.540937143703,-372.469411701429
"230",2027-06-30,0.013002022536839,0.0126809561216474,0.00270270270270268,0.0161943319838056,0.0104712041884816,0.0114221480890564,0.00704225352112675,0.0128205128205128,0.0177684371417655,0.0143796220213641,0.0217640320733103,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00500610513676891,0.0072853001100166,0.00492031248341918,5.33688409912593,5.69572736210948,0.00961142368932549,0.00451925368717632,0.00437069682127833,0.00946321969476743,0.0049269934381137,0.00507016474586436,0.00990709492568947,0.00495536180901535,0.00116632438886838,0.00112104613767861,0.00130421298471978,0.00773889810017803,0.00615693518895988,0.0086628898054909,0.00592677343191483,0.000892036096351689,0.00982675535225952,0.0098267553522593,0.00982675535225952,0.00982675535225952,29095.6391812022,20192.5178288833,NA,21952.9628648303,129.604475908827,132.451735658963,127.598909168092,145.170468725731,NA,NA,NA,1371.35753118005,965.051177271843,4612.60519131703,NA,3071.69637162104,1984.1008172961,336.261603588296,4621.69228673666,NA,1997.65558490844,NA,1783.29385531074,2942.42236099266,NA,NA,2454.75243009674,199.617699115044,246.287664856478,1967.09839816934,3579.37563045015,729.58648050571,616.943941524307,1784.48311818106,89.9739387318182,30.5571867391081,1033.22956086687,NA,21979.0467817177,29111.7701442548,NA,0.629670798,0.0086628898054909,0.0086628898054909,0.013002022536839,0.0143796220213641,0.0143796220213641,0.00615693518895988,1661.37191970863,3064.34429659477,2454.75243009674,607.664544903601,357.386632368242,121.92193560211,425.565015963273,4187.04017535375,616.96570555638,-494.913293523297,-372.991357921188
"231",2027-09-30,0.0128351397604107,0.0126809561216474,0.00269541778975735,0.0159362549800797,0.0103626943005182,0.0112931559889577,0.00699300699300709,0.0126582278481013,0.0174582316500844,0.0141757796678816,0.0213004484304933,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00498120295759263,0.00726199049880361,0.0049409789944328,5.31806537238804,5.67690863537158,0.0097192556717044,0.00462488831549152,0.00437227609595436,0.00946526208541892,0.00493002455456426,0.00506935887347276,0.0100143186758638,0.00505818238269296,0.001187602517358,0.00122634702919205,0.00127861478514207,0.00772326293656861,0.00623851128945097,0.00859669737491947,0.0060057955231404,0.000994790502640175,0.00979000152373555,0.00979000152373555,0.00979000152373555,0.00979000152373555,29378.427137336,20394.7321372898,NA,22054.4928662743,130.244848901877,133.123181040432,128.234505231826,146.224695290324,NA,NA,NA,1395.29900863447,978.731530129078,4667.42933964246,NA,3108.86486160419,2002.10896283952,341.067351611178,4657.38683147904,NA,2018.33917917245,NA,1789.59575758255,2972.82818676831,NA,NA,2485.8810379523,200.155752212389,250.212567882079,1987.4828375286,3625.31741692199,734.138014000976,622.983823651889,1801.95321062713,90.8547837290992,30.856341643845,1042.11192272047,NA,22075.1452425732,29387.3206784406,NA,0.629670798,0.00859669737491947,0.00859669737491947,0.0128351397604107,0.0141757796678816,0.0141757796678816,0.00623851128945097,1671.73640718571,3090.68753716515,2485.8810379523,616.278663604138,362.452866524941,117.859350396838,425.83325911633,4241.59608052613,623.005124100319,-491.180978929163,-373.321628532325
"232",2027-12-31,0.0149957758377921,0.0126809561216474,0,0.00980392156862742,0.0108974358974359,0.0126914350538854,0.00347222222222232,0.0133196721311475,0.0315498154981551,0.0143769968051117,0.0107025246981338,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00492564308453702,0.00727227170941602,0.00493867907191747,5.30003770213951,5.65888096512306,0.00975125275186345,0.00465573167801991,0.00437720093288868,0.00947090853443761,0.00493486925528658,0.00507036607485778,0.0100623188017351,0.00510175391932993,0.00120890034585147,0.00134542031138257,0.00125314361777557,0.0077242724098564,0.00634505180130079,0.00854821081250823,0.00611650105613404,0.00111800536742979,0.00967793930539695,0.00967793930539695,0.00967793930539695,0.00967793930539695,29664.9036058043,20599.9504339312,NA,22157.1726673545,130.888086411373,133.798164301357,128.86614263572,147.288081005102,NA,NA,NA,1439.32043492165,992.802750210806,4730.7019793731,NA,3146.41740960365,2019.54815664314,344.399703084714,4693.36175608346,NA,2040.29627179329,NA,1796.00091903471,3003.45012804115,NA,NA,2517.40438631821,200.155752212389,252.66563227308,2009.14130434783,3679.68186424699,738.796157729116,629.013023285436,1819.39240443075,91.7340708116344,31.1549674454608,1051.02011512611,NA,22171.7725889227,29665.6453046583,NA,0.629670798,0.00854821081250823,0.00854821081250823,0.0149957758377921,0.0143769968051117,0.0143769968051117,0.00634505180130079,1682.34366128742,3117.10738578843,2517.40438631821,625.138899981833,367.663850228973,113.657257747283,425.881215144277,4304.82076422883,629.023725810134,-496.315708130196,-382.658450382913
"233",2028-03-31,0.0147742248734133,0.0126809561216474,0,0.00970873786407767,0.0107799619530755,0.0125323811524189,0.0034602076124568,0.0131445904954499,0.0305848685387229,0.0141732283464566,0.0105891935921802,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00493368612733036,0.00721821203786699,0.00493997321038786,5.28359404178289,5.64243730476644,0.00969279497411135,0.00460278709935402,0.0043831116874895,0.00947287608713687,0.00493561845096246,0.00506742707312496,0.00994702648249862,0.00498742833048926,0.00122254284762674,0.00145957096691157,0.00121583821122973,0.00771956052735301,0.0064284679971553,0.00848410928267157,0.00620867431971633,0.00124086286680836,0.00947648371505316,0.00947648371505339,0.00947648371505339,0.00947648371505339,29952.4394343822,20804.8586864357,NA,22259.1574158659,131.534670051805,134.476176741472,129.501927735924,148.351237604447,NA,NA,NA,1483.34186120883,1006.87397029253,4793.98339621313,NA,3184.30133583871,2036.78959913502,347.722083903877,4729.59244623631,NA,2062.24997815415,NA,1802.7049025002,3034.00691666931,NA,NA,2549.32748088155,200.155752212389,255.118696664081,2030.79977116705,3734.046311572,743.545485185499,634.973854957157,1836.63384692263,92.6033872397964,31.4502069871007,1059.93708464113,NA,22268.9539444895,29946.6642866743,NA,0.629670798,0.00848410928267157,0.00848410928267157,0.0147742248734133,0.0141732283464566,0.0141732283464566,0.0064284679971553,1693.15855367423,3143.55326549528,2549.32748088155,633.999136359528,372.874833933006,109.546348825971,425.937948281598,4368.04544793153,634.984444150749,-501.349513147126,-391.803164321155
"234",2028-06-30,0.0145591250854409,0.0126809561216474,0,0.00961538461538458,0.0106649937264742,0.0123772645553866,0.00344827586206886,0.0129740518962076,0.0296771954182575,0.0139751552795031,0.0104782375067167,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00502290392269722,0.00721416285924059,0.00493860462373785,5.26780684708227,5.62665011006582,0.00959812805372562,0.0045135237737598,0.00438209314182625,0.00946640562027351,0.00494012390708753,0.00506254054584948,0.00985765914545844,0.00489392625347096,0.00123615244600234,0.0015494678444436,0.0011786234225738,0.0077197501962985,0.00652302129370486,0.00842881877123647,0.00631524383263921,0.00134271690348425,0.00944808767071659,0.00944808767071659,0.00944808767071659,0.00944808767071659,30239.9267835948,21009.945891936,NA,22359.6246520463,132.184267781504,135.156967838677,130.152403476746,149.421467592895,NA,NA,NA,1527.363287496,1020.94519037426,4857.28186113348,NA,3222.62853441373,2054.14227673975,351.050073216125,4766.10371845155,NA,2084.20558928625,NA,1809.73933845444,3064.51343078689,NA,NA,2581.65539080632,200.155752212389,257.571761055081,2052.45823798627,3788.41075889701,748.395648218202,640.973143607405,1853.98652452736,93.4783121610433,31.747351299977,1068.87110223648,NA,22366.5385748453,30230.1515577861,NA,0.629670798,0.00842881877123647,0.00842881877123647,0.0145591250854409,0.0139751552795031,0.0139751552795031,0.00652302129370486,1704.20306297346,3170.04970626787,2581.65539080632,642.859372737224,378.085817637039,105.536275480979,426.011729499255,4431.27013163423,640.983621844912,-506.308955291384,-400.772679810406
"235",2028-09-30,0.0143501987468841,0.0126809561216474,0,0.00952380952380949,0.0105524518932341,0.0122259408510348,0.00343642611683848,0.012807881773399,0.0288218439238159,0.0137825421133231,0.0103695825578303,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00496436790199706,0.00717823884751545,0.00494103547282498,5.25219171523387,5.61103497821741,0.00951220774818901,0.00443187264920558,0.00437988623891034,0.0094592279118943,0.00494061425974912,0.00505758965347664,0.00978389152818232,0.00482050721121569,0.0012195604790492,0.00160123772524018,0.00112968470140001,0.00769283400780058,0.00657083324888147,0.00835856487328746,0.00637143021786324,0.00140281891110916,0.0094463203015891,0.00944632030158887,0.0094463203015891,0.00944632030158887,30527.5752494504,21215.5049235557,NA,22458.7196609882,132.837394937562,135.840536320813,130.798527890934,150.494050576223,NA,NA,NA,1571.38471378318,1035.01641045599,4920.58053690772,NA,3261.42123076499,2071.65562728526,354.386163685051,4802.76856322156,NA,2106.16395175458,NA,1816.99471923441,3094.95315027734,NA,NA,2614.39324953835,200.155752212389,260.024825446082,2074.11670480549,3842.77520622201,753.313231226833,647.027981226637,1871.49987507287,94.3613382389684,32.0472469490837,1077.8053306857,NA,22464.5014693613,30516.1054511823,NA,0.629670798,0.00835856487328746,0.00835856487328746,0.0143501987468841,0.0137825421133231,0.0137825421133231,0.00657083324888147,1715.4010971225,3196.54677238926,2614.39324953835,651.719609114919,383.296801341071,101.593622111914,426.085721570786,4494.49481533693,647.038350809195,-511.079393454104,-409.485771342191
