date,health.transfers,federal.health,state.health,social.transfers,federal.social,state.social,federal.stabilizers.transfers,state.stabilizers.transfers,non.corp.taxes,state.non.corp.taxes,federal.non.corp.taxes,federal.stabilizers.non.corp.taxes,state.stabilizers.non.corp.taxes,corp.taxes.adj,federal.corp.taxes,State.Corporate.taxes,federal.stabilizers.corp.taxes,state.stabilizers.corp.taxes,federal.c,state.c,federal.taxes,state.taxes,federal.transfers,state.transfers,federal.stabilizers,state.stabilizers,stabilizers,federal.stabilizers.taxes,state.stabilizers.taxes,stabilizers.taxes,transfers,taxes,consumption,consumption.discres,taxes.discres,federal.taxes.discres,state.taxes.discres,stabilizers.transfers,transfers.discres,federal.transfers.discres,state.transfers.discres,G.purchases,federal.purchases,federal_cont,,federal.purchases.exdef,state.purchases,G.purchases.exdef,G.purchases.def,Contribution.to..Ch.in.Real.GDP.from..G.,total,federal,state,federal.discres,state.discres,discres
7/1/1989,0.162396118,0.137002234,0.025393883,-0.005565198,-0.001679805,-0.003885394,-0.000737866,0.004383052,-0.034399496,-0.020189228,-0.014210269,-0.097359807,-0.026263685,-0.007335856,-0.019184426,0.01184857,-0.002368824,-0.000819119,0.101927736,0.013167832,-0.033394694,-0.008340658,0.13532243,0.021508489,-0.100466497,-0.022699752,-0.123166249,-0.099728631,-0.027082804,-0.126811435,0.156830919,-0.041735352,0.115095567,0.238261816,0.085076083,0.066333937,0.018742146,0.003645186,0.153185733,0.136060295,0.017125438,0.104345892,0.296337664,0.296338664,,0.24687722,-0.174684759,0.072192461,-0.015919852,0.75,0.236748471,0.398265399,-0.161516928,0.498731896,-0.138817176,0.35991472
10/1/1989,0.171826953,0.141260746,0.030566207,0.070419493,0.064021582,0.006397911,0.01348976,0.005305255,0.060343594,0.075587093,-0.015243499,0.010927293,0.010748783,0.021757783,0.002776852,0.018980931,-0.002120574,-0.000831163,0.192815681,0.131532143,-0.012466647,0.094568025,0.205282328,0.036964118,0.02229648,0.015222875,0.037519355,0.008806719,0.00991762,0.018724339,0.242246446,0.082101378,0.324347824,0.286828469,0.063377038,-0.021273366,0.084650405,0.018795016,0.223451431,0.191792568,0.031658863,-0.213543444,-0.651842954,-0.651841798,,-0.120265201,0.479103913,0.358838712,-0.671410948,0.42,0.151608783,-0.459027273,0.610636056,-0.481323753,0.595413181,0.114089428
1/1/1990,0.127411651,0.107726611,0.019685039,0.030742247,0.000299358,0.03044289,0.005103064,-0.000763893,0.081728648,-0.041793035,0.123521683,-0.03293535,-0.00905944,0.027409777,0.011763478,0.015646299,-0.003033349,-0.000936977,0.24331113,0.023981193,0.135285161,-0.026146736,0.108025969,0.050127929,-0.030865635,-0.010760309,-0.041625944,-0.035968699,-0.009996417,-0.045965116,0.158153898,0.109138425,0.267292323,0.308918267,0.15510354,0.17125386,-0.016150319,0.004339172,0.153814726,0.102922904,0.050891822,0.717928946,0.525924685,0.525883361,,0.380801936,0.220978368,0.601780304,0.039025116,1.33,1.014195376,0.769235814,0.244959562,0.800101449,0.255719871,1.05582132
4/1/1990,0.140783668,0.111087095,0.029696573,0.099981207,0.060867853,0.039113354,0.040753215,0.010232609,0.039087186,-0.04580244,0.084889626,-0.003284342,0.003472771,0.046888798,0.029225905,0.017662893,-0.002139225,-0.000662642,0.28607048,0.040670379,0.114115531,-0.028139547,0.171954948,0.068809927,0.035329648,0.013042738,0.048372386,-0.005423568,0.002810129,-0.002613439,0.240764875,0.085975984,0.326740859,0.278368474,0.088589423,0.119539099,-0.030949676,0.050985824,0.189779051,0.131201733,0.058577317,-0.472024197,-0.250210508,-0.250210502,,0.160027729,-0.249891676,-0.089863948,-0.308528279,0.13,-0.173361325,0.035859972,-0.209221297,0.000530324,-0.222264035,-0.221733711
7/1/1990,0.144063851,0.104070928,0.039992923,0.054847225,0.022425718,0.032421507,0.040585062,0.014024703,0.063393881,0.025099029,0.038294852,0.107990169,0.031718924,0.049766145,0.033714914,0.016051232,-0.000780199,-0.000306279,0.198506411,0.11356469,0.072009766,0.04115026,0.126496646,0.07241443,0.147795032,0.045437349,0.193232381,0.10720997,0.031412645,0.138622615,0.198911076,0.113160026,0.312071102,0.118838721,-0.025462589,-0.035200204,0.009737615,0.054609766,0.14430131,0.085911583,0.058389727,-0.443074951,-0.491387041,-0.49138703,,-0.02782035,0.093368932,0.065548583,-0.644236246,0.13,-0.085947007,-0.292880629,0.206933622,-0.440675662,0.161496274,-0.279179388
10/1/1990,0.170140595,0.11338213,0.056758466,0.089279215,0.052290139,0.036989076,0.104466904,0.020990779,0.190800375,0.022799611,0.168000764,0.317667503,0.100532907,0.040488065,0.028046844,0.012441221,0.00459178,0.001088795,0.361719876,0.128988374,0.196047607,0.035240832,0.165672269,0.093747542,0.426726187,0.122612481,0.549338669,0.322259283,0.101621703,0.423880986,0.259419811,0.23128844,0.49070825,-0.058630419,-0.192592546,-0.126211676,-0.06638087,0.125457683,0.133962128,0.061205365,0.072756763,-0.000791282,-0.282508581,-0.282508569,,-0.31359769,0.30634693,-0.00725076,-0.025739494,0.55,0.5145466,0.079211295,0.435335304,-0.347514892,0.312722823,-0.034792069
1/1/1991,0.201866584,0.164442553,0.037424031,0.208173556,0.191535357,0.0166382,0.131105792,0.008650172,0.454917231,0.095625032,0.359292199,0.441385633,0.13889651,0.041465216,0.030570669,0.010894547,0.006108497,0.001559507,0.745840778,0.16058181,0.389862868,0.106519579,0.35597791,0.054062231,0.578599922,0.149106189,0.727706111,0.44749413,0.140456017,0.587950147,0.410040141,0.496382447,0.906422588,0.178716476,-0.0915677,-0.057631262,-0.033936438,0.139755964,0.270284176,0.224872118,0.045412059,-0.047919178,0.287737903,0.287737843,,0.199184008,-0.352559904,-0.153375896,0.159235787,0.49,0.841600587,1.033578681,-0.191978094,0.454978759,-0.341084283,0.113894476
4/1/1991,0.30200416,0.232221307,0.069782853,0.277116935,0.250971144,0.026145791,0.246308005,0.040214917,0.345613867,0.071714745,0.273899122,0.347249582,0.097472594,0.065488013,0.050168973,0.015319039,0.00612664,0.001630488,0.807260546,0.182962429,0.324068095,0.087033785,0.483192451,0.095928644,0.599684227,0.139318,0.739002227,0.353376221,0.099103083,0.452479304,0.579121095,0.41110188,0.990222975,0.251220748,-0.041377425,-0.029308126,-0.012069298,0.286522923,0.292598173,0.236884446,0.055713727,-0.184889107,-0.190817176,-0.19081716,,0.066867927,0.004016613,0.07088454,-0.27458578,0.35,0.803422412,0.61644337,0.186979042,0.016759143,0.047661042,0.064420185
7/1/1991,0.334016056,0.261704669,0.072311387,0.274217572,0.248182564,0.026035008,0.152843291,0.01179856,0.230050331,-0.010495531,0.240545863,0.305312105,0.078151964,0.081639099,0.063097142,0.018541957,0.005576704,0.001487165,0.813530237,0.106392821,0.303643004,0.008046426,0.509887233,0.098346395,0.4637321,0.091437689,0.555169789,0.310888809,0.079639129,0.390527938,0.608233628,0.31168943,0.919923058,0.364753269,-0.078838508,-0.007245804,-0.071592703,0.164641852,0.443591777,0.357043942,0.086547835,-0.758270434,-0.612969968,-0.612969961,,0.076166644,-0.167051039,-0.090884395,-0.61910252,-0.23,0.139902052,0.20056027,-0.060658218,-0.26317183,-0.152095907,-0.415267737
10/1/1991,0.48051069,0.363020058,0.117490632,0.304244958,0.274035298,0.03020966,0.242537572,0.052934259,0.175183829,-0.066521515,0.241705345,0.332076704,0.082238284,0.088790025,0.068725564,0.02006446,0.006985564,0.001838396,0.947486265,0.101243237,0.310430909,-0.046457055,0.637055356,0.147700292,0.58159984,0.137010939,0.71861078,0.339062268,0.08407668,0.423138948,0.784755648,0.263973854,1.048729502,0.330118722,-0.159165094,-0.028631359,-0.130533735,0.295471831,0.489283816,0.394517784,0.094766032,-1.132039884,-1.427417999,-1.427417976,,-0.175861063,0.29441119,0.118550127,-1.230495717,-0.61,-0.084277307,-0.479931734,0.395654427,-1.061531574,0.258643487,-0.802888087
1/1/1992,0.403934032,0.331098986,0.072835047,0.390481255,0.368335019,0.022146235,-0.007493255,-0.033871922,0.25594183,0.017252553,0.238689277,0.242811019,0.059280137,0.063989708,0.048922472,0.015067236,0.007179644,0.001810272,0.987045754,0.127301071,0.287611749,0.032319789,0.699434005,0.094981282,0.242497409,0.027218486,0.269715895,0.249990664,0.061090409,0.311081073,0.794415287,0.319931538,1.114346825,0.84463093,0.008850466,0.037621085,-0.02877062,-0.041365177,0.835780464,0.70692726,0.128853205,0.237734511,0.086165168,0.086205334,,0.335790506,0.172487063,0.50827757,-0.33056869,0.77,1.372999056,1.073210922,0.299788135,0.830713513,0.272569648,1.103283161
4/1/1992,0.369973699,0.315030678,0.054943021,0.354968082,0.337302184,0.017665898,0.06061398,-0.012381549,0.173719323,-0.046507043,0.220226366,0.117532884,0.026271522,0.027226192,0.019472474,0.007753718,0.005965303,0.001433909,0.892031702,0.033855594,0.23969884,-0.038753325,0.652332862,0.07260892,0.184112167,0.015323881,0.199436048,0.123498187,0.02770543,0.151203617,0.724941782,0.200945514,0.925887296,0.726451248,0.049741897,0.116200653,-0.066458756,0.048232431,0.676709351,0.591718882,0.084990469,-0.6598737,-0.460338996,-0.460336772,,-0.167084577,-0.16583794,-0.332922517,-0.410767244,-0.14,0.29971036,0.431692705,-0.131982346,0.247580538,-0.147306226,0.100274311
7/1/1992,0.361975435,0.310937199,0.051038236,0.368270491,0.3481175,0.020152991,0.100506716,0.001086757,0.118433486,-0.055132625,0.173566112,0.061031599,0.008350961,0.027465259,0.019690681,0.007774578,0.004658362,0.001075595,0.852311492,0.02383318,0.193256792,-0.047358047,0.659054699,0.071191227,0.166196677,0.010513313,0.17670999,0.065689961,0.009426556,0.075116517,0.730245927,0.145898745,0.876144672,0.699434681,0.070782228,0.127566831,-0.056784604,0.101593473,0.628652454,0.558547983,0.070104471,0.03985401,0.402680275,0.40268154,,0.105565654,-0.3692932,-0.263727545,0.316245288,0.55,0.909531747,1.254991766,-0.34546002,1.088795089,-0.355973333,0.732821756
10/1/1992,0.155035773,0.179965765,-0.024929992,0.225958588,0.224501849,0.001456739,-0.090955188,-0.072577231,0.071197256,-0.011696201,0.082893458,-0.064053699,-0.032553545,0.00554432,0.001851236,0.003693084,0.003024227,0.000651924,0.489212308,-0.031476371,0.084744694,-0.008003118,0.404467615,-0.023473253,-0.151984661,-0.104478852,-0.256463513,-0.061029473,-0.031901621,-0.092931093,0.380994362,0.076741576,0.457735937,0.71419945,0.169672669,0.145774166,0.023898503,-0.163532419,0.544526781,0.495422803,0.049103978,-0.500111557,-0.154383327,-0.154383781,,0.335683957,-0.341497566,-0.005813609,-0.498334846,0.01,-0.038144956,0.334828981,-0.372973937,0.486813642,-0.268495085,0.218318557
1/1/1993,0.267886063,0.20839383,0.059492233,-0.00525039,0.011632826,-0.016883217,0.130131041,0.040269852,0.133202785,0.015120578,0.118082207,-0.084238667,-0.025180893,-0.00794436,-0.008995491,0.001051131,0.004828203,0.001043956,0.329113372,0.058780726,0.109086716,0.016171709,0.220026656,0.042609017,0.050720577,0.016132914,0.066853491,-0.079410464,-0.024136937,-0.103547401,0.262635672,0.125258425,0.387894098,0.321040607,0.228805827,0.188497181,0.040308646,0.170400892,0.09223478,0.089895615,0.002339165,-1.513176292,-1.387581864,-1.387624224,,-0.20709488,-0.11021546,-0.317310341,-1.226666639,-1.01,-1.109903226,-1.058468492,-0.051434735,-1.109189068,-0.067567649,-1.176756717
4/1/1993,0.136533603,0.111492008,0.025041595,-0.067104624,-0.042262208,-0.024842416,-0.086414951,-0.035966804,0.043066604,0.019574975,0.023491629,-0.047541999,-0.011809039,-0.023904572,-0.022311359,-0.001593213,0.00466715,0.000984418,0.070410069,0.018180942,0.00118027,0.017981763,0.069229799,0.000199179,-0.1292898,-0.046791425,-0.176081225,-0.042874849,-0.010824621,-0.053699469,0.069428979,0.019162032,0.088591011,0.264672236,0.072861502,0.044055119,0.028806383,-0.122381756,0.191810734,0.155644751,0.036165984,-0.483908913,-0.482497354,-0.482497356,,0.001805974,0.00066186,0.002467834,-0.504726535,0.01,-0.393244483,-0.412087285,0.018842802,-0.282797485,0.065634227,-0.217163258
7/1/1993,0.196981313,0.145946915,0.051034398,-0.085477101,-0.058518279,-0.026958822,0.009525477,0.021071253,-0.105321103,-0.034703904,-0.0706172,-0.066033948,-0.020093854,-0.003334093,-0.006354101,0.003020008,0.003073986,0.000598235,0.010457335,-0.00760832,-0.076971301,-0.031683896,0.087428636,0.024075576,-0.053434484,0.001575635,-0.051858849,-0.062959961,-0.019495618,-0.08245558,0.111504212,-0.108655197,0.002849015,0.054707865,-0.026199617,-0.01401134,-0.012188278,0.03059673,0.080907482,0.077903159,0.003004323,-0.383956628,-0.438926682,-0.438926666,,-0.155126623,0.042225174,-0.112901449,-0.226084684,0.11,-0.393852493,-0.428469347,0.034616854,-0.375034863,0.033041219,-0.341993643
10/1/1993,0.213238627,0.160239974,0.052998654,-0.097140209,-0.068994898,-0.028145311,-0.09330686,-0.002824271,-0.150914464,-0.039652352,-0.111262112,-0.187003812,-0.05506905,-0.067258309,-0.05986502,-0.007393289,-0.00051026,-0.000281477,-0.079882057,-0.022192298,-0.171127133,-0.04704564,0.091245076,0.024853342,-0.280820932,-0.058174797,-0.338995729,-0.187514071,-0.055350526,-0.242864598,0.116098418,-0.218172773,-0.102074355,0.236921374,0.024691825,0.016386939,0.008304886,-0.096131131,0.212229549,0.184551936,0.027677613,-0.214760355,0.238402082,0.23840208,,0.292050216,-0.46938725,-0.177337034,-0.002421707,0.29,-0.333059523,0.158520025,-0.491579548,0.439340957,-0.433404751,0.005936206
1/1/1994,0.169105119,0.093620096,0.075485023,-0.123605203,-0.119329758,-0.004275445,-0.030066851,-0.020750037,-0.207721477,-0.056093032,-0.151628445,-0.20541927,-0.056804026,-0.029512598,-0.030104045,0.000591446,-0.003763735,-0.001127599,-0.207442152,0.015707993,-0.18173249,-0.055501586,-0.025709662,0.071209579,-0.239249856,-0.078681662,-0.317931518,-0.209183005,-0.057931625,-0.26711463,0.045499916,-0.237234075,-0.191734159,0.126197359,0.029880555,0.027450515,0.00243004,-0.050816888,0.096316804,0.004357189,0.091959615,-1.475097701,-1.429946691,-1.4299117,,-0.14712233,-0.035827393,-0.182949723,-1.329004697,-0.97,-1.657508243,-1.637388843,-0.0201194,-1.398138987,0.058562262,-1.339576725
4/1/1994,0.218064701,0.143655943,0.074408758,-0.174413396,-0.163220446,-0.01119295,-0.116232982,-0.003171802,-0.280322474,-0.00094656,-0.279375914,-0.214485566,-0.064310263,-0.052476255,-0.049390105,-0.003086149,-0.004637882,-0.001336123,-0.348330522,0.059183098,-0.32876602,-0.00403271,-0.019564503,0.063215808,-0.33535643,-0.068818188,-0.404174618,-0.219123448,-0.065646386,-0.284769835,0.043651305,-0.332798729,-0.289147424,0.115027194,-0.048028895,-0.109642572,0.061613677,-0.119404784,0.163056089,0.09666848,0.066387609,-0.104083509,-0.274919407,-0.274919789,,-0.161359356,0.163341966,0.001982611,-0.078276405,0.4,-0.400724864,-0.623249929,0.222525064,-0.287893499,0.291343252,0.003449754
7/1/1994,0.085006315,0.067366645,0.01763967,-0.214669231,-0.197884711,-0.016784521,-0.206190673,-0.057292857,-0.163049934,-0.023450566,-0.139599368,-0.187652838,-0.048535882,-0.077475828,-0.0701849,-0.007290927,-0.004445656,-0.001305948,-0.340302334,-0.029886344,-0.209784268,-0.030741494,-0.130518066,0.00085515,-0.398289168,-0.107134686,-0.505423854,-0.192098494,-0.049841829,-0.241940324,-0.129662916,-0.240525761,-0.370188678,0.135235176,0.001414562,-0.017685773,0.019100336,-0.26348353,0.133820613,0.075672607,0.058148006,0.816628296,0.672375899,0.672375262,,0.130518258,0.157023993,0.287542251,0.504979692,1.3,0.459211215,0.332073566,0.127137649,0.730362733,0.234272335,0.964635068
10/1/1994,0.222073132,0.15168138,0.070391752,-0.15805564,-0.148452102,-0.009603539,0.006305257,0.047035371,-0.091395846,-0.020589939,-0.070805906,-0.185985638,-0.045173023,-0.091437181,-0.081742365,-0.009694816,-0.006033172,-0.001643526,-0.149318993,0.030503458,-0.152548272,-0.030284755,0.003229279,0.060788213,-0.185713553,0.000218823,-0.18549473,-0.19201881,-0.046816548,-0.238835358,0.064017492,-0.182833027,-0.118815535,0.066679195,0.056002332,0.039470538,0.016531793,0.053340628,0.010676864,-0.003075978,0.013752842,-1.173896196,-1.199397403,-1.19939503,,0.014370912,0.029047005,0.043417918,-1.217901235,-0.66,-1.289165932,-1.348716396,0.059550463,-1.163002842,0.05933164,-1.103671202
1/1/1995,0.244199566,0.181942964,0.062256603,-0.078467047,-0.041893027,-0.036574021,-0.124797581,0.013361301,-0.249382149,-0.047439919,-0.20194223,-0.162718957,-0.040069106,-0.074925889,-0.068752663,-0.006173226,-0.004700425,-0.001278115,-0.130644956,-0.027930563,-0.270694893,-0.053613145,0.140049937,0.025682582,-0.292216962,-0.02798592,-0.320202881,-0.167419381,-0.041347221,-0.208766602,0.165732519,-0.324308038,-0.158575519,0.161627363,-0.115541436,-0.103275512,-0.012265924,-0.111436279,0.277168799,0.264847518,0.012321281,-0.212949912,-0.268942778,-0.268979053,,-0.09235811,0.044219241,-0.048138869,-0.142550196,0.28,-0.383299056,-0.399587734,0.016288678,-0.107370772,0.044274598,-0.063096175
4/1/1995,0.213493593,0.155437757,0.058055837,-0.0242862,0.004802766,-0.029088966,-0.076566729,-0.011238962,-0.213914936,0.0290775,-0.242992436,-0.085527629,-0.016819732,-0.063810558,-0.059066344,-0.004744214,-0.002945356,-0.000828257,-0.141818257,0.053300156,-0.30205878,0.024333286,0.160240523,0.02896687,-0.165039715,-0.028886952,-0.193926667,-0.088472986,-0.01764799,-0.106120976,0.189207393,-0.277725494,-0.088518101,0.105408566,-0.171604519,-0.213585794,0.041981276,-0.087805691,0.277013084,0.236807252,0.040205832,-0.218928823,-0.398331135,-0.398331137,,-0.232630363,0.18509248,-0.047537883,-0.177279144,0.26,-0.301756757,-0.540149393,0.238392636,-0.375109678,0.267279588,-0.10783009
7/1/1995,0.216099641,0.152282375,0.063817267,0.012731374,0.036543972,-0.023812598,-0.033519158,-0.001027622,-0.137272961,0.012440002,-0.149712963,-0.127570507,-0.034698881,-0.08254034,-0.074180969,-0.008359371,-0.002589185,-0.00069217,-0.035067585,0.044085299,-0.223893932,0.00408063,0.188826347,0.040004668,-0.16367885,-0.036418672,-0.200097523,-0.130159692,-0.035391051,-0.165550742,0.228831015,-0.219813301,0.009017714,0.209115236,-0.054262559,-0.09373424,0.039471681,-0.03454678,0.263377795,0.222345505,0.04103229,-0.689579202,-0.449562819,-0.44956282,,-0.021080276,-0.251647275,-0.272727551,-0.415316686,-0.19,-0.69219238,-0.484630404,-0.207561976,-0.320951554,-0.171143304,-0.492094858
10/1/1995,-0.081266836,-0.032123509,-0.049143327,-0.007810409,0.018206539,-0.026016948,-0.186324549,-0.11253008,-0.121953577,-0.020758616,-0.101194961,-0.115019177,-0.028934427,-0.057286579,-0.052943914,-0.004342665,-0.002233703,-0.000579,-0.168055845,-0.100261556,-0.154138875,-0.025101281,-0.01391697,-0.075160275,-0.30357743,-0.142043507,-0.445620937,-0.11725288,-0.029513427,-0.146766307,-0.089077245,-0.179240156,-0.268317401,0.177303536,-0.032473848,-0.036885994,0.004412146,-0.298854629,0.209777384,0.172407579,0.037369805,-1.299921182,-1.173157317,-1.173157328,,-0.261351822,-0.169305315,-0.430657137,-0.792481326,-0.78,-1.610780033,-1.341213162,-0.269566871,-1.037635732,-0.127523364,-1.165159096
1/1/1996,-0.029116193,0.018319296,-0.047435489,-0.022752343,0.031682913,-0.054435255,0.025262821,0.028622687,-0.214214229,-0.004392197,-0.209822032,-0.070552361,-0.021197239,-0.059462508,-0.054297197,-0.005165311,-0.003411774,-0.00081726,-0.21411702,-0.111428252,-0.264119229,-0.009557508,0.050002209,-0.101870744,-0.048701314,0.006608188,-0.042093127,-0.073964136,-0.022014499,-0.095978635,-0.051868535,-0.273676737,-0.325545272,-0.283452145,-0.177698102,-0.190155094,0.012456992,0.053885508,-0.105754043,0.024739388,-0.130493431,-0.02176971,0.243753171,0.243753329,,-0.105870723,-0.233632435,-0.339503158,0.262100245,0.51,-0.315424536,0.02963615,-0.345060687,0.078337465,-0.351668874,-0.27333141
4/1/1996,0.121302021,0.102694532,0.018607489,-0.058946877,-0.001063862,-0.057883015,0.098429116,0.068321894,-0.28062869,-0.009587377,-0.271041313,-0.141067837,-0.045604275,-0.055261917,-0.051049543,-0.004212374,-0.00648985,-0.001417123,-0.220460186,-0.053075276,-0.322090856,-0.013799751,0.10163067,-0.039275525,-0.049128572,0.021300496,-0.027828076,-0.147557687,-0.047021398,-0.194579086,0.062355144,-0.335890607,-0.273535463,-0.245707387,-0.141311521,-0.174533169,0.033221647,0.16675101,-0.104395865,0.003201554,-0.107597419,0.389513512,0.039341215,0.039341239,,-0.036522886,0.374162142,0.337639256,-0.002462291,0.96,0.139967895,-0.181118972,0.321086866,-0.1319904,0.299786371,0.16779597
7/1/1996,0.029520547,0.045233225,-0.015712678,-0.094451434,-0.033759909,-0.060691525,-0.077415452,-0.034061164,-0.215930166,0.023341668,-0.239271834,-0.167501933,-0.042554399,-0.066636065,-0.060375722,-0.006260343,-0.006040753,-0.001310349,-0.28817424,-0.059322879,-0.299647556,0.017081325,0.011473316,-0.076404203,-0.250958139,-0.077925912,-0.32888405,-0.173542686,-0.043864748,-0.217407434,-0.064930887,-0.282566231,-0.347497118,-0.018613068,-0.065158797,-0.12610487,0.060946072,-0.111476616,0.046545729,0.088888769,-0.042343039,-0.56749475,-0.580743414,-0.58074343,,-0.092683116,0.025764184,-0.066918933,-0.494013744,0.01,-0.902476349,-0.868917654,-0.033558695,-0.617959515,0.044367217,-0.573592298
10/1/1996,0.130252593,0.103080848,0.027171744,-0.145431917,-0.079549684,-0.065882233,0.021684246,0.042395269,-0.183930961,0.004849572,-0.188780534,-0.107003751,-0.028027959,-0.016870385,-0.020016233,0.003145848,-0.006466124,-0.001376082,-0.185265602,-0.030715069,-0.208796767,0.00799542,0.023531165,-0.038710489,-0.091785629,0.012991229,-0.0787944,-0.113469875,-0.02940404,-0.142873915,-0.015179324,-0.200801346,-0.215980671,-0.137186271,-0.057927431,-0.095326892,0.037399461,0.064079515,-0.07925884,0.001846919,-0.081105759,-0.077045592,-0.489949364,-0.48994937,,-0.155800894,0.425778386,0.269977492,-0.377204754,0.52,-0.280151649,-0.675214966,0.395063317,-0.583429337,0.382072088,-0.201357249
1/1/1997,0.065327059,0.04350903,0.021818029,-0.187907366,-0.132236614,-0.055670752,-0.085383065,-0.031492138,-0.315632114,0.005863824,-0.321495938,-0.084856652,-0.031301732,-0.053384577,-0.051203904,-0.002180673,-0.004876904,-0.001041487,-0.461427426,-0.030169572,-0.372699842,0.003683151,-0.088727584,-0.033852723,-0.175116622,-0.063835358,-0.238951979,-0.089733557,-0.032343219,-0.122076776,-0.122580307,-0.369016692,-0.491596999,-0.252645019,-0.246939915,-0.282966285,0.03602637,-0.116875203,-0.005705104,-0.003344519,-0.002360585,-1.01282929,-0.54317525,-0.543146524,,0.197180603,-0.456385092,-0.259204489,-0.776245115,-0.38,-1.49115734,-1.004602676,-0.486554665,-0.829486054,-0.422719307,-1.252205361
4/1/1997,-0.114233768,-0.065156101,-0.049077667,-0.192920961,-0.137437751,-0.055483211,-0.140223165,-0.074914676,-0.345473878,-0.013702281,-0.331771596,-0.191899544,-0.047971098,-0.044484315,-0.04418582,-0.000298495,-0.004740076,-0.000966528,-0.578551268,-0.118561654,-0.375957417,-0.014000776,-0.202593852,-0.104560878,-0.336862785,-0.123852302,-0.460715087,-0.19663962,-0.048937626,-0.245577246,-0.30715473,-0.389958193,-0.697112923,-0.236397835,-0.144380947,-0.179317797,0.034936849,-0.215137842,-0.092016888,-0.062370686,-0.029646201,0.277986983,0.330666373,0.330665569,,-0.018560314,-0.060787125,-0.079347439,0.384996495,0.96,-0.427233675,-0.247884895,-0.179348779,0.08897789,-0.055496477,0.033481413
7/1/1997,-0.020156943,-0.020234739,7.78E-05,-0.177566783,-0.124878454,-0.05268833,0.027714761,0.046708594,-0.36412395,-0.015635923,-0.348488026,-0.235334672,-0.061884037,-0.036997403,-0.037988006,0.000990603,-0.006248482,-0.001250083,-0.531589226,-0.067255853,-0.386476033,-0.01464532,-0.145113193,-0.052610533,-0.213868393,-0.016425526,-0.230293919,-0.241583154,-0.06313412,-0.304717274,-0.197723726,-0.401121353,-0.598845079,-0.36855116,-0.096404079,-0.144892879,0.048488799,0.074423355,-0.272147081,-0.172827955,-0.099319126,-0.349106394,-0.395619106,-0.395618685,,-0.023189948,0.050202652,0.027012705,-0.394679051,0.34,-0.944261533,-0.927208332,-0.017053201,-0.713339939,-0.000627675,-0.713967614
10/1/1997,0.004544216,-0.022540733,0.027084949,-0.150984872,-0.102312283,-0.048672589,-0.011879825,0.021672021,-0.402169696,-0.039217783,-0.362951914,-0.169373012,-0.045650574,-0.004208672,-0.009049694,0.004841023,-0.004481569,-0.000888545,-0.496854625,-0.0559644,-0.372001608,-0.03437676,-0.124853016,-0.02158764,-0.185734405,-0.024867098,-0.210601504,-0.173854581,-0.046539119,-0.2203937,-0.146440656,-0.406378368,-0.552819024,-0.342217521,-0.185984668,-0.198147028,0.01216236,0.009792196,-0.156232853,-0.112973192,-0.043259661,-0.339124808,-0.088638771,-0.088638506,,-0.016601862,-0.246966505,-0.263568367,-0.080816262,0.37,-0.8884243,-0.585493396,-0.302930905,-0.39975899,-0.278063806,-0.677822797
1/1/1998,-0.097706502,-0.100999699,0.003293198,-0.133127469,-0.110803235,-0.022324234,-0.088327452,-0.024707752,-0.416150127,-0.044088859,-0.372061268,-0.149221351,-0.036817676,0.006055028,0.002062598,0.003992429,-0.005215697,-0.001046084,-0.581801604,-0.059127467,-0.36999867,-0.04009643,-0.211802934,-0.019031037,-0.2427645,-0.062571512,-0.305336012,-0.154437048,-0.037863761,-0.192300809,-0.230833971,-0.4100951,-0.64092907,-0.335593058,-0.217794291,-0.215561622,-0.002232669,-0.113035204,-0.117798767,-0.123475482,0.005676715,-0.980166681,-0.84283286,-0.840919699,,0.188624138,-0.106902467,0.081721671,-1.091244547,-0.25,-1.590664397,-1.424634464,-0.166029934,-1.181869963,-0.103458422,-1.285328385
4/1/1998,-0.088984893,-0.111674735,0.022689842,-0.111351641,-0.091643781,-0.01970786,-0.033051777,0.015696654,-0.372503905,-0.050190618,-0.322313287,-0.103075727,-0.016843546,0.006746855,0.004264732,0.002482122,-0.005466077,-0.001098688,-0.521367071,-0.044726514,-0.318048554,-0.047708496,-0.203318516,0.002981982,-0.141593581,-0.00224558,-0.14383916,-0.108541804,-0.017942233,-0.126484037,-0.200336535,-0.36575705,-0.566093585,-0.422254425,-0.239273013,-0.20950675,-0.029766263,-0.017355123,-0.182981411,-0.17026674,-0.012714672,0.518565614,0.078699527,0.078699616,,-0.225573714,0.426352124,0.20077841,0.324598724,1.25,-0.061041933,-0.442667543,0.38162561,-0.301073962,0.383871189,0.082797227
7/1/1998,-0.171689438,-0.166833037,-0.004856401,-0.088248496,-0.071304657,-0.016943839,-0.086034619,-0.031187301,-0.376093966,-0.019204216,-0.35688975,-0.107176389,-0.026045472,0.009067842,0.007298389,0.001769452,-0.005572446,-0.001111402,-0.587729055,-0.039235004,-0.349591361,-0.017434763,-0.238137694,-0.02180024,-0.198783454,-0.058344175,-0.25712763,-0.112748835,-0.027156874,-0.13990571,-0.259937934,-0.367026124,-0.626964059,-0.369836429,-0.227120415,-0.236842526,0.009722111,-0.11722192,-0.142716014,-0.152103075,0.009387061,-0.205246652,-0.188073607,-0.188127928,,-0.234011744,-0.017742895,-0.251754639,0.035922201,0.56,-0.832780561,-0.775802662,-0.056977899,-0.577019208,0.001366277,-0.575652931
