"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","state_subsidies","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","federal_subsidies","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","subsidies","federal_nom","federal_cgrants","federal_igrants","pi_federal","state_local_nom","pi_state_local","pi_state_local_c","pi_state_local_i","gdp","gdppot","gdppoth","pi_gdp","pce","pi_pce","add_state_health_outlays","add_state_social_benefits","add_state_noncorp_taxes","add_state_corporate_taxes","add_federal_health_outlays","add_federal_social_benefits","add_federal_noncorp_taxes","add_federal_corporate_taxes","add_federal_subsidies","federal_cgrants_cont","federal_igrants_cont","federal_cont_0","state_local_cont_0","purchases_cont","subsidies_net","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_subsidies_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_subsidies_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","subsidies_net_xmpc","state_subsidies_net_xmpc","federal_subsidies_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont"
"47",1981-09-30,-0.987987403467576,-0.0709465416524082,0.225250841280598,-1.06750304499023,-0.145735199757941,1,12.5172897414,29.4,247.7,15.7,0.4,60.1827102586,214.9,546.1,52.7,10.7,72.7,244.3,793.9,68.4,11.1,317.4,53.0172897414,14.828,0.0219344730657574,340.3,0.0135576806682001,0.0119257525726926,0.0204925782357945,3260.6,0.0259901516326715,0.00655382686499117,0.0194363247676803,1958.1,0.0164794511333826,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.473218516805007,-0.166078899929037,-0.428205628256188,-0.414046575453446,-0.842252203709635,0.153543925417402,0.371547245514975,10.7415026329713,3.09527610725706,0.982106979907172,-0.00921331119934948,-0.197815246514347,-0.574875045352339,0.944373346792275,0.14989417442472,0.162757236616748,0.569362492029313,11.3163776783236,2.15320608826471,0.832212805482449,1.02057216185119,0.134087201314297,0.886484960536888,-1.48146816707085,-0.418627550771302,-1.03968162464114,-1.96674960059968,0.45327546064092,-2.40185097710415,1.26017108245036,0.0601624521447587,1.20355028647135,0.0152556002827601,0.00109631450089578,0.0157786988784673,-1.15221892308622,0.229993877829569,-1.33571865585858,0.0290901347452419,-0.168944652124405,0.129084226004893,-0.187379372910147,-0.248758842763595,0.159389227819808
"48",1981-12-31,0.706120245584502,0.0447891898365634,0.529230496487306,-0.0526803134252198,0.229570062522416,1,12.384597624,29.7,251.5,14.1,0.4,61.915402376,215.2,542.2,44.8,13.1,74.3,244.9,793.7,58.9,13.5,329.3,50.384597624,15.012,0.0191414528565632,348.4,0.0158246745491462,0.0153651195944875,0.0178112333526348,3280.8,0.0235967172142502,0.00707734118446379,0.0165193760297864,1974.4,0.0153299805893772,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.468935847761475,-0.0227010713655275,0.438956605701783,0.0375935773603037,0.476550183062086,2.15127872831037,-0.0290122929582424,-4.87410870934937,-17.9891727562523,-11.0326608093307,-0.00896292870953641,-0.413171056371947,-0.358775260150928,-1.75029360338041,-1.9517949518493,2.1602416570199,0.384158763413708,-4.51533344919841,-16.1366384206946,-9.08086585748143,0.697347290888105,-0.027646914068686,0.724994204956791,-0.994208537038225,-0.426016336631057,-0.568192200407167,0.321793624199092,0.52669456658638,-0.21113222623682,1.69428579579003,0.133585013492008,1.56414934030073,0.152122190812467,-0.000360052230662723,0.15548685667503,1.87134036465147,0.206256277147982,1.66530597528856,0.0253028617000531,0.204294421307558,0.0855483396783543,-0.121966329759949,0.0394766146352319,0.207849573181627
"49",1982-03-31,-0.286553929519381,-0.204031329330669,-0.0348588663502568,-0.671575604202294,0.41988054103317,1,12.7468182816,30.2,255.2,14.1,0.4,64.2531817184,217,541.9,33.5,13.6,77,247.3,797.1,47.6,14,334.9,49.7468182816,13.852,0.0159723912129726,353.2,0.0168126506378226,0.0175351014040563,0.0140178408884035,3274.3,0.0218267594454242,0.00749142632259514,0.0143353331228291,2014.2,0.0127088266602942,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.231496082886274,-0.180797015285481,-0.25928250603054,-0.447151964522011,-0.706434470552551,0.227296584730995,1.19912120337133,-2.54704195550954,-12.6329407925193,-12.4897949006922,-0.00808010119315572,0.112048652503908,-0.0999475135918111,-1.38036362519665,-0.284823567058739,0.23537668592415,1.08707255086742,-2.54709444191781,-11.2525771673227,-12.2049713336334,0.790442720808355,-0.013019264627857,0.803461985436208,-0.559432077675515,-0.336493445388893,-0.245438632286623,1.08213607577038,0.444165272646095,0.637877718942738,1.93279462613732,0.15084130011202,1.78197513212763,0.197918852513525,-0.000233378000409097,0.198203768391234,3.44386019755406,0.245260484740956,3.17607997261119,0.0299025219142838,0.387232379006485,0.0963719484038472,-0.0682067883047445,0.131935634695242,0.235649186312767
"50",1982-06-30,0.157294969386092,-0.102781529504091,-0.163151371646207,-0.165273673626843,0.485720014659142,1,13.3664552814,30.8,260.4,14.3,0.5,66.9335447186,222.1,546.9,34.7,13.2,80.3,252.9,807.2,49,13.6,342.9,50.4664552814,14.552,0.019814915623299,360.2,0.0160721512400994,0.0159143873420826,0.0167190305206462,3332,0.0210942571123574,0.00781239101016995,0.0132818661021874,2039.6,0.0096104341856873,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0562800881162153,0.0440021682747621,-0.152995753785389,-0.17542929148766,-0.32842504527305,-0.643919552742002,1.95844245991898,1.29133532906448,-3.78773396361771,0.570673520677197,0.0930308699216571,0.397551413076327,0.0738306790851126,0.753695010017282,-0.045661835261587,-0.636950422663659,1.56089104684267,1.319246932499,-4.44142897363508,0.616335355938787,0.787522188565587,-0.0228119033938633,0.81033409195945,1.03762964186479,-0.215947606502242,1.25396926193395,0.274135808915255,-0.00182250079442841,0.263822146235771,1.8175608997726,0.139282068509232,1.6783006373657,0.0591340708778398,0.00802608909660321,0.0592345196585363,3.97598260999607,-0.0932738530846985,4.06566065715341,-0.0113946618311943,0.496675400195878,0.0962064793776485,0.126760485216967,0.0334893942418539,0.222039629816767
"51",1982-09-30,0.648947133104612,0.306452104638955,0.0725736479232769,-0.0747785190096518,0.651152004190987,1,13.6320139956,31.3,266.2,14.4,0.5,68.9679860044,235.7,537.3,35.4,12.6,82.6,267.1,803.4,49.8,13,351.5,48.4320139956,14.544,0.00839116045692334,365.8,0.0157325746799433,0.0166309498656847,0.0118088511201855,3366.3,0.0219562537585025,0.00807020943785375,0.0138860443206488,2085.7,0.01580826109128,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.393880100503094,-0.0356878858632155,0.354789467356657,-0.356994338443032,-0.00220487108637496,-0.924747199196219,0.382558816510553,8.16113480318211,-23.0747014111167,-0.370045055927555,-0.0119392352645669,-0.0536117943158931,-0.235456892297321,-0.417953725786447,-0.241462128566612,-0.915195810984565,0.436170610826437,8.29659169547941,-22.6591355323833,-0.128582927360945,0.789999792039591,0.00963387335078885,0.780365918688803,0.457046880162227,-0.139578522064863,0.574517415793993,2.49815740081606,0.0442388500427654,2.44206892894574,1.6957234586322,0.125625815507975,1.57011944922655,-0.0168313367391545,0.00489381743919984,-0.0137914349505773,5.42409619491092,0.0448138342758655,5.35328027770452,0.00537981203791903,0.642650693601983,0.0948379102088345,0.0548675726485266,0.299898847636982,0.203568242332797
"52",1982-12-31,1.79699685918751,0.579171258039707,0.0560264973785937,0.58134076223024,1.15962959957867,1,13.6320139956,31.8,270.9,13.3,0.5,70.7679860044,249,544.4,31.7,19,84.4,280.8,815.3,45.1,19.4,364.1,49.1320139956,14.484,0.0117938511052764,373.3,0.0126880094109738,0.015022860875245,0.0025305410122165,3402.6,0.0184143633327727,0.00829396902120183,0.0101203943115709,2145.6,0.0110232597054887,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0510092424178161,-0.0258362800613179,0.658186284709374,-0.0208190251005403,0.637367259608834,6.14887602655302,0.204396907175379,8.54036820710093,-3.61946155902319,-5.66199799058919,-0.00965861436334525,-0.263332732358451,-0.104629259145412,-0.442246287044952,-1.37816809366434,6.1566029180437,0.467729639533829,8.74692918911907,-3.27914699485063,-4.38382989692484,0.842516862069656,0.0433474962538254,0.79916936581583,3.47530418636354,-0.0823956718386222,3.55852650941543,3.25992242047185,0.203461429958525,3.06284317543046,1.68231423241864,0.144072509898754,1.54159686195555,0.49909510133053,0.00104612097079836,0.503451712965541,9.75915280265422,0.30953188524328,9.46558762558281,0.0367800713238012,1.12474676951939,0.100111916593252,0.412952403096996,0.387359702994011,0.199900690065489
"53",1983-03-31,1.37073120771861,0.993492542349205,-0.204741780377129,0.329840644855153,1.24563234324059,0,14.76047183,32.6,274.9,12.8,0.5,73.63952817,247,546.7,34.3,19.4,88.4,279.6,821.8,47.1,19.9,370.5,48.76047183,15.9,0.00188343622475684,377.4,0.00719106095807054,0.0085702585702585,0.000935677604665397,3473.4,0.0162049470272234,0.00822574494743145,0.00797920207979197,2184.6,0.0082755767042515,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.140688137953481,0.150861806354603,0.319666976454031,-0.194568111976007,0.125098864478025,0.179874359957353,2.60728845259796,-5.83357111979251,-6.95352754261717,1.2557903935091,-0.00825066082584147,0.903511586698359,0.275257971476478,-0.470208035440976,-0.719467577967384,0.0864748886180209,1.7037768658996,-6.10882909126909,-6.68331950717629,2.07690810364165,1.15935449314565,0.221426656447577,0.93792783669807,2.73583512439988,0.00202556230174284,2.75713621331139,4.34140095988265,0.25516608937186,4.12247378460475,1.8096755547242,0.248807979331364,1.56083437708967,0.549705395623666,0.00134481283941175,0.544169267528436,10.595971527776,0.728771100291956,9.92254147923231,0.0856722624219074,1.16646581781371,0.136290424163363,0.321617013389746,0.510362776686376,0.212740322661988
"54",1983-06-30,0.819724137054469,1.1590998342663,-0.344334876387788,0.328012294469231,0.836046718973025,0,14.849390335,32.9,284.4,15.7,0.4,75.450609665,250.5,560.8,46.3,21.1,90.3,283.4,845,61.9,21.6,380.3,50.649390335,14.2,0.00772845953002599,380.7,0.0109567223198594,0.0136596966445288,-0.00134785538816073,3578.8,0.0157677875452746,0.00834774151718176,0.00742004602809287,2249.4,0.00913101467118094,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0939512220263088,-0.208590797426318,0.44265186986924,-0.458974451787797,-0.0163225819185567,1.35217275185159,0.354877952948726,-1.08706023026627,8.83595816440356,13.9767505835281,-0.108739378094181,-0.169076183341767,-0.269807451740611,4.69508992381913,2.67627192078896,1.36091212994577,0.523954136290499,-0.817252778525585,4.54436399182202,11.4004786627392,0.798552479077338,0.0939354472535057,0.704617031823832,2.20069612355046,-0.075293017134045,2.27642377833086,3.25463238790196,-0.369418493529444,3.5936179218798,0.578493980643476,0.0337204492456236,0.541406999761347,0.427436713029032,-0.00668306706252737,0.421926870304903,7.25981168420227,-0.323738681226887,7.53799260210074,-0.0372820500059753,0.868082294247797,0.09196205206165,0.253434228542691,0.374806516715836,0.0666199090969628
"55",1983-09-30,1.28161076392295,1.31726574197088,0.08546469151353,0.678842773245521,0.517303299163895,0,15.11614585,33.2,294.2,17.4,0.4,77.58385415,242.6,547.6,53.3,21.8,92.7,275.8,841.8,70.7,22.2,394.4,49.51614585,15.904,0.0110892320447715,387.8,0.00966997147901671,0.0116731517509727,0.000565992555020989,3689.2,0.0191274939437331,0.00849296718017412,0.010634526763559,2319.9,0.0131557543716958,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.240823305497451,0.176077207081729,0.743588871661243,0.0207185930978086,0.764307464759051,0.132387614479608,0.445120443866145,-13.7352476877999,-21.4931697113301,7.45994413593925,-0.00865948862074795,-0.0547148015774397,-0.412242939056526,3.6431035906482,1.36011507163564,0.243211975255544,0.499835245443592,-13.3230047487434,-25.3406030462886,5.99766419214842,0.812628845232346,0.0936872706196577,0.718941574612692,-2.7259899369205,-0.115069877654866,-2.58798542161928,5.60231766713997,-0.778141005726149,6.36268348229974,0.515804946292008,0.016655216159717,0.502522027567625,0.423551095875548,-0.00811370658402487,0.431584411121725,4.62831261761937,-0.790982103185665,5.42774607398251,-0.0884075224304979,0.606655423491953,0.0908269638127134,-0.304682009267967,0.626167169681454,0.057651161986365
"56",1983-12-31,-2.07682218374228,0.348810981238435,-0.0188544275148034,-2.09111340008182,0.0331456438543363,0,15.5162791225,33.4,303,17.7,0.4,79.7837208775,243.1,561.9,54.6,21.1,95.3,276.5,864.9,72.4,21.5,384.2,47.6162791225,15.768,0.00651906519065193,390.9,0.00761346210755698,0.00938914027149318,-0.000282836194330227,3794.7,0.0162229915583758,0.00874023696934279,0.00748275458903302,2372.5,0.0066028458466294,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.303324689919431,-0.0293295567522283,-1.75845915341016,-0.351508674186463,-2.10996782759662,-1.04061643851458,1.17769622295937,-3.53162224064516,10.1841928855147,0.615244044910767,-0.00613723312638886,0.168204994865132,-0.309390349490272,4.28606503554096,0.0330303590020833,-1.03447920538819,1.00949122809423,-3.22223189115482,5.89812784997355,0.48221368590869,1.03162119128374,0.190783259244964,0.840837932038783,-5.44218778766337,-0.16114112298246,-5.2810466646809,3.83102164536728,-1.11578103076474,4.95937167457056,0.657054564167576,0.038552895722065,0.621776337487005,0.228192660113311,-0.0040548037697139,0.235967072545177,0.305702273268544,-1.05164080254989,1.37690635196062,-0.114023723576915,0.149290507639664,0.111853105419467,-0.590066983374539,0.415376953850947,0.0712408721855769
"57",1984-03-31,-0.246352014627959,-0.0554598243482077,-0.193445263159888,0.328071369081246,-0.380978120549317,0,16.0016451735,34.2,312.5,20.1,0.4,82.1983548265,243.9,581.2,64.8,20.8,98.2,278.1,893.6,84.9,21.2,392.4,51.6016451735,16.556,0.0129740518962076,401.6,0.0144977839483098,0.0175109268183347,0.00108813928182805,3908.1,0.0188579276097562,0.00899370572278846,0.00986422188696778,2418.2,0.0108062843926948,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287065019093217,0.0663061077784497,-0.0252997577904205,0.159925863711778,0.134626105921358,-0.725699787482892,1.01306094199445,-3.87469726693109,11.5749885491184,11.066480715639,-0.00791999604619331,0.178143877745423,0.138680330142854,3.50060299500859,2.04954017495595,-0.717779791436698,0.834917064249026,-4.01337759707403,8.17438555411002,9.11892053969461,0.672920001397956,0.0275755247305534,0.645344476667404,-5.00144117076955,-0.191871092282525,-4.80957007848702,0.39445638924211,-1.40008899223868,1.78285459526068,0.16142028721053,0.011155693425186,0.14680659619312,0.158400307797723,-0.00395668591967731,0.162194337237654,-3.61424418512123,-1.55718555228514,-2.07237007312815,-0.16414320523732,-0.218448896948708,0.0709326166914862,-0.527202800829531,0.0415797179478862,0.0170153411031734
"58",1984-06-30,0.531824644054162,-0.127434697598284,0.0735812638453091,0.9553371699101,-0.497093789701247,0,16.225757851,34.4,320.8,19.9,0.4,84.074242149,244.3,594.2,63.8,20.6,100.3,278.7,914.9,83.7,21,408.3,53.125757851,17.236,0.0099527495727354,410.8,0.00952706792641522,0.0109039843599417,0.00354347826086943,4009.6,0.0181963124613431,0.00921370309951075,0.00898260936183237,2475.9,0.00968480018935658,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049743548783907,0.0479815875128627,0.85761203361333,0.171306400142079,1.02891843375541,-0.600648269723987,0.244166977033217,-4.65567376463406,4.41229746106808,-2.80448292922483,-0.00755940131554694,-0.078294466438674,-0.446328812479273,2.39421772222897,-0.579859916106237,-0.59308886840844,0.32246144347188,-4.20934495215471,2.01618988851033,-2.2246230131186,0.648010031816966,0.0480014110337494,0.600008620783215,-5.8043792160023,-0.231588398448724,-5.57279081755357,0.248768229227757,-1.38500951617266,1.62831374121975,-0.118933622944872,-0.0355871210111047,-0.0833953439011503,0.169803979073849,-0.00685561639139532,0.173646938985498,-4.8567305988286,-1.61103924099014,-3.25421686046625,-0.164892325272141,-0.33307406263568,0.0663248158252825,-0.594087072081298,0.0254618079606722,-0.0121730378388344
"59",1984-09-30,-0.504045434172256,-0.573848747122085,0.637453996125095,-0.732579294751298,-0.408920135546053,0,16.494693064,34.5,326.3,17.5,0.4,85.905306936,243.5,611.8,53.8,20.5,102.4,278,938.1,71.3,20.9,414,50.394693064,18.092,0.0148715906828589,421.7,0.00933288146197753,0.0107591316427422,0.00322769317418703,4084.3,0.018372004251753,0.00933648860094904,0.00903551565080396,2513.5,0.00771650159213899,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.378956488620509,0.0637912772270306,-0.417414083357819,0.322288784731616,-0.0951252986262027,-0.458112794054848,0.389585083633264,-5.45266836681361,7.59821927234384,-13.8273352791615,-0.00682119607723519,-0.00776247650852824,-0.486622862642221,0.0294007460573766,-2.73935450484245,-0.451291597977615,0.397347560141796,-4.96604550417138,7.46711322726696,-11.087980774319,0.635514575764568,0.0585656841742544,0.576948891590311,-3.94079886878038,-0.248323881255505,-3.69247498752486,-1.3530008551734,-1.20357864954622,-0.136824844748678,0.374714452357417,0.0607211682978009,0.313944442092232,0.184555257118164,-0.00663391023524583,0.188244564514672,-4.09901543871364,-1.33924958856491,-2.75016193407632,-0.133604308516053,-0.274357734844007,0.0633992992582371,-0.393136359614962,-0.134976142774681,0.0373817290859354
"60",1984-12-31,0.525891649024772,0.0768297110696788,-0.221769457146281,1.18727477543457,-0.439613669263515,0,16.853273348,35.2,333.2,17.7,0.4,87.646726652,248.2,626.1,54.3,20.8,104.5,283.4,959.2,72.1,21.2,432.5,53.553273348,18.824,0.0123192812444828,430.2,0.00991812382157709,0.0117764363479576,0.00202971152185172,4148.6,0.0163831919980475,0.00940386660346171,0.00697932539458579,2561.8,0.0061647022332505,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204804291336159,0.0514304732323123,0.931040010866097,0.0344653074221895,0.965505318288287,-0.0253830886872848,0.505778551120684,1.071937863394,6.49512557428045,-0.310038958057589,-0.00622742753468486,0.101781519592677,0.162884375133423,1.81997598858078,-0.0724499546424653,-0.0191556611525989,0.403997031528021,0.909053488260525,4.77514958569952,-0.337589003415118,0.484333099600864,0.0436204022379521,0.440712697362913,-2.90499784537157,-0.142062068215174,-2.76293577715641,-2.08484576996436,-1.30485748206487,-0.785620221413039,0.0172937239816453,-0.00192366494242702,0.0225018802900217,-0.000568481679006711,-0.00644652551521462,0.00298849509934132,-4.48878527343243,-1.41166933849973,-3.08235292581717,-0.138253246676271,-0.301873312520351,0.0474336458733065,-0.284503865570264,-0.204181452877052,0.00169367813154228
"61",1985-03-31,-0.580721836702557,-0.00676274444897057,0.45421198239135,-0.313196098854251,-0.721737720239656,0,17.206224192,36.5,338.7,20,0.3,89.093775808,255.3,670.4,57.7,20.8,106.3,291.8,1009,77.7,21.1,434.8,53.606224192,17.044,-0.00399186125375439,440.8,0.0117899797959131,0.0132108136902382,0.00555962591044268,4230.2,0.0196173526454302,0.00937972000456933,0.0102376326408609,2636,0.0117914531231937,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.111540874708117,-0.198738682688539,-0.00291654145759509,0.143932424994694,0.141015883537099,-0.548828870308576,-0.412387591851228,2.40008953559197,29.4926107358497,4.07355841748829,-0.108468469251105,-0.00385272382002455,0.554774705902751,-1.55423488617066,1.9252702356386,-0.440360401057472,-0.408534868031225,1.84531482968919,31.0447285047075,2.25040529916247,0.163607179485586,0.00267116688572635,0.160936012599856,-1.49317081480388,-0.0484408336691969,-1.44472998113468,-5.58527755448272,-1.14479773308741,-4.46396001877249,-0.534818053291037,-0.0755934583656715,-0.459344007469842,-0.0358435223735412,-0.0145958636807675,-0.0212401786629328,-7.4855027654656,-1.28075672191732,-6.2283381734401,-0.123488089660832,-0.6005243381806,0.015774688278994,-0.143968646271405,-0.53852167521407,-0.0515661238288615
"62",1985-06-30,1.05167949064771,0.123200967199415,0.26849639147669,0.804780205236805,-0.0215971060657889,0,17.564687196,37.1,345.7,19.6,0.3,90.735312804,255.1,628.3,56.3,20.7,108.3,292.2,974,76,21,447.3,53.664687196,19.408,0.00235413140333485,453.2,0.00985794449218957,0.0114350306248523,0.00308589062232123,4294.9,0.0152604538797469,0.00934285642431387,0.00591759745543308,2681.8,0.00811212248162385,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0997930185233469,0.203504745433989,0.701068478326162,0.372208118387332,1.07327659671349,-0.468300054915286,0.1445357422988,-4.69336284475264,-52.6120737160911,-3.05625186099137,-0.00523649367178131,0.0581287236778074,-0.0371067300667391,1.08799864455887,-0.749099578118752,-0.463063561243505,0.0864070186210029,-4.65625611468585,-53.8018178585406,-2.40715228287261,0.141190151670342,0.0333663846619347,0.107823767008409,-1.50165085783056,0.0436341348736232,-1.54528499270419,1.64803631576925,-0.884453615690477,2.55142893890367,-0.413920540568751,-0.052145533603766,-0.358561086176129,-0.10205526423903,-0.0130086859191452,-0.0876140982900444,-0.228400195198751,-0.87260731567783,0.667792528741721,-0.0825121569361099,0.0631452440775113,0.0133506833407727,-0.141993367484333,0.155835309514373,-0.0391395717052386
"63",1985-09-30,0.929745729341682,0.4816487580779,0.294754532070573,0.860093612980176,-0.225102415709067,0,17.9679580755,38,351.5,20.9,0.3,92.4320419245,257.2,666.5,60.8,21,110.4,295.2,1018,81.7,21.3,463.1,54.2679580755,20.036,0.00533773291925455,464.3,0.00828494193031637,0.00930450150743334,0.00410186292941384,4386.8,0.0159178090477885,0.00928129165680391,0.00663651739098459,2754.1,0.00783906309029092,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.036706782178709,0.0342973979175941,0.862502997241291,0.292345147809458,1.15484814505075,-0.0595274496889893,0.245865580889642,-2.00256765710105,27.3247744763296,4.3988530392208,-0.00513610642412843,0.102557203682725,0.26483483888277,-0.118506636070663,0.964441046956939,-0.0543913432648608,0.143308377206907,-2.26740249598384,27.4432811124003,3.53612402773856,0.108853263553027,0.0581883127049666,0.0506649508480589,-0.725378198145238,0.212712117716746,-0.938090315861995,-1.15097015991912,-0.744900697093345,-0.399517267079232,-0.57288381040703,-0.0923423061212177,-0.480717984679446,-0.0766020081538131,-0.00888469515314021,-0.0691625050067509,-2.41698091307218,-0.57522726794599,-1.83682312177936,-0.0535730534304399,-0.171070164313895,0.0101379090132974,-0.0675571676309332,-0.107194128842965,-0.0533547985198286
"64",1985-12-31,-0.995125489117283,0.101394473542386,-0.154391166210802,-0.275097828897232,-0.565636494009249,0,18.4160368305,38.7,357.4,20.5,0.3,94.2839631695,256.9,676.5,59,21.7,112.7,295.6,1033.9,79.5,22,466.4,55.4160368305,21.184,0.00656434018727658,472.1,0.0092594891145148,0.0100427460472781,0.00595744680851062,4444.1,0.0143390377108037,0.00913422371441963,0.00520481399638406,2779.4,0.00697216755693009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0097915349646253,0.0771061629800827,-0.361995526841941,-0.0674934682660941,-0.429488995108035,0.356933865920251,0.521854403642976,-4.35460670330247,-0.496306314233834,-3.51589216686928,-0.00483191738140493,0.158679791888787,0.0879571316887109,0.238603468120573,-0.736623577571208,0.361765783301657,0.363174611754204,-4.44256383499123,-0.734909782354634,-2.77926858929806,0.112470330370543,0.0709904239715913,0.0414799063989498,-1.94635072565194,0.195853487941686,-2.14220421359364,-3.63708625204565,-0.451089292461825,-3.1855494937107,-0.644420671197693,-0.113727123324322,-0.534203361600338,-0.0879481112746869,-0.00876333932338122,-0.0806024369064481,-6.20333542979943,-0.306735843196251,-5.90107959941218,-0.0279689836050197,-0.538076009794126,0.0102553415127695,-0.177473395245002,-0.331639122097716,-0.0587599773135491
"65",1986-03-31,-0.27704179485044,0.177314484005415,0.545626732376841,-0.628346998757533,-0.194321528469748,0,18.735024145,39.5,363,21.4,0.3,96.364975855,265.3,679,63,22.8,115.1,304.8,1042,84.4,23.1,464,56.335024145,19.72,-0.00253188836674012,482.8,0.00415682802046446,0.00367122170099954,0.00621827411167497,4507.9,0.0139138987452654,0.00899038579152101,0.00492351295374438,2823.6,0.00709140655536333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195613246651662,-0.160768682197908,-0.487139641224791,0.404419374844099,-0.0827202663806921,0.746200568368547,0.587582002506139,4.4462221822609,-8.52696510744386,3.62149750842271,-0.00482453770406532,0.0228244343393236,0.17763463617559,-0.147632584776431,0.570323256888869,0.751025106072611,0.564757568166812,4.26858754608543,-8.37933252266726,3.05117425153382,0.33746348910095,0.0769927845574446,0.260470704543508,-1.48597088015143,0.110996972253075,-1.59696785240449,-0.279864657625508,-0.230447600752377,-0.0429695910000099,-0.723277575028147,-0.156720151152864,-0.566678899863411,-0.00731113797687507,-0.00861445689478287,0.00133416834611901,-2.15896076168101,-0.207792451989505,-1.94481147037828,-0.0187027701437416,-0.175046598445425,0.0303740680093562,-0.133747744663841,-0.0251897713935787,-0.0651000270046261
"66",1986-06-30,1.01094267266809,0.167130279510513,-0.253111632207534,1.25738777944351,0.00666652543211446,0,19.180036595,40.5,367.4,22,0.3,98.419963405,267.5,683.4,63.4,23.9,117.6,308,1050.8,85.5,24.2,477.8,59.880036595,20.556,-0.0024998557775513,489.7,0.00440906307409672,0.00299735826051606,0.0102787236725943,4545.3,0.0123933462175319,0.00888603328928728,0.00350731292824458,2851.5,-0.00105344865823898,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255157505722605,0.0406460651488895,0.96158420857202,0.0426919386639607,1.00427614723598,0.919067295022781,1.59846950896635,0.81262820445653,0.638446814447661,0.438929857139513,-0.00234977538931447,0.298268787819556,0.690612907073579,1.55677177892949,0.432382688895569,0.921417070412097,1.30020072114679,0.122015297382859,-0.918324964481826,-0.0934528317560464,0.664598586601148,0.131024298989338,0.533574287611811,-0.247122894079371,0.274733890609646,-0.521856784689028,-0.121518806549172,-0.259290942802943,0.144106211107151,-0.272016884148527,-0.0819238434230844,-0.183547850046904,0.0511900731644935,-0.00685560932164145,0.0595015319143463,0.0751300749885719,0.0576877940513153,0.0317773958973764,0.0051188175470898,0.00281970726035417,0.0589719014708532,-0.02192798368015,-0.010782741990654,-0.0241369049134654
