"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","federal_nom","pi_federal","state_local_nom","pi_state_local","gdp","gdppoth","pi_gdp","pce","pi_pce","purchases_cont","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont"
"11",1972-09-30,-2.64084935157492,-2.42331317743877,2.60697861559421,-4.90105954092066,-0.346768426248475,0,3.89601828461446,13.9,112.9,5.2,13.6039817153855,61.4,180.1,33.1,17.5,75.4,293.1,38.3,159.696018284614,0.00819635418999409,124.703981715386,0.0152205102613685,1290.6,0.00738737080683882,0.00905973498158419,775.8,0.00881057268722474,-2.29408092532645,0.529494343649141,-1.01808535075358,-0.987684847181981,0.599056296370236,0.213110592855871,0.0797079684807329,0.305267860857768,0.119010282529683,0.316383750793268,-1.09617352488492,-1.39295270803976,0.581665808189967,0.345536153271374,0.162212068771722,0.183324084499652,-0.218322687558033,0.0902867914681402,-0.307944185693208,-1.22508230321601,-0.751419100966087,-0.455336129657757,NA,NA,NA,-1.09786883750267,-0.498920240726225,-0.579956230851313,-0.157586936426477,-0.183182637666239,0.109139656750276,-0.0689585241813118,-0.386949558817439,NA
"12",1972-12-31,-0.172914944585007,-1.03987805404139,-3.84605424784969,3.86920835200448,-0.196069048739794,0,3.85071574642127,14,115.7,5.7,13.8492842535787,71.4,183.7,36.6,17.7,85.4,299.4,42.4,176.850715746421,0.0217236783651709,114.949284253579,0.013763440860215,1328.9,0.00752374285568957,0.0113278791692888,800.5,0.00811609545234004,0.0231541041547874,-0.0736971703905205,8.82075619157455,1.71596339191655,3.50099419280247,-0.106235634209688,-0.117393752481611,1.03426225502345,0.418672840798246,0.0325384638191686,9.03971392788698,0.783265120723854,2.98232135200422,0.23908023058605,0.108465471888863,0.130614758697187,1.7576511310741,0.0345798269122642,1.72378765425238,-1.42520151333085,-0.745562146127652,-0.667578165079462,-1.20414663408824,-0.16360758680126,-1.03720946621311,-0.632616785758945,-0.766124434127785,0.149614781656999,-0.237447523362091,0.0463706126319539,0.0740989402095304,0.544754728366371,-0.441717499870092,-0.373205217445603
"13",1973-03-31,-0.218908703606647,-0.99790466919037,1.6542436443541,-1.53603029696419,-0.337122050996554,0,4.28844317096466,14.2,118.4,6,14.2115568290353,72.7,196.7,39.3,18.5,86.9,315.1,45.3,175.988443170965,0.0161311361363539,123.611556829035,0.0196981635250624,1377.5,0.00784843364222376,0.0127359468989836,825,0.0120761321373879,0.118213347389907,0.447335185700876,-0.201557917578825,9.73458500558434,2.05519841094446,0.361003585355236,-0.0789439209145648,0.394727739298929,0.186429975056213,0.0863316003456376,-0.122613996664242,9.33985726628535,1.97076089246621,0.245409670924467,0.115297544431119,0.130112126493347,1.51254103661963,-0.0205333689970799,1.53379075570726,-2.62863452701434,-0.711518840995171,-1.92925755589063,-0.249319914453055,-0.0431552526364668,-0.20290149596198,-1.1200037339233,-0.659909918197599,-0.468256169651999,-0.198633431619414,-0.140945494665362,0.0738685140866783,0.455276104031794,-0.79122116848953,-0.0750455006254961
"14",1973-06-30,-1.54010181463906,-1.14319370360141,0.287723352302924,-1.63784871751276,-0.189976449429221,0,4.5743393823623,14.4,120.1,6.1,15.0256606176377,73.6,200.6,39.4,19.6,88,320.7,45.4,174.874339382362,0.017415489944373,127.825660617638,0.0177722301474084,1413.9,0.00830345870235827,0.016549238079633,840.5,0.019238251696857,-1.35012536520984,0.590478357614519,-1.29337463369181,-3.07839294679275,-1.14763948108445,0.167785151519443,-0.191092287668853,-1.5609385112671,-0.065250262395292,0.422693206095074,-1.10228234602297,-1.51745443552562,-0.982389218689157,0.336062411229153,0.143024331492194,0.193038079736958,1.41924111514882,-0.0692374483314667,1.51169491357084,-2.18218639771211,-0.394114720559722,-1.788007099879,-0.227348526387745,-0.0467416899145777,-0.187407568320962,-0.65423139772188,-0.367069527313573,-0.270681674892166,-0.106590062377807,-0.0786008493334783,0.0975861811191734,0.412120831985139,-0.633665741622392,-0.066017720911142
"15",1973-09-30,-1.86336360462009,-0.948822266862703,0.495977324229531,-2.33437648461517,-0.0249644442344526,0,4.62198875092858,14.5,123.3,5.9,15.5780112490714,74.6,205.8,37.6,20.2,89,329.1,43.4,171.721988750929,0.0206922656348572,132.378011249071,0.0134322256613912,1433.8,0.00846630997760367,0.0191005802707931,858.9,0.0181964709874447,-1.83839916038564,0.0774094930850495,-1.34632472492426,-0.150753855490962,-3.2104902558132,-0.0743152404454461,-0.283944045896698,-0.00219999390229475,-0.362642963886795,0.151724733530498,-0.962380679027561,-0.148553861588738,-2.8505135700229,0.234343319852233,0.0783535189993975,0.155989800852835,1.34538725596042,-0.151059151566389,1.54179830388875,-1.55970796121892,-0.288978416577238,-1.26466496736828,-0.108265683851469,-0.0334746067298038,-0.07811137405242,-0.0882430692577314,-0.395158655874033,0.355011763320877,-0.11179253295821,0.100434758701712,0.0662969997460168,0.380617372080181,-0.441249865257491,-0.0306289508031597
"16",1973-12-31,-0.688044784997285,-1.07760472696577,0.177399071542931,-0.276559351372031,-0.588884505168186,1,4.81258622519367,14.9,125.2,6.1,16.2874137748063,76.3,212.7,39.4,21.1,91.2,337.8,45.6,175.912586225194,0.0213853063579053,136.687413774806,0.0189592577652278,1476.3,0.00879093669023567,0.0173190984578886,873.9,0.0204540720683191,-0.0991602798290995,0.309250823077196,-0.402805779511382,-0.924532382440418,0.930766619878725,0.0554273727622485,-0.024052626999044,-1.70590957992982,0.0274544483245265,0.253823450314947,-0.481677653388175,0.881377197489428,0.700387670678339,0.320506618382469,0.114727695568083,0.205778922814385,-0.729914187533912,-0.130057398332811,-0.600514801898164,-1.49051992645879,-0.0661494721550949,-1.43638610092479,-0.210929013165131,-0.0436502243934271,-0.163834935673264,-2.11085650877536,-0.12512939931325,-1.99495691568183,-0.0349084668191518,-0.556550959877761,0.0894145957267315,-0.203630684205304,-0.41582366479531,-0.0588447518943035
"17",1974-03-31,0.837957660849899,-0.813388135851636,0.675433807087438,0.247370873325232,-0.0848470195627708,1,4.41840346758172,13.2,125.9,6.3,17.4815965324183,82.4,221.4,37.4,21.9,95.6,347.3,43.7,180.218403467582,0.0102468936582218,144.381596532418,0.0290125551408214,1491.2,0.00904014693658595,0.0202503109452736,891.9,0.0297599608099284,0.92280468041267,-0.0186822734514536,0.861430173517903,-3.60667639677246,-3.66928491324105,-0.580911621688857,-2.27812160542307,-4.1577734898636,-0.0366806572537373,0.562229348237405,3.13955177894096,0.447217082316428,-3.52872424521266,0.215652690073195,-0.0972032260168378,0.312855916090033,-0.490741867037149,-0.624872377347224,0.133472497613005,-0.0590716270552979,0.561197069542258,-0.613818741925691,0.0210116665679555,-0.0277915891036165,0.0487844417441906,-0.313149137451296,-0.18867012292542,-0.118705886478462,-0.0511197244260436,-0.0321630797205072,0.0584305872988403,-0.1329653504131,-0.0160053179043007,0.0056930614557896
"18",1974-06-30,0.01679272237059,-0.424164501599223,0.411528282311759,-0.657672035972875,0.262936476031706,1,4.80826259707423,13.6,129.7,6.6,18.6917374029258,88.3,228.5,39.3,23.5,101.9,358.3,45.9,182.708262597074,0.0180496765434071,152.291737402926,0.0347897774113768,1530.1,0.00937072217568558,0.0222103699188541,920.4,0.0283052527254708,-0.246143753661116,0.774896149664677,2.69817679944946,-2.08486608317162,0.553559896819465,0.223391471344714,-0.0973228686952652,-0.943405240055597,0.0626413581227148,0.551504678319962,2.79549966814473,-1.24146084311602,0.490918538696754,0.257146693284481,-0.0846918040561517,0.341838497340633,0.407357205419637,-0.603774258078166,1.01047345080074,0.304434035657603,0.704228861385448,-0.38142306346472,0.0112892482844802,-0.0291112636605576,0.0403816980176565,0.9802271826462,-0.0133484644094279,1.01127058269431,-0.00358059667634867,0.271263568319288,0.0689771172973392,0.109269636646898,0.0816614902515029,0.00302823183596571
"19",1974-09-30,-0.192362719923465,-0.00641428042506537,-0.504319210974078,-0.114937310207472,0.426893801258086,1,4.9382156402384,14.5,133.7,7.3,19.5617843597616,93.3,235.1,43.5,24.5,107.7,368.9,50.8,189.338215640238,0.0292225621714914,157.361784359762,0.0364882090503507,1560,0.00947090953332075,0.0308214072748956,949.3,0.0269863911484636,-0.61925652118155,0.143253433978067,2.08500106052617,-2.46265083428335,3.2266098987061,-0.0453432320943437,0.404180710727735,-0.728511898427428,0.459381815500223,0.188596666072414,1.78082034979845,-1.73049320578775,2.76722808320588,0.27196157998541,-0.0781731021771537,0.350134682162564,1.17940550714598,-0.448946187837669,1.62769368228659,0.324290461134339,0.560499951456389,-0.23050801631359,-0.142682035003238,-0.0401342297356719,-0.0992332858616141,1.63297551326249,-0.00675356829410531,1.64808706227395,-0.00176552337601603,0.4308442748249,0.0710964198380262,0.308321157348143,0.0847762789711362,-0.0373000548992191
"20",1974-12-31,0.502823439529333,0.291302775706589,-0.402385099632665,-0.00177914134922456,0.906987680511223,1,5.19812172656673,15.1,134.8,6.5,20.6018782734333,98.2,237.6,38.1,25.8,113.3,372.4,44.6,197.398121726567,0.0331948626090932,161.901878273433,0.0294132718421727,1599.7,0.009410613048912,0.0303337069308363,959.1,0.0254138668868951,-0.40416424098189,0.446800241572728,1.84940351091359,-9.34675064831924,-7.969083580739,0.087935294846166,0.095045040930799,-3.55603296741742,-1.05421870353139,0.358864946726563,1.65087602198918,-5.68723523290822,-6.91486487720761,0.302910199146904,-0.0708588197082722,0.373769018855177,1.6861525974916,-0.422149212553454,2.10751825924649,1.42376637745734,0.992675328444551,0.424468468291867,0.124422779897921,-0.00362130148335336,0.127980698623619,3.53725195399377,0.496045994699471,3.03373644501716,0.127191280692172,0.777881139747989,0.0776692818325395,0.432346819869641,0.365068301912139,0.0319032768969029
"21",1975-03-31,1.82595756666859,0.538302752161261,0.728850895805291,-0.547971537199375,1.64507820806267,1,5.97144875799494,15.9,136.5,6.1,21.8285512420051,106,238.6,31.5,27.8,122,375,37.6,200.571448757995,0.0181851715234231,169.528551242005,0.0201105082383395,1616.1,0.00899240319030215,0.0225980770580392,985.2,0.0188168106604187,0.180879358605916,1.2825222826514,5.54921607071334,-7.75615123800844,-8.24029093774215,0.628771352712037,0.380080870854112,-2.04868202707715,-0.580759890029686,0.653750929939363,5.06913519985922,-5.60746921093124,-7.65953104771247,0.595681224270047,0.201319849531929,0.394361374738118,2.74090442436058,0.175946344608911,2.5416745289531,2.79082057629642,1.2184901221461,1.55392661723347,0.451672798667599,0.0297040699126909,0.421905345997253,6.57907902359464,1.62546038619963,4.91186786692195,0.406441304294463,1.22819725371556,0.148948233861361,0.685354610079534,0.697835988321914,0.112939375799862
"22",1975-06-30,1.55847095593576,0.923722310552554,-1.73838685627141,0.226182096815098,3.07067571539208,0,6.19593931280678,16.7,140,6.6,22.8040606871932,119,202.7,34.2,29,135.6,342.7,40.8,206.095939312807,0.014491178495091,167.304060687193,0.019811643000049,1651.9,0.00849643198838201,0.0145151327980235,1013.6,0.0122888968738772,-1.51220475945631,0.622167857629194,11.0641898788044,-40.0944983233472,2.41847163477905,0.100372028592785,0.469513271090079,0.662802610301611,0.373209493940219,0.521795829036407,10.7967551406005,-40.8593794665351,2.04526214083884,0.561317358562063,0.173640474912745,0.387676883649318,4.62325736721543,0.303484476060613,4.34195701025566,6.85665175939137,0.831935520188834,6.02477077311165,0.365071073943978,0.0150917420941692,0.34658261575882,12.4062975591128,1.32415221325636,11.1009872827754,0.32774016787485,2.74759910470279,0.138931343001563,1.14429982481664,1.69708601185356,0.0903585357203089
"23",1975-09-30,2.72573982033997,1.65324794561841,0.255436777444366,0.700113488615021,1.77018955428058,0,6.19593931280678,17.2,144,8.2,23.6040606871932,120.8,237.5,43.2,29.8,137.9,381.3,51.4,213.495939312807,0.0134628432667927,171.904060687193,0.0127757308962151,1709.8,0.00841389207998633,0.0176560121765601,1047.2,0.0187065171091865,0.955550266059387,0.0135081335139908,-1.37752748605186,29.3058357708705,9.49348730508175,-0.168036409474602,0.0470891665408146,0.203142713515803,1.42100529935146,0.18154454298859,-1.42732869351156,29.3026930573547,8.07248200573029,0.532124665957646,0.146034510002187,0.386090155955458,3.84418844423537,0.223138878618556,3.62012347551091,2.86553716127694,0.684505473308171,2.16308622187789,0.0685900403202609,-0.02830809179989,0.0968887425074757,7.31044031179022,1.02537077012902,6.26618859585173,0.248288823809922,1.5173287961382,0.128851544514231,0.930852580479538,0.693876665966933,0.0166087633198767
"24",1975-12-31,0.918470363833819,1.75715967669453,0.335259036516517,-0.349230882268771,0.932442209586072,0,6.55512420050573,18,147.5,8.4,24.8448757994943,121,244.8,43.9,31.4,139,392,52.3,218.655124200506,0.0229739252995067,176.944875799494,0.012803552867807,1761.8,0.00818344619602596,0.0167181839332602,1076.2,0.0167601658594376,-0.0139718457522535,0.856680360747184,-2.3397241024484,1.18900072325175,-0.382101659650829,0.204635781161095,0.370969872646032,-0.0918801359867416,-0.00453761885479942,0.652044579586089,-2.81318833630002,1.37589213682742,-0.377564040796031,0.624347692771899,0.172292119423046,0.452055573348851,2.90163473122892,0.285221965754484,2.61570899489584,0.261715232139473,0.632944671448888,-0.400700970684137,0.198026568735371,-0.0142010764781218,0.208884922267484,3.98572422487567,1.0762576801483,2.87594851982804,0.251785631102654,0.672815187701026,0.146063327353351,0.678824361031448,0.0612270984067078,0.0463274227945656
"25",1976-03-31,0.218855608031981,1.35538418703538,0.346536762611005,-0.936976220589973,0.80929506601095,0,6.04037132135098,18.2,152.4,9.7,26.759628678649,123.7,251.3,49.9,32.8,141.9,403.8,59.6,219.440371321351,0.0146045742628824,181.859628678649,0.011288893035406,1820.5,0.00786075282421272,0.0109512912716574,1109.9,0.0110349554489375,-0.590439457978969,0.806674760223082,0.273496550032093,4.39288235692504,6.31175445731424,-0.638616593741771,-0.14012274891671,2.11288302971033,1.14127605050554,1.44529135396485,0.413619298948845,1.87433061473283,5.17047840680871,0.517282000225526,-0.112870168529061,0.630152168754587,1.71459783907564,0.168176151306049,1.568217917191,1.27651891175435,0.14212086130278,1.15937396392819,0.0561413671897114,-0.0460292789930993,0.102227671789401,3.56454011824523,0.151397565086669,3.45997172166318,0.0343733829235257,0.78555380217123,0.117443977801232,0.38928319652075,0.289821526110648,0.0127463655783202
"26",1976-06-30,-1.78874174601508,0.518581011547671,-1.2736495174708,-0.364798822270491,-0.150293406273784,0,5.92115346632431,18.5,156.2,9.6,27.3788465336757,121.2,258.9,49,33.3,139.8,415.3,58.6,221.321153466324,0.00838538837588265,179.678846533676,0.012131555883574,1852.3,0.00775144535033423,0.00995957962813265,1129.5,0.00837231374144132,-1.6384483397413,-0.0288592982102358,-4.3879614151229,4.98922607874113,-1.96097604186982,-0.216611347036997,0.00654758452968451,1.34273911441338,-0.256400463190223,0.187752048826756,-4.49450899965265,3.54809934023677,-1.7045755786796,0.370800890161655,-0.184191428045762,0.554992318207415,-1.76213620205799,0.0640088718299599,-1.87231651436596,0.624059860710222,-0.0811249549893655,0.741667920722462,0.0832525858825572,-0.0396576056332683,0.126300550455749,-0.684022865303557,-0.240965116838436,-0.449355724980334,-0.0529448210576074,-0.0987323757166348,0.0814723186293117,-0.387176314651577,0.137118343468327,0.0182922462801554
"27",1976-09-30,-0.936002636519091,-0.396854602667093,-0.633580811256193,-0.337452262507004,0.0350304372441057,0,6.31854631641319,18.8,159.8,9.7,28.7814536835868,126.2,266.8,48.5,35.1,145,426.6,58.1,224.018546316413,0.0114466552200114,179.481453683587,0.00742867559930738,1886.6,0.00780161747318764,0.0127749495725675,1158.8,0.0151601734512086,-0.971033073763197,1.03537236221761,1.9899416287694,1.76396822909817,-1.84556094816962,0.261432562163877,-0.124793132101328,0.0133682576093008,-0.120433192874204,0.773939800053729,2.21703093996318,1.95519232967382,-1.62512775529542,0.600720341619969,-0.0875609094271039,0.688281251047071,-1.00445565122321,0.0253353546354779,-1.05233559683414,0.528197564576943,0.000333121974492756,0.515675085698307,0.0377549422944379,-0.0477312646670213,0.0854543566314992,0.162217197268143,-0.109623697484155,0.237075096542733,-0.0236729897930475,0.0511958314620166,0.129724200533384,-0.216909928461525,0.114063070685514,0.0081530944867328
"28",1976-12-31,-0.897345691201482,-0.850808616425918,-1.17724091918763,0.329445835477797,-0.0495506074916539,0,6.31854631641319,19.1,164.5,9.6,29.5814536835868,127.7,273.9,47.5,35.9,146.8,438.4,57.1,233.318546316413,0.0267283560230336,177.481453683587,0.0119429993214204,1934.3,0.00784989137808978,0.0169764795144156,1192.4,0.0158278145695365,-0.847795083709828,-0.0310874787616839,-1.63326736240583,1.69909064274265,-2.37567471555709,-0.149608681696489,-0.145140871815379,0.916302589569341,-0.329673747691976,0.118521202934811,-1.48812649059045,0.782788053173306,-2.14836873845987,0.400972577730473,-0.16726591357006,0.568238491300534,-0.845502884713629,-0.0907895628683396,-0.754196681549491,0.0628552132731385,-0.242420819954071,0.293392365757224,0.147969653475632,-0.0358269914664712,0.180412903602773,-0.233705440234386,-0.536303287858942,0.287847079111039,-0.113707895231409,0.0610298058117332,0.0850148579943758,-0.17926489657874,0.0133266645336878,0.0313727665590229
