"","date","cpiu_g.x","pcw_g","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","gfcexp_g","gfsubs_g","gfintpmt_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g.y","gfb_g","gfhb_g","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","ptgh","ptgsh","ptgfh","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","pcw","gdppothq","gdppotq","recessq","gfb","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","yfptmd_g","ysptmd_g","gfeg_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb","deficit","deficitb"
"213",2023-03-31,0.024553284309363,0.024553284309363,0.0110166119173325,0.0127291242362526,0.00900900900900892,0.0236220472440944,0.0115123797508279,0.0128808741227679,0,0.0193275086047127,0.00928481806775405,0.0152872957301002,0.0127291242362526,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00573065902578795,0.00728939377323301,0.00525397103773106,0.00921939279330763,0.00406345299965094,0.00490290197788373,0.0100567422155359,0.00531770442630697,0.00522435514490477,0.0102118845115756,0.00493579981552028,0.00100385004505382,-0.00104028181908308,0.00196851347204363,0.00728809518483614,-0.00151152279461392,0.00909766310095578,0.00613706061955577,0.00413870119721271,-0.00104028181908308,0.00933119579068542,0.00933119579068542,0.00933119579068542,0.0093311957906852,24587.9559698982,16937.0977630581,NA,20326.4278857875,118.582647376538,120.986704867206,119.441984490046,127.544424569382,NA,NA,NA,1061.12340425532,752.422401991288,NA,3764.58604945192,NA,2597.10797237762,1716.22892258729,264.290783941054,4113.52767714085,NA,1682.4604165285,NA,1854.45314155498,2435.55009760638,NA,NA,2014.11423466349,201.226666666667,194.035805626598,1656.48829259327,2882.91246730979,704.770049020273,582.993737714125,1515.00225592062,70.254978314456,25.9721239352242,881.673582142136,NA,NA,20351.8228053925,24654.726444434,NA,1447.30657366165,0.629670798,0.00909766310095578,0.00909766310095578,0.0110166119173325,0.0152872957301002,0.0152872957301002,-0.00151152279461392,1623.46150682963,2666.54173233172,2014.11423466349,473.778414294931,278.643987696357,230.991634725342,407.895167847205,3356.69088160472,583.006466838361,-671.500609314736,-440.508974589394
"214",2023-06-30,0.024316484794358,0.024316484794358,0.0127362216686893,0.012569130216189,0.0089285714285714,0.023076923076923,0.0113813532896789,0.0127170671811963,0,0.0189610389610391,0.00919940328194935,0.0150571131879542,0.012569130216189,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00414756836775187,0.00720834726313901,0.00514998265823507,0.00930044887220199,0.0041213443695437,0.00486656581422157,0.0100600026233771,0.00529070087047878,0.00519828893255481,0.0102000678061505,0.00496539069497959,0.00123459395809328,-0.000208159287348991,0.00196464602118684,0.00767788846090134,-0.000865382471753218,0.00921132198530206,0.00608880008799273,0.00484205522243497,-0.000208159287348991,0.00940783579050253,0.00940783579050253,0.00940783579050275,0.00940783579050253,24816.6349972682,17109.8573086807,NA,20410.2000949075,119.193345954095,121.615628716104,119.937378286699,128.463809073156,NA,NA,NA,1070.88510638298,763.751711263223,NA,3809.42484093806,NA,2627.90834581469,1732.2784816999,269.429480601116,4145.11088382677,NA,1701.55783648383,NA,1845.30459556631,2467.85610294722,NA,NA,2039.42989874926,203.023333333333,198.513554987212,1675.34137107149,2919.62987954487,704.160153373234,588.478447065431,1529.25514836656,70.9159256139038,26.2164654123373,889.794961393182,NA,NA,20450.8662905143,24902.7530571437,NA,1454.31451201511,0.629670798,0.00921132198530206,0.00921132198530206,0.0127362216686893,0.0150571131879542,0.0150571131879542,-0.000865382471753218,1622.05659169806,2691.10410681547,2039.42989874926,480.912149504979,282.839561758244,223.248003868255,408.882811888202,3400.54202904985,588.491016195647,-648.626316969891,-425.378313101636
"215",2023-09-30,0.0241407364013153,0.0241407364013153,0.0140945068273894,0.0124131082423038,0.00884955752212391,0.0225563909774436,0.0112532757823338,0.0125573742097516,0,0.0186082080040786,0.00911554570091155,0.0148337595907928,0.0124131082423038,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00566973777462798,0.00712883004493436,0.00513252102931894,0.00939829757249833,0.00420313047676135,0.00483058253399138,0.0100519248996911,0.00526397022133029,0.0051724815751869,0.0101423212307005,0.0049234907742769,0.00123307167085668,1.74045984346893e-07,0.00196079373702313,0.00780749193119895,-0.000541760254007484,0.00912635431624548,0.00605204714397478,0.00517567463719021,1.74045984346893e-07,0.00960258220698007,0.00960258220697985,0.00960258220698007,0.00960258220698007,25049.8691177206,17283.3909777168,NA,20495.9868289632,119.805108308759,122.244683314892,120.61739177096,129.379605734963,NA,NA,NA,1080.64680851064,775.081020535159,NA,3858.69616829523,NA,2658.87492256543,1748.7599466442,274.588205967221,4177.47380360617,NA,1720.66266072635,NA,1836.91060858158,2499.93129372152,NA,NA,2064.74556283502,204.82,202.991304347826,1694.19444954972,2960.78062281557,703.778667389681,594.129359730413,1543.9399466442,71.5969016193954,26.4682111766358,897.915545479666,NA,NA,20549.6558880223,25153.0736606697,NA,1461.84157074944,0.629670798,0.00912635431624548,0.00912635431624548,0.0140945068273894,0.0148337595907928,0.0148337595907928,-0.000541760254007484,1621.17782590693,2715.66407639618,2064.74556283502,488.045884715028,287.035135820131,215.732782674653,409.869660764638,3448.8265075306,594.141772838655,-630.939914664586,-415.207131989933
"216",2023-12-31,0.0239959229879076,0.0239959229879076,0.0142548233163928,0.0127513487003432,0.00584795321637421,0.0116421568627452,0.011280487804878,0.0121450564488539,0.0037878787878789,0.0132632632632632,0.008056640625,0.0151209677419355,0.0127513487003432,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00479974160206731,0.00791643534978226,0.0051605170364224,0.00950317909344728,0.0042962585257395,0.00479518399066819,0.0100125525749,0.00502528425373655,0.00514267051259121,0.0100989714575033,0.00489936810219904,0.00130876128629837,0.000417188224466403,0.00183500531099728,0.00787194137991304,0.00357431834961081,0.00923424423384672,0.00600852698207399,0.00550598121645113,0.000417188224466403,0.00967110258562109,0.00967110258562132,0.00967110258562132,0.00967110258562132,25287.9225102137,17457.9354498896,NA,20584.0428871206,120.423364611237,122.873347443097,121.196324084176,130.403831019344,NA,NA,NA,1089.35319148936,786.800995644057,NA,3909.1931444004,NA,2690.94909920171,1764.88932603201,277.643883554586,4210.35863250428,NA,1740.02997733914,NA,1837.84101715825,2529.87259613449,NA,NA,2091.07385348422,206.017777777778,205.354560954817,1713.30578937695,3002.9860274724,706.294196394597,599.875245717495,1558.87154825423,72.2893225997692,26.7241879621829,906.207116927993,NA,NA,20648.1952689503,25404.9201331174,NA,1469.89044297942,0.629670798,0.00923424423384672,0.00923424423384672,0.0142548233163928,0.0151209677419355,0.0151209677419355,0.00357431834961081,1626.97243155805,2740.7411817347,2091.07385348422,495.425610794388,291.375384849669,210.868585600209,410.781506133604,3498.41163826679,599.887997066195,-625.075063036896,-414.206477436687
"217",2024-03-31,0.023795881260287,0.023795881260287,0.0138617236907468,0.0125907990314771,0.0058139534883721,0.0115081768625076,0.0111546578233344,0.0119993239817475,0.00377358490566038,0.0130896517658681,0.00799224993945269,0.0148957298907646,0.0125907990314771,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00490539593552919,0.00734138460644962,0.0050189601206565,0.0096540532112816,0.00444928169769876,0.00477224076042759,0.00997315717993885,0.00500015625800831,0.00511741094527751,0.0101542051554195,0.0050130820617878,0.00123001462628375,0.000417188224466403,0.00183142023695115,0.00787268858545581,0.00339667963563361,0.00924365605941041,0.00596202980528532,0.00529966544388644,0.000417188224466403,0.0099346922620227,0.00993469226202248,0.00993469226202248,0.00993469226202248,25532.0534597301,17635.2069080379,NA,20675.6270924029,121.027764675816,123.502140856185,121.79084003974,131.361175697012,NA,NA,NA,1098.05957446809,798.520970752956,NA,3959.19637386787,NA,2723.23696581272,1781.57401291772,280.725312335435,4243.50547485107,NA,1759.40681374973,NA,1838.38665031856,2560.18773593201,NA,NA,2117.40214413341,207.215555555556,207.717817561807,1732.41712920419,3044.6125900324,708.693251508256,605.834821679304,1574.35845736216,73.0074947736279,26.9896845455396,914.583783835465,NA,NA,20746.733428042,25658.2873947488,NA,1477.68037056637,0.629670798,0.00924365605941041,0.00924365605941041,0.0138617236907468,0.0148957298907646,0.0148957298907646,0.00339667963563361,1632.49873568406,2766.07565056652,2117.40214413341,502.805336873748,295.715633879207,205.887914634508,411.778446961717,3547.41792690615,605.847412478335,-618.246593895999,-412.358679261491
"218",2024-06-30,0.0236268565449334,0.0236268565449334,0.0140191130644931,0.0124342419894787,0.0057803468208093,0.011377245508982,0.0110316040548599,0.0118570474281896,0.00375939849624052,0.0129205265724037,0.0079288803459876,0.0146771037181996,0.0124342419894787,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00502161843377147,0.00738035913738289,0.00507671959590472,0.00976133552404163,0.00456394431581553,0.00473745505946566,0.00993414350784566,0.00497527831541411,0.005294500198261,0.0102672140628381,0.0051438316117442,0.00115186344800006,1.73755907689754e-07,0.00170631292558943,0.00775087517063527,0.00322290436508005,0.009160712616682,0.00591968704993467,0.00509925180205018,1.73755907689754e-07,0.00983696504154241,0.00983696504154263,0.00983696504154263,0.00983696504154263,25781.2804001683,17816.2713524051,NA,20769.9895031472,121.642188700394,124.156022965434,122.402427167148,132.330668350364,NA,NA,NA,1106.76595744681,810.240945861854,NA,4010.2573812127,NA,2755.52483242372,1798.25869980343,283.806741116285,4276.39635607255,NA,1778.78365016032,NA,1838.55236211422,2590.62263554842,NA,NA,2143.73043478261,208.413333333333,210.081074168798,1751.52846903143,3087.29535816964,710.977302082045,611.794397641112,1589.84536647009,73.7256669474867,27.2551811288964,922.962023043059,NA,NA,20845.0201452881,25913.1805038938,NA,1485.21543485884,0.629670798,0.009160712616682,0.009160712616682,0.0140191130644931,0.0146771037181996,0.0146771037181996,0.00322290436508005,1637.76012298528,2791.41487467736,2143.73043478261,510.185062953109,300.055882908746,200.792239128936,412.77696008995,3597.48042112275,611.806831883101,-612.094408967692,-411.302169838757
"219",2024-09-30,0.0234881247824321,0.0234881247824321,0.0139077668247336,0.0122815304676429,0.00574712643678166,0.0112492599171108,0.0109112356237098,0.0117181052979038,0.00374531835205993,0.0127557160048135,0.00786650774731834,0.0144648023143683,0.0122815304676429,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00541145833333334,0.00718173421279311,0.0050355018929964,0.00981538007979843,0.00462866227292696,0.00469099262815109,0.00988546196863593,0.0051553969165854,0.00526876088601541,0.0103213653373118,0.00522196108666234,0.0012270195323445,0.000208680845148718,0.00170299126551865,0.00781051929070087,0.00336456238021515,0.00917061900066063,0.00587961247785634,0.0052443173583932,0.000208680845148718,0.00981876043000729,0.00981876043000751,0.00981876043000751,0.00981876043000729,26034.3334662398,18000.159597982,NA,20866.1267699695,122.254718171864,124.810171362997,123.064802801662,133.281032038658,NA,NA,NA,1115.47234042553,821.960920970753,NA,4061.65889823862,NA,2787.86018569578,1815.06678835533,286.893892384575,4309.79723230634,NA,1798.16260208154,NA,1839.07510961624,2621.20923643246,NA,NA,2170.0587254318,209.611111111111,212.444330775789,1770.63980885867,3130.23274213015,713.369429565817,617.801460263971,1605.45567724422,74.4495616087866,27.5227932228775,931.426156108466,NA,NA,20942.8039811233,26169.3442642514,NA,1493.00437594482,0.629670798,0.00917061900066063,0.00917061900066063,0.0139077668247336,0.0144648023143683,0.0144648023143683,0.00336456238021515,1643.27046908289,2817.0138769658,2170.0587254318,517.564789032469,304.396131938284,195.804640533348,413.861367075997,3647.79753116262,617.813741794438,-606.553875569021,-410.749235035673
"220",2024-12-31,0.0233789862427238,0.0233789862427238,0.0196076610049876,0.0131824545030332,0.00571428571428578,0.00936768149882905,0.0112310385064178,0.011867862969005,0.00746268656716409,0.0111692015209126,0.0281456953642385,0.0147338403041826,0.0131824545030332,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00468381248890237,0.00759016973404703,0.00493362042106193,0.00983803487151763,0.00465632518202175,0.00466908937503657,0.00983734705439687,0.00513001249490341,0.00503902232392389,0.0103588405379821,0.00531597250105997,0.00122551585491337,0.000208507089241,0.00170050970000529,0.00780983539609864,0.0036705822287828,0.00908643283024085,0.0058417250495022,0.00521513633831228,0.000208507089241,0.00976172175249812,0.00976172175249812,0.00976172175249812,0.00976172175249812,26290.4601467374,18186.6203809157,NA,20963.2862414997,122.857876546007,125.439092602748,123.641215261969,134.29265769416,NA,NA,NA,1146.86808510638,834.071561916615,NA,4131.49878191683,NA,2822.49769206607,1831.93657774033,289.610759116535,4343.45603928121,NA,1818.31739580512,NA,1840.09963319919,2651.81307960531,NA,NA,2198.66542584872,210.808888888889,214.434441602728,1790.52593273295,3191.60928460455,715.987910716538,623.832266217355,1621.12768885145,75.1763175138071,27.7914630721707,939.889497312275,NA,NA,21040.587804675,26426.7811859649,NA,1500.79059731907,0.629670798,0.00908643283024085,0.00908643283024085,0.0196076610049876,0.0147338403041826,0.0147338403041826,0.0036705822287828,1649.30222846379,2842.61048434071,2198.66542584872,525.190505981141,308.881055935473,190.797404735397,414.698991331134,3716.79979058569,623.845448671858,-617.27422873045,-426.476823995053
"221",2025-03-31,0.023326574036983,0.023326574036983,0.0172088146592435,0.0130109383995394,0.00568181818181812,0.00928074245939681,0.0111063031876533,0.0117286687356415,0.00740740740740731,0.0110458284371329,0.0273752012882447,0.0145199063231851,0.0130109383995394,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00549073438572401,0.00786957562137802,0.00503754535647349,0.00978071485465326,0.0046226207162704,0.00461148231136838,0.00977994223132511,0.00510487686303385,0.00521381289862105,0.0103343485606224,0.0052869546928826,0.00114765666482897,0.000208507089241,0.0015762623420732,0.00780916209995763,0.0038113774133946,0.00909351272971159,0.00581290120600098,0.00536147095086098,0.000208507089241,0.009705412194565,0.009705412194565,0.009705412194565,0.009705412194565,26547.5996408302,18374.5672550718,NA,21060.1915627608,123.476778671508,126.093108561752,124.3200963341,135.34948391928,NA,NA,NA,1178.26382978724,846.182202862477,NA,4194.96949166864,NA,2857.1589417669,1848.86806795844,292.330487092216,4377.374791566,NA,1838.47324728402,NA,1841.48892966311,2682.55921102778,NA,NA,2227.27212626563,212.006666666667,216.424552429668,1810.41205660724,3246.53309724803,718.716810867707,629.886815501264,1636.86140129177,75.9059346625481,28.0611906767762,948.436394420606,NA,NA,21137.6161031571,26685.2335793235,NA,1508.83704250992,0.629670798,0.00909351272971159,0.00909351272971159,0.0172088146592435,0.0145199063231851,0.0145199063231851,0.0038113774133946,1655.58834172522,2868.45979896567,2227.27212626563,532.816222929814,313.365979932663,185.900587937893,415.620171490793,3779.34932017784,629.899826439663,-621.906624941935,-436.006037004042
"222",2025-06-30,0.0233295883031917,0.0233295883031917,0.015500857181558,0.0128438281427596,0.00564971751412435,0.00919540229885052,0.0109843081312411,0.0115927017767508,0.00735294117647056,0.010925151092515,0.0266457680250785,0.0143120960295475,0.0128438281427596,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00546075085324227,0.0069446825905235,0.00493115420421342,0.00973392788956706,0.00457732783733755,0.00457830761758166,0.00973265169647358,0.00507998638115414,0.00498674833931834,0.010269638850924,0.00525896951189009,0.00122289352646632,0.000416840422574338,0.00169474547613407,0.00792727864462411,0.00410947000944684,0.00910374070337694,0.0057946425175151,0.00568063355956905,0.000416840422574338,0.00964981718119806,0.00964981718119784,0.00964981718119806,0.00964981718119784,26806.0120613752,18563.2674248234,NA,21156.5909638607,124.085661707777,126.721903161472,124.998977406232,136.289443123891,NA,NA,NA,1209.65957446809,858.292843808338,NA,4253.92785655273,NA,2891.84393479825,1865.86125900964,295.053076311617,4412.07546127069,NA,1858.63015651822,NA,1843.6203485323,2713.34509702475,NA,NA,2255.87882668255,213.204444444444,218.414663256607,1830.29818048153,3296.85714312367,721.670356047253,635.965108115698,1652.6568145652,76.6384130550096,28.3319760366938,957.070713429057,NA,NA,21234.3906119797,26944.9516631901,NA,1517.40819284953,0.629670798,0.00910374070337694,0.00910374070337694,0.015500857181558,0.0143120960295475,0.0143120960295475,0.00410947000944684,1662.39193236353,2894.57351319352,2255.87882668255,540.441939878486,317.850903929853,181.228416168767,416.628773550571,3837.29908300216,635.977951943841,-622.681376790842,-441.452960622075
"223",2025-09-30,0.0233455197297245,0.0233455197297245,0.0135848695645364,0.0126809561216474,0.00561797752808979,0.00911161731207288,0.0108649640186256,0.0114598511400781,0.0072992700729928,0.0108070820878363,0.0259541984732825,0.0141101502048249,0.0126809561216474,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00459462787185427,0.00770698227511168,0.00489639663377806,0.00962196692150896,0.00447343504063935,0.00454565426202469,0.00967661833973249,0.00485058727535054,0.00515999917104898,0.0102079283262256,0.00523234405963702,0.00114483026091544,0.000416493200111001,0.00157092864078939,0.00780599116384789,0.00393088909538131,0.0091105366042441,0.00578588309414235,0.00547590681143595,0.000416493200111001,0.00937091655777489,0.00937091655777489,0.00937091655777489,0.00937091655777489,27063.9386227273,18752.7599281966,NA,21251.2335992189,124.693234324063,127.375788076739,125.573301191776,137.339823446332,NA,NA,NA,1241.05531914894,870.4034847542,NA,4307.43465858252,NA,2926.41021117697,1882.54594589535,297.761359312415,4446.5160833356,NA,1878.78177697587,NA,1845.36611603585,2744.505125786,NA,NA,2284.48552709946,214.402222222222,220.404774083546,1850.18430435582,3341.64451738592,724.507162180299,641.924684077506,1668.14372367312,77.3565852288684,28.5974726200505,965.790141196603,NA,NA,21330.9148101665,27205.6876766173,NA,1525.71737870848,0.629670798,0.0091105366042441,0.0091105366042441,0.0135848695645364,0.0141101502048249,0.0141101502048249,0.00393088909538131,1668.92661068271,2920.94463113914,2284.48552709946,548.067656827158,322.335827927042,176.439505353141,417.722484369444,3889.71217421308,641.937365033628,-617.533805660719,-441.094300307578
"224",2025-12-31,0.0233603987420155,0.0233603987420155,0.0125034759000102,0.0126809561216474,0.00698324022346375,0.0197516930022574,0.0110273590173087,0.0123033795358978,0.00362318840579712,0.0136487716105551,0.0182823129251701,0.0152603231597845,0.027593085106383,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00540175557056033,0.0072771971304979,0.00494542590467284,0.00949326898819286,0.00437066817470066,0.00450134596855234,0.00963049335080945,0.00482717197110766,0.00513554776039066,0.0100665045489133,0.0050886640067081,0.00106733036564505,0.000208159866777691,0.00156865428488701,0.00780354367278602,0.00418948058768731,0.00902988882100814,0.0057847413294676,0.00544608345424857,0.000208159866777691,0.00924693001923371,0.00924693001923371,0.00924693001923349,0.00924693001923371,27320.8638719528,18941.5346713184,NA,21344.1156895841,125.309895475226,128.029932519924,126.251617471002,138.339272415418,NA,NA,NA,1263.74468085107,883.686123210952,NA,4357.93780787149,NA,2961.31550453794,1899.4683763924,302.830037676483,4481.21466578366,NA,1899.44886237623,NA,1847.02967080857,2776.20931192252,NA,NA,2313.45498782915,215.899444444444,224.758141517477,1870.58695092814,3383.42668907546,727.542470871894,647.86051670879,1683.56893194795,78.0718961590066,28.8619114480951,974.511118796034,NA,NA,21426.9326375528,27467.6918708912,NA,1534.02656288052,0.629670798,0.00902988882100814,0.00902988882100814,0.0125034759000102,0.0152603231597845,0.0152603231597845,0.00418948058768731,1675.91854632044,2947.32043641065,2313.45498782915,556.431346383767,327.254776827186,171.111124488127,418.079772412267,3939.85803545922,647.888109793896,-605.756835164811,-434.645710676683
"225",2026-03-31,0.0234014202753476,0.0234014202753476,0.0127776198950325,0.0126809561216474,0.00693481276005548,0.0193691200885446,0.0109070827005384,0.0121538461538462,0.00361010830324915,0.0134649910233393,0.0179540709812109,0.0150309460654288,0.0268521514073115,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.0045370120702275,0.00803350709551065,0.0049744360638615,0.00937579228639612,0.00425683634953716,0.00448122709212301,0.00959400199881683,0.00500270979322759,0.00510729026066392,0.00998996683468251,0.00502828938402644,0.00114238903774566,0.000416146555629604,0.00144619419780428,0.00780113408107097,0.00416865420129248,0.00894748730014705,0.00578933888935806,0.00541658320234412,0.000416146555629604,0.00923550538737805,0.00923550538737827,0.00923550538737805,0.00923550538737805,27577.0186167011,19130.7599744829,NA,21434.9740971003,125.933241538437,128.683818547356,126.824422583354,139.450621941955,NA,NA,NA,1286.43404255319,896.968761667704,NA,4409.88937390648,NA,2996.63564502034,1916.51420855565,307.904438527993,4516.1732222375,NA,1920.11806328722,NA,1848.68517911892,2807.91124067556,NA,NA,2342.79180901922,217.396666666667,229.111508951407,1890.98959750046,3426.65882925117,730.575343849713,653.843836001123,1699.11754188898,78.7929295765859,29.128465786764,983.230544655313,NA,NA,21522.9515885893,27731.2169616034,NA,1542.33574539297,0.629670798,0.00894748730014705,0.00894748730014705,0.0127776198950325,0.0150309460654288,0.0150309460654288,0.00416865420129248,1682.90487120958,2973.6915485849,2342.79180901922,564.795035940375,332.173725727329,165.780307909338,418.435508714938,3991.45386519154,653.870688152531,-595.054426232336,-429.274118322999
"226",2026-06-30,0.0234004192784845,0.0234004192784845,0.0132220904378866,0.0126809561216474,0.00688705234159781,0.0190010857763301,0.0107894018027861,0.0120079039367684,0.00359712230215825,0.0132860938883967,0.0176374077112387,0.014808362369338,0.0261499684940139,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00450901803607207,0.00747075640791417,0.00490774048967668,0.00926924255932965,0.004155891580997,0.00443781506591923,0.00954847485286592,0.00497880312486088,0.00508333458971161,0.00982525149511521,0.00487023390742714,0.001065056912187,0.000623960354465825,0.00132333295791509,0.00774029565922441,0.0041480338213149,0.00895548079015113,0.00579368980154643,0.00538740083305494,0.000623960354465825,0.00922361827293194,0.00922361827293194,0.00922361827293217,0.00922361827293194,27832.6366913225,19318.7245025249,NA,21524.0555254893,126.551289206932,129.337961453314,127.396276192197,140.492423569416,NA,NA,NA,1309.12340425532,910.251400124456,NA,4464.00226910157,NA,3032.37529110605,1933.6834423851,312.984561866943,4551.12973822589,NA,1940.78937970884,NA,1850.33268712145,2839.87531653605,NA,NA,2372.50064915155,218.893888888889,233.464876385337,1911.39224407278,3471.96642219131,733.60579508502,659.874641954507,1714.78955349621,79.5196854816064,29.3971356360573,992.035846910264,NA,NA,21618.4664674122,27996.0077894006,NA,1550.64492627255,0.629670798,0.00895548079015113,0.00895548079015113,0.0132220904378866,0.014808362369338,0.014808362369338,0.0041480338213149,1689.88561753341,3000.32238612408,2372.50064915155,573.158725496983,337.092674627472,160.447069588037,418.87712141328,4045.12514768829,659.900791923001,-586.04745081421,-425.600381226172
"227",2026-09-30,0.0233852176937708,0.0233852176937708,0.0135866052934512,0.0126809561216474,0.00683994528043774,0.0186467767714438,0.0106742332117282,0.0118654250525683,0.00358422939068093,0.0131118881118881,0.0173317210802095,0.0145922746781115,0.025483573840958,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00514522821576757,0.0073940495738527,0.00494197393515172,0.00927431134734708,0.00417350034222963,0.0044065751598914,0.00952168889993588,0.00495512388946656,0.0050556473279818,0.00972990205920821,0.00476395812342401,0.0010637619222717,0.000623441683701431,0.00132142513027167,0.0077946464639817,0.00428051627445558,0.00887521251787926,0.00579612831532778,0.00552464419248372,0.000623441683701431,0.00939119170984459,0.00939119170984459,0.00939119170984437,0.00939119170984459,28090.7652296154,19506.6937998433,NA,21613.8861785911,127.176702379652,129.991848572542,128.051759107044,141.531231514039,NA,NA,NA,1331.81276595745,923.534038581207,NA,4519.97903543869,NA,3068.65787700358,1951.28458204624,318.084713911938,4586.60418554707,NA,1961.46810041764,NA,1852.34279199756,2871.72729334676,NA,NA,2402.58622578202,220.391111111111,237.818243819267,1931.7948906451,3519.13865956174,736.746006629916,666.071651221567,1730.89347093513,80.2664700926707,29.6732097725358,1000.84037587695,NA,NA,21713.7298647424,28262.5770660115,NA,1559.21168775909,0.629670798,0.00887521251787926,0.00887521251787926,0.0135866052934512,0.0145922746781115,0.0145922746781115,0.00428051627445558,1697.11920042123,3026.95088492309,2402.58622578202,581.522415053592,342.011623527616,155.223591576325,419.317960823355,4100.66107461533,666.097134795408,-578.890980201802,-423.667388625478
"228",2026-12-31,0.0233828498709976,0.0233828498709976,0.0135709536842969,0.0126809561216474,0.00271739130434789,0.0167364016736402,0.0106951871657754,0.0116891791598634,0.00714285714285712,0.013157894736842,0.0184231378763866,0.0148054145516074,0.022754491017964,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00511040131793705,0.00698204713196215,0.00493147240247205,0.00934200350300279,0.00424916521024832,0.0043871396955828,0.00948586552200742,0.00493166885682972,0.00503217247135906,0.00975360916983364,0.00479103634666589,0.00113857357821834,0.00083091056336948,0.00131952279544967,0.00773479543112093,0.00520916469949101,0.00879940282323544,0.00579750740712126,0.00566033475823202,0.00083091056336948,0.00951769864185636,0.00951769864185659,0.00951769864185636,0.00951769864185636,28353.1892567925,19696.9544673626,NA,21705.7271517994,127.803870777675,130.64598997443,128.706154985549,142.519409243114,NA,NA,NA,1356.34893617021,937.207342874922,NA,4576.54390082532,NA,3105.46443676141,1968.35759337265,322.828887639204,4622.0806306458,NA,1982.41142900733,NA,1856.41151629153,2903.13450264504,NA,NA,2433.05331628963,220.99,241.798465473146,1952.45579856644,3566.89672731927,740.583837920144,672.411120471778,1747.36759337265,81.0304221660583,29.9556304408874,1009.64717350605,NA,NA,21808.9910309712,28530.672071365,NA,1568.03734787075,0.629670798,0.00879940282323544,0.00879940282323544,0.0135709536842969,0.0148054145516074,0.0148054145516074,0.00520916469949101,1705.9597738509,3053.58624508567,2433.05331628963,590.132095479512,347.07524739541,150.451742440632,419.515078026534,4157.02882279878,672.433874962795,-575.01066328158,-424.558920840949
