"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","subsidies_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","state_subsidies","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","federal_subsidies","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","subsidies","federal_nom","federal_cgrants","federal_igrants","pi_federal","state_local_nom","pi_state_local","pi_state_local_c","pi_state_local_i","gdp","gdppot","gdppoth","pi_gdp","pce","pi_pce","add_state_health_outlays","add_state_social_benefits","add_state_noncorp_taxes","add_state_corporate_taxes","add_state_expenditures","add_federal_subsidies","add_federal_grants","add_federal_nom","federal_cgrants_cont","federal_igrants_cont","federal_cont_0","state_local_cont_0","purchases_cont","subsidies_net","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_subsidies_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_subsidies_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","subsidies_net_xmpc","state_subsidies_net_xmpc","federal_subsidies_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont","state_subsidies_cont","federal_subsidies_cont"
"109",1997-03-31,-1.52505996378702,-0.675804151769288,-0.439348554603995,-0.580118359945228,-0.497175548001956,-0.0084175012358403,0,62.709,84.908,712.9,33.1,0.4,303.091,479.792,1362.3,176.9,34,365.8,564.7,2075.1,210,34.4,570.7,85.909,28.4,0.00342200797476622,945.3,0.00662770688157033,0.00685449235526536,0.00564506838267964,8362.7,0.0131592346181721,0.00867931281317103,0.00447992180500112,5433.1,0.0044189786348463,NA,NA,NA,NA,NA,NA,NA,NA,0.09363394352487,-0.0354195611489301,-0.638332742321168,-0.381134172228055,-1.01946691454922,-0.855820542391001,3.81998046562342,4.0514055126672,22.4615516971726,-1.33230359605642,-0.00523931657920695,2.64138920175559,-2.10498605588728,0.387971624609349,-0.737482934363776,-0.850581225811794,1.17859126386782,6.25770139769929,22.1735800725626,-0.696130490837447,1.31291664789441,0.614999303509786,0.697917344384592,-3.93599698351144,-2.0254579858086,-1.91024428614526,-6.37646269151425,0.170615496345247,-6.55307592552923,-1.09306625956563,-0.0434332219857256,-1.04962940566832,-0.173817191769484,-0.000888613356560616,-0.172612895830859,-10.2664264784664,-1.28416502129585,-8.98764516878907,-0.0621886738805226,-0.435247592861284,0.0635810381798304,-0.190609796048884,-0.308795016417552,-0.0529342724795094,-0.0000430331657696611,-0.00835918040779964
"110",1997-06-30,-0.422991388631688,-0.804000405326503,-0.016304872123049,0.307039287880824,-0.705652553585882,-0.00807325080358093,0,60.758,84.092,718.5,33.6,0.4,305.742,480.608,1393,180.5,33.2,366.5,564.8,2111.5,214,33.6,587.2,85.558,29.016,0.00656860709943374,955.4,0.00323279509833796,0.00238871163131948,0.00682443047918313,8518.8,0.014035193813871,0.00904816818947918,0.00498702562439179,5471.3,0.00250248903479267,NA,NA,NA,NA,NA,NA,NA,NA,-0.0637847063041837,0.00790262464562841,0.362921369539379,-0.0721869537816042,0.290734415757775,-1.19734260851495,-3.52523041263868,-6.4226561345464,12.4312311939129,1.5743619829029,-0.00462026288970874,-2.67533016387686,-1.79674320359848,-2.63446353518327,0.117673245876603,-1.19272234562524,-0.849900248761799,-4.72591293094791,14.9645396633746,1.55668873702629,-2.41870719030499,-1.28941531015448,-1.1292918801505,-4.08064734342627,-1.98692570312114,-2.11592692874759,-7.16281109292579,-0.265480958771511,-6.89726357857543,-0.921950461786819,-0.00485123690829236,-0.920428926300275,-0.168785436237766,0.00226587474091618,-0.167588415195541,-14.7529015246816,-3.54440733421451,-11.2304997289693,-0.169534113825177,-0.537170996399217,-0.11569025268418,-0.195183246723009,-0.342607583336759,-0.0440982200383522,0.000108380056245767,-0.00801599556102889
"111",1997-09-30,-0.965678899811851,-0.810911546202753,0.0548870419103239,-0.406817544479714,-0.606527527934213,-0.00722086930824762,0,62.699,83.364,731.3,35.5,0.4,309.301,481.836,1419.8,190.5,33,372,565.2,2151.3,226,33.4,586,86.499,29.084,0.00231273477204086,969.2,0.0043527407082482,0.00478306013719387,0.00253571951041098,8662.8,0.0124090895454916,0.00945054945054946,0.00295854009494212,5579.2,0.00264386944384798,NA,NA,NA,NA,NA,NA,NA,NA,-0.0129970967323165,-0.0131376992145009,-0.380682748532896,0.0287522459635065,-0.35193050256939,-0.60637247485176,1.06739547520334,-6.43092779155563,14.26263450448,9.41179435659896,-0.004837767557759,1.20616729681417,-1.74504387366765,4.11016002437555,1.49362752514824,-0.601534707294,-0.13877182161076,-4.5846744759985,9.95247448010423,7.81695738956125,-0.444349602636164,0.100586873849164,-0.54493647648532,-3.80517900897244,-1.81567748007355,-1.98893469291618,-7.73296593423143,-0.325282472410156,-7.3776169062424,-0.780939362917151,0.0222955785321615,-0.80319099480808,-0.15378285365775,0.00200810184657525,-0.155749153520462,-12.9172167624149,-2.01606939825581,-10.8704282239724,-0.0946644784831577,-0.510420633139524,-0.0208644223428729,-0.178672066909539,-0.363101184872584,-0.0366689845009697,0.0000942903623315608,-0.00731319685967329
"112",1997-12-31,-0.898179174871229,-0.952977356775447,-0.10712986079491,-0.226415136536022,-0.558053540456304,-0.00658063708399331,0,62.262,83.252,743.7,34.4,0.5,313.638,483.448,1453.1,181.5,33.3,375.9,566.8,2196.9,215.9,33.8,589.2,90.562,28.744,0.00701037594426968,985.6,0.00782785439518907,0.0081653396578012,0.00643675924574794,8765.9,0.0133078469914394,0.00972784672327465,0.00358000026816474,5663.6,0.00313215275268042,NA,NA,NA,NA,NA,NA,NA,NA,0.116140613714888,-0.0374073694418918,-0.305148380809018,-0.0283966165219136,-0.333544997330932,-0.0295239824968974,-0.883919805055314,-5.66847170380981,17.9342831273775,-13.0063598815658,0.0948560002096179,-1.24330910714289,-1.18406099631352,2.99548238323405,-1.55652998139641,-0.124379982706522,0.359389302087607,-4.58441070749632,15.0413727440389,-11.4498299001694,0.107600787704872,-0.0159936238012463,0.123594411506144,-3.25589627638005,-1.53693767913006,-1.71839176126727,-8.70926001135309,-0.849009499923025,-7.84856189978196,-0.0856931683058681,0.105776039945541,-0.191425261610174,-0.142516857328043,0.00666448824770492,-0.149139543591885,-12.0857655256622,-2.28950027466109,-9.78392405474515,-0.105716409228475,-0.451767283314639,0.00496840687560015,-0.150339210249806,-0.402145265334677,-0.00395683466342836,0.000307729059782284,-0.00688643596028468
"113",1998-03-31,-1.6248213799049,-0.977917710804917,-0.0246133559823727,-0.943713757963208,-0.647345974882072,-0.00914829107724514,0,63.208,83.752,755.7,34.7,0.5,310.392,494.448,1482.9,178.8,33.4,373.6,578.2,2238.5,213.5,33.8,572.2,93.308,27.052,-0.00418861921510827,995.9,0.00133340000333337,0.00156271004167219,0.000338305892966462,8866.5,0.0109686436811305,0.00995325248831302,0.00101539119281746,5721.3,0.0000800608462432351,NA,NA,NA,NA,NA,NA,NA,NA,0.0777143887728344,-0.0907069692381386,-0.930721177497904,-0.0376059364476769,-0.968327113945581,-0.339125990707998,-6.07152248245967,5.71311800197338,19.5578139353138,-4.56619234893071,-0.00501665666727813,0.321305845163842,-0.335293401728492,4.53822487309048,-0.0451459787087316,-0.234109334040724,-6.39282832762359,6.14941473503552,15.2205923935564,-4.52104637022194,-2.11798737561382,-0.538012379034391,-1.57997499657942,-2.88201096628615,-1.13875683194433,-1.74275626036662,-9.12260913400601,-0.966751982225883,-8.180288939892,0.13666478474415,0.0881739091944432,0.04853482219094,-0.200482511885058,0.00593283346929011,-0.198048543370485,-14.1864252030469,-2.54941445054087,-11.6525339180176,-0.116333266432009,-0.531721051712549,-0.0966466592415529,-0.131510100105461,-0.416277125406678,0.00623620094886548,0.000270723301397009,-0.00903722576668615
"114",1998-06-30,-0.0576613444552404,-0.886585199760805,0.459910177976122,0.0608392702855122,-0.571219623775462,-0.00719116894141349,0,63.713,84.1,767.3,34.5,0.5,311.587,496.6,1513.3,175.4,34.6,375.3,580.7,2280.7,209.9,35,587.1,90.713,27.336,0.00643393129323488,1016.6,0.00444429648617617,0.00533512289237481,0.00062806989290598,8969.7,0.012773778966553,0.0101711416273826,0.00260263733917032,5832.6,0.00180122483288647,NA,NA,NA,NA,NA,NA,NA,NA,-0.182342910046108,-0.000367237130630938,0.243549417462251,0.277200030799383,0.520749448261635,0.795334013642908,-2.77287610955653,-4.42242228732744,15.3998576786876,-6.15610023926746,-0.00598618323013456,-0.25174933922068,-0.654709635780435,2.55248266597459,-0.61544111617134,0.800122960227014,-2.52112677033585,-3.76771265154701,12.6461777760669,-5.54065912309613,-1.94870765742034,0.0072933065132494,-1.95600096393358,-2.43195835066189,-0.881799279185272,-1.52716119750142,-8.27272958264525,-1.11739369714823,-7.15546968521767,0.15099985376226,0.05527069232072,0.0957731080827737,-0.159401248547607,0.00561302626825828,-0.160798538029844,-12.6617969855128,-1.93101595123128,-10.7036572765997,-0.0871151390619196,-0.482880833546484,-0.0879132761482136,-0.109714469098828,-0.373212861112965,0.0068121515259577,0.000253223989996426,-0.00725420574205576
"115",1998-09-30,-0.832031233185214,-0.853173283104146,-0.00786370448746382,-0.189132679876463,-0.630590134753798,-0.00444471406748896,0,61.454,85.58,773.5,35.7,0.4,311.646,498.72,1545.3,180.1,36.3,373.1,584.3,2318.8,215.8,36.8,588.6,95.154,29.104,0.00652386014474815,1038.6,0.00749038843961292,0.00781002286267363,0.00616409695174958,9121.1,0.0141454809681125,0.01027162748231,0.00387385348580249,5926.8,0.00310319109264268,NA,NA,NA,NA,NA,NA,NA,NA,0.124898681215894,0.0588074533984659,-0.372838814490823,0.175842430126896,-0.196996384363927,1.33188134987665,-7.21956941117975,-4.16675714647511,7.59605127610575,3.09262558111743,-0.106687409287476,-3.11114981586596,0.355177757846448,-4.06249829256114,0.738568759164131,1.23723127730663,-4.10841959531376,-4.52193490432165,11.7598870505242,2.35405682195329,-3.81327475685654,-0.96410304383978,-2.84917171301676,-1.92251995551877,-0.409249412094599,-1.51304479387413,-8.5074422532162,-0.455230770624144,-8.04637352794774,0.202395515766539,0.0395309287851321,0.162908533622641,-0.0996693794278892,0.000297180133115744,-0.105933946779569,-14.1405108292529,-1.78875511764027,-12.3516154479956,-0.0797687823512614,-0.550815097405512,-0.170051384410026,-0.0857339690521988,-0.379385810148219,0.0090257429241352,0.0000132526230806267,-0.00472407981446733
"116",1998-12-31,-0.896245767522517,-0.852689931266968,-0.252454110867986,-0.0651902196244355,-0.579562490302605,0.000961053272509634,0,64.638,85.612,785,34.8,0.4,316.262,499.888,1575.6,176.4,39.4,380.9,585.5,2360.7,211.3,39.9,594.2,96.238,31.232,0.00321185202332197,1053.2,0.00837226133298241,0.00902452352171679,0.00564646416174797,9294,0.0130516099222373,0.0103596592525648,0.00269195066967254,6028.2,0.00262888856433485,NA,NA,NA,NA,NA,NA,NA,NA,-0.0333504742938461,0.0728928652969418,-0.104732610627531,-0.212911719864891,-0.317644330492422,2.6220214403381,2.95397280951471,-6.38920848941439,11.7821553221729,-7.30292861888694,-0.00519541912675986,2.38580178246026,-1.07955992217028,1.45335826362827,-1.36369115706332,2.62851571424655,0.568171027054461,-5.30964856724404,10.2287970585451,-6.0392374618236,-2.94974891857828,-0.14755309367907,-2.80219582489922,-2.0846857322798,-0.385736670412369,-1.67622331231737,-8.44822712001011,-0.403894678694101,-8.03856632087053,0.245128537610745,0.0398463022513636,0.208659515333949,0.0219146575097191,0.000469048519725213,0.016679236868115,-13.2156185757477,-0.896869092014451,-12.291646705885,-0.039331619739481,-0.53904229559527,-0.129359350016041,-0.0914225579055069,-0.370491590707704,0.010749955054138,0.0000205698224874286,0.000731457252660975
"117",1999-03-31,-0.683409144269997,-0.617336872358242,0.0906840288616204,-0.347656144921715,-0.431377097892683,0.00494006968278052,0,67.073,87.004,794.3,36.3,0.4,320.627,508.596,1594.6,186,42,387.7,595.7,2388.7,222.3,42.4,595.5,100.673,27.78,0.00295640385918894,1073.9,0.00851480303401031,0.00960023631350926,0.00400827103547008,9417.3,0.0137221846874247,0.0104687758820605,0.00325340880536418,6102.5,0.00262199563000709,NA,NA,NA,NA,NA,NA,NA,NA,0.107751168681848,-0.168028712258589,-0.287378601344974,0.0304064852848797,-0.256972116060095,1.9776782166685,1.81372513105345,2.5353532796845,-2.90338430853808,8.23391997950012,-0.00523630860482704,1.58883871100296,0.271272869308874,-0.976255636973178,1.04444115138005,2.08422360242454,0.224886420050495,2.1640804103755,-1.625819594414,7.29078790527126,-1.17556820553783,0.137641801134733,-1.31321000667255,-2.7996827947948,-0.249259259428962,-2.57292353536587,-6.29636482458884,-0.507215602334427,-5.80745994215564,0.133786436305575,0.0256683332567891,0.108118413784981,0.114782519079405,0.000646320629821603,0.114606561493547,-10.0230468695365,-0.592518406742046,-9.47086850891553,-0.0255011149878221,-0.407612158765463,-0.0505947151081484,-0.120494202487402,-0.270986220124331,0.00575797014441897,0.0000278166830136261,0.00493249672879477
"118",1999-06-30,-0.842807715649828,-0.813623465156889,-0.134276750489003,-0.340027319144002,-0.377367362017171,0.00886371600034759,0,65.541,87.704,804.5,35.5,0.4,321.459,510.296,1616.7,184.4,44.6,387,598,2421.3,219.9,45,599.8,98.241,32.192,0.0083685618152014,1095.4,0.013473078105035,0.0149054794297883,0.00741421374481166,9524.2,0.0148548176322765,0.0104914592964165,0.00436335833585999,6225.3,0.00546801738142721,NA,NA,NA,NA,NA,NA,NA,NA,-0.211898782554795,0.166271878475346,-0.294400415064552,-0.179903654568453,-0.474304069633004,1.92331818885943,-6.88748910800001,-7.20706025699155,-5.52240194036494,-5.94779166548466,-0.00638379067113748,-2.60244997921301,-0.688538308879089,-2.47661232521136,-1.37932900340572,1.92970197953056,-4.28503912878699,-6.41692600044468,-3.34898151048969,-4.56846266207893,-2.10135613018761,-0.391265842863541,-1.71009028732405,-3.42622633796922,-0.256870710876159,-3.16899653886784,-4.18087340077989,-0.280888439602363,-3.8939819575817,0.615321041400777,0.110193584296227,0.501794434507412,0.208680681725183,0.000782057693364304,0.208137931498385,-8.88445414581077,-0.818049351352472,-8.0631364177678,-0.0347466620518608,-0.342481875602043,-0.0892551423523775,-0.145529030102863,-0.177582678720223,0.0261357731579445,0.0000332179156813228,0.00884066267394625
"119",1999-09-30,-0.182419486796205,-0.651220528559637,-0.167655708053621,0.288140535545307,-0.312934156421986,0.010029842134095,0,66.176,88.152,821.3,35.6,0.4,329.924,511.848,1644.7,187.7,46,396.1,600,2466,223.3,46.4,614.9,102.576,34.264,0.00908339037189143,1119.6,0.0119533992977976,0.0138056952496877,0.00421449913508409,9681.9,0.0142541429295244,0.0105528697965673,0.00370127313295709,6328.9,0.00529378538494885,NA,NA,NA,NA,NA,NA,NA,NA,0.0815602449041743,0.0670548228450591,0.139525467796074,-0.0190406403043876,0.120484827491686,0.68690051683177,2.96734444475328,-7.47629979854662,6.33049380899456,-0.0846794744153954,-0.00633866207260647,-0.403605627251764,-0.94181504603975,4.05136590647032,-0.46255625894382,0.693239178904378,3.37095007200497,-6.53448475250696,2.38071256804301,0.377876784528411,0.19069948739732,0.217931599574653,-0.0272321121773388,-4.17087343468531,-0.548694091750554,-3.62182025470954,-4.25897764610272,-0.57901808513466,-3.68006817260545,0.549217305771149,0.105535724525304,0.443721921041947,0.23881555613387,0.000907375812567683,0.238369629275199,-7.4511187314857,-0.803337476972689,-6.64702898917518,-0.0337387907424325,-0.279163771830712,0.00800905009963337,-0.175169502307189,-0.178869727477488,0.023066181128962,0.0000381082216907533,0.0100111139738854
"120",1999-12-31,-0.0307983596095322,-0.434858676581391,0.139537678379002,0.230723699250738,-0.410879700049782,0.00981996281050985,0,69.396,88.484,837.5,35.9,0.4,332.904,513.616,1686.8,192.1,46.5,402.3,602,2524.3,228,46.9,635.2,105.096,34.124,0.0123083445205963,1147.1,0.011465249412544,0.0121484992101106,0.00851890131228661,9899.4,0.0157402651077128,0.0106272825781595,0.00511298252955328,6459.6,0.00590618058277803,NA,NA,NA,NA,NA,NA,NA,NA,0.00759154328329862,-0.0328871335098379,0.256019289477277,0.114242088152463,0.37026137762974,-0.267152690667501,-0.348904758047354,-7.92007789656247,17.5284798451285,1.00807767616263,-0.00661338526437499,2.12588154186183,-1.12545784456297,2.62106670592198,-0.288591288529375,-0.260539305403128,-2.47478629990911,-6.69462005199955,14.907413139206,1.29666896469203,-0.552447965304144,0.159449545440005,-0.711897510744143,-4.51531905129363,-0.559021124288911,-3.93343883877953,-5.61768235629738,-0.862413886363936,-4.76741427529722,0.502519208277513,0.101815234567116,0.404077646839832,0.237689744837688,-0.00277570221480122,0.240696028159537,-9.94524041977996,-1.16294593286053,-8.76797694982152,-0.0480461865072156,-0.362241995881863,-0.0228239484111236,-0.186546816277534,-0.23209007968673,0.0207611815150957,-0.000114675929922896,0.00994416501552534
"121",2000-03-31,-1.88901924070675,-0.736261200690578,0.0219218858397271,-1.29467365163399,-0.621342548906569,0.0050750739940816,0,68.302,89.972,854.6,37.2,0.5,334.898,523.728,1752.1,202.2,44.6,403.2,613.7,2606.9,239.4,45.1,620.4,102.602,35.572,0.00974370428276305,1170.4,0.0129256579767993,0.0141566124022539,0.00791900872643714,10002.9,0.0174938938583462,0.0106505492061728,0.0068433446521734,6613.6,0.00835260190693932,NA,NA,NA,NA,NA,NA,NA,NA,-0.206118894332958,0.0329043135991119,-1.12145907090014,-0.151292694894119,-1.27275176579426,-2.69124778720496,-6.74496769280501,0.260103029906531,34.630345645171,7.06728154621044,0.0923987395547551,-2.41274267464556,-0.193474823092558,1.18486094276852,0.617786875039279,-2.78364652675971,-4.33222501815948,0.351677537887667,33.2454847024023,6.44949467117115,-2.4781538506723,-0.740906266330912,-1.73724758434139,-5.02725035749368,-0.663589355079233,-4.34122948508929,-8.2200253690594,-0.48922175272251,-7.70079414188953,0.222533036868617,0.0566395742536805,0.165890141439545,0.125600468742528,0.00207119736877759,0.123306907057208,-15.3772960716142,-1.8350066025102,-13.4900741628235,-0.0741461746170554,-0.545086537075922,-0.10013349700678,-0.203133537688897,-0.332142366974136,0.00899177876916247,0.0000836898142827884,0.00498239921842569
"122",2000-06-30,-0.309307098239696,-0.602886046338045,-0.512366645381553,0.472344556802442,-0.275833078519691,0.00654806885910745,0,74.981,90.628,872.6,36.5,0.5,339.419,537.272,1766.8,201.1,45,414.4,627.9,2639.4,237.6,45.5,642,104.081,36.04,0.00387093206514222,1181.1,0.0105287462479797,0.0103268899285891,0.0113846438254868,10247.7,0.0162139042874283,0.0103732809430255,0.00584062334440283,6707.5,0.00448309178743966,NA,NA,NA,NA,NA,NA,NA,NA,-0.0257876788439112,-0.0122353677379769,0.51036760338433,-0.550389691963441,-0.0400220885791119,-0.27002241014398,5.20991051507644,5.08264405531349,-6.22907807104957,-5.35661563167338,-0.00742818636523257,5.66428002976379,-0.680657567305474,5.30374386454457,-1.25265706557331,-0.262594223778748,-0.454369514687357,5.76330162261888,-11.3298506610479,-4.10395856610003,0.243761064519907,1.11910798568887,-0.875346921168969,-2.26206688722504,-0.661816188225169,-1.60067826989999,-5.49683574910449,-0.815258054154065,-4.68799660764741,0.45356562402116,0.102317251302011,0.35457838487709,0.163749194976915,0.00129271907201772,0.162236805370808,-6.89782675281155,-0.254356286316339,-6.64720660846847,-0.0101713017751388,-0.265811179096801,0.00974761577222234,-0.0904564431204967,-0.219809685155485,0.0181373651249602,0.0000516937716869196,0.0064875908134964
"123",2000-09-30,-1.09991303285961,-0.832259432853897,-0.224439199692326,-0.790486539213985,-0.0914917124261543,0.00650441847285287,0,71.174,92.492,871.3,33.5,0.6,354.326,536.708,1802.8,185.6,45.3,425.5,629.2,2674.2,219,45.8,634.1,105.874,35.728,0.00716115349657076,1198.3,0.0106170695669394,0.0115923042941795,0.00654978598955092,10319.8,0.0160527799923273,0.00996344403826721,0.00608933595406014,6815.4,0.0061816269734396,NA,NA,NA,NA,NA,NA,NA,NA,-0.0175861448789246,-0.0354084061868543,-0.737491988148206,-0.277433750758105,-1.01492573890631,-0.43460073103266,4.40948257274874,-8.83749008825066,-7.81330042829904,-22.4360688723815,0.0919274644941466,-5.01757356952879,0.400804504351029,-15.3881889648153,-3.5892950919273,-0.426528195526807,9.42705614227754,-9.23829459260173,7.47488853651635,-18.7467737804542,0.568242143318886,0.0809651986765353,0.487276944642358,-2.56833470240845,-0.359726789387244,-2.20903548392132,-2.025655882432,0.858666380636214,-2.88466092685378,1.51516106498718,0.271748005204529,1.24003609054427,0.166638322960636,0.00611783509092449,0.165703826669802,-2.34394905357375,0.857770630220958,-3.20067954891866,0.0334814887329238,-0.124932601419583,0.02218028019239,-0.100250190868525,-0.0790677276825825,0.05914150745971,0.00023879836806013,0.00646794213998464
"124",2000-12-31,-0.215061124189109,-0.878325123998791,-0.30050537676536,0.0593933256564977,0.0184030807699249,0.00764784614982849,0,75.178,95.62,876.7,33.7,0.6,356.322,538.48,1820.1,187.6,46.4,431.5,634.1,2696.8,221.3,47,638.4,111.478,39.26,0.0044985916263296,1222.9,0.0124197389443221,0.0139892784001927,0.00588671478942504,10439,0.0147741411649143,0.00948779755257934,0.00528634361233493,6912.1,0.00551908737492846,NA,NA,NA,NA,NA,NA,NA,NA,0.120870096729634,0.1156107452875,-0.177087516360637,-0.0640245347482255,-0.241112051108862,0.512684670320148,-0.385429536654556,-4.54233199638804,-17.5314116731411,-0.986507799124183,-0.00900413095650465,2.93589997216955,1.73998319928499,-7.67549883733761,-0.302730645071506,0.420188112783897,-3.32132950882414,-6.28231519567294,-9.75441214731086,-0.78527784254544,0.560024068132266,0.263219345495773,0.296804722636477,-1.8083418748692,0.284997445478548,-2.11626689124783,0.411298153412327,2.1851523688071,-1.78019468532665,1.11449932890579,0.229954693993699,0.884551021956806,0.1973106067425,0.00168561628137105,0.195106122757569,0.474790282323679,2.96500947005649,-2.51999970922362,0.114925074906742,-0.0976763002858048,0.0217067799039619,-0.0700921287183551,0.0159420978473353,0.0431984855871543,0.0000653352305808658,0.00756239937818831
"125",2001-03-31,0.69734551144961,-0.231733935959702,0.0836683450087233,0.368635423147844,0.222911600071744,0.0221301432212985,1,76.284,100.276,900.7,30.1,8,372.516,558.624,1861.5,154.9,47.2,448.8,659,2762.2,185.1,55.2,653.1,115.284,40.316,0.00171514912268766,1252.3,0.0117314277207086,0.013083445950963,0.00616819617872721,10472.9,0.0154443366769972,0.00905533135494307,0.00638900532205411,6986.9,0.00678176655511598,NA,NA,NA,NA,NA,NA,NA,NA,0.0512697914931396,0.0175620005375269,0.299803631117177,0.15250013703939,0.452303768156567,7.45565639822723,10.4662922518095,14.8576962152316,22.690514356153,-39.7047497674961,7.39049774125396,-0.0846013466824189,3.14165669784011,10.1156162622513,-4.13371019956899,0.0651586569732672,10.5508935984919,11.6160395173915,12.5748980939013,-35.6710395679271,4.43255755567054,0.787051144287479,3.64550641138305,1.47611659182894,1.0354020376884,0.418214554140542,-2.95456465353626,-0.0105882587703605,-2.93823832006866,2.2857845761913,0.366240168022374,1.92288412854698,0.577541412717836,0.367359105674492,0.206520623563521,5.81743548287235,2.54546419690238,3.25488739756542,0.0975367064623961,0.124720275795207,0.169846060184713,0.0565616090364572,-0.11321255497792,0.0875863426071961,0.0140764098352138,0.00791342556043763
"126",2001-06-30,1.0469036621807,0.107318754145397,0.4237868451007,0.225053045860291,0.367628097673541,0.0304356735461691,1,84.326,105.768,911.2,30.4,14.4,386.174,562.732,1858.7,148.7,47.6,470.5,668.6,2769.9,179,62,666.1,116.426,43.008,0.00524534916903341,1280.9,0.00388475234703778,0.00420710076519382,0.00257177033492839,10597.8,0.0152297865053772,0.00856581235351928,0.00666397415185793,7036.3,0.00468378177605988,NA,NA,NA,NA,NA,NA,NA,NA,-0.0126235337290619,0.0856678557546636,0.15200872383469,0.496831167126302,0.648839890960992,6.06862240404723,15.7535821546448,0.868517468607251,-28.8980289047236,-8.5524998733851,6.29400324696337,7.03126796141919,4.16338369906236,-1.43390943251211,-0.0988127833003354,-0.225380842916138,8.72231419322566,-3.29354127104205,-27.4641194722117,-8.25236213067183,6.80488367457343,1.09462342890994,5.71026024566347,0.527938109820036,2.12531132262116,-1.61957509693317,-0.870030001779796,-0.447645796621846,-0.428747602871294,2.36566456399522,0.349019223593341,2.0132742287995,0.796874413704186,0.629072939777604,0.164183573732671,9.62533076031307,3.7503811182802,5.83939534839118,0.143241360779925,0.223028782797169,0.259904464840624,0.020163970240145,-0.0332297645076262,0.0903537535542294,0.0240266951762207,0.00627079696102019
"127",2001-09-30,0.841963945217971,0.592787998664793,-0.493328163156535,-0.176037056803774,1.46901143199383,0.0423177331844453,1,74.181,111.024,887.7,28.3,4.8,389.019,570.976,1687.3,130.9,66.3,463.2,682,2575,159.3,71.2,674.3,115.281,42.668,0.00639405204460974,1278.4,0.00265310310457045,0.0025399605868186,0.00313189763168875,10596.3,0.0112376692531213,0.00810326604349232,0.00313440320962899,7064.7,0.000589009336424473,NA,NA,NA,NA,NA,NA,NA,NA,-0.0899865369665616,-0.0310706720014414,-0.054979847835771,-0.614385372124538,-0.669365219960309,8.66107892644516,-11.3897155662508,7.58834468098769,-218.976733574832,-21.2559172930051,-9.7251687654708,-10.8779848136869,4.33663541761699,-31.42040132618,-2.36424517154947,18.286247691916,-0.511730752563949,3.35257849090863,-187.556332248651,-19.0925413489936,3.25006409329853,-0.223969101025619,3.47403319432414,4.22375093289866,3.010873278106,1.21337134685666,27.1484385171088,4.17282129264305,22.9753489066835,3.17728265979931,0.452446354617127,2.72816083449773,1.12118718185529,0.0919923286046306,1.02742546961854,38.9207233849606,7.50416415294519,31.4183397519806,0.283234790350646,1.18584384502371,0.122669387733248,0.159419914808684,1.0246820478631,0.11992234840436,0.00347212925719038,0.0387788208729564
"128",2001-12-31,1.89580720360289,1.12050508061279,0.541664591981538,0.115000175369018,1.25097767462945,-0.0118352383771147,1,92.691,119.608,896.8,26.6,3.4,404.109,574.792,1810.7,115.8,43.1,496.8,694.4,2707.6,142.4,46.4,686.8,116.591,43.008,0.00647431764453055,1305.2,0.00203207461661026,0.00122308129122439,0.00536707204662368,10660.3,0.0110760397611134,0.00765146783260451,0.00342457192850887,7174.7,0.000626236817715009,NA,NA,NA,NA,NA,NA,NA,NA,0.0108314450310334,-0.00813397354045868,0.112302703878444,0.544362063472112,0.656664767350556,-25.3893725711027,29.7657672059719,6.75460542848214,111.284910525428,-18.2186383507959,-1.43973298232153,17.8959515913346,7.6649761189029,1.75188158191122,-1.93425904160404,-23.7488118183162,11.8698156146374,-0.910370690420677,109.433028943516,-16.1835515387268,10.0340833603895,3.14204251328653,6.89204084710298,6.76556185349446,4.34399668502003,2.42205886053842,13.1120763104818,4.0338249392183,9.08998305348126,3.54113965086294,0.471465284101818,3.06630463706117,-0.313524341038552,0.0557907927301789,-0.360284002562597,33.1393368341902,12.0471202143568,21.1101033956212,0.454767049417508,0.796885833569123,0.378776869676755,0.255393367628114,0.494968104356495,0.133674571345203,0.00210604806319862,-0.0136003700371865
