date,fim_bars,fim_bars_ma,state_local_cont,federal_cont,taxes_transfers_cont,subsidies_cont,recession,gdp,gdppot,gdppoth,pi_gdp,pce,pi_pce,state_health_outlays,state_social_benefits,state_noncorp_taxes,state_corporate_taxes,state_subsidies,federal_health_outlays,federal_social_benefits,federal_noncorp_taxes,federal_corporate_taxes,federal_subsidies,health_outlays,social_benefits,noncorp_taxes,corporate_taxes,subsidies,federal_nom,federal_cgrants,federal_igrants,pi_federal,state_local_nom,pi_state_local,pi_state_local_c,pi_state_local_i,federal_nom_pi,state_local_nom_pi,federal_cgrants_pi,federal_igrants_pi,add_state_health_outlays,add_state_social_benefits,add_state_noncorp_taxes,add_state_corporate_taxes,add_federal_health_outlays,add_federal_social_benefits,add_federal_subsidies,add_federal_cgrants,federal_nom_cont,state_local_nom_cont,federal_cgrants_cont,federal_igrants_cont,federal_cont_0,state_local_cont_0,purchases_cont,subsidies_net,health_outlays_net,social_benefits_net,noncorp_taxes_net,corporate_taxes_net,federal_subsidies_net,federal_health_outlays_net,federal_social_benefits_net,federal_noncorp_taxes_net,federal_corporate_taxes_net,state_subsidies_net,state_health_outlays_net,state_social_benefits_net,state_noncorp_taxes_net,state_corporate_taxes_net,health_outlays_net_xmpc,federal_health_outlays_net_xmpc,state_health_outlays_net_xmpc,social_benefits_net_xmpc,federal_social_benefits_net_xmpc,state_social_benefits_net_xmpc,corporate_taxes_net_xmpc,federal_corporate_taxes_net_xmpc,state_corporate_taxes_net_xmpc,noncorp_taxes_net_xmpc,federal_noncorp_taxes_net_xmpc,state_noncorp_taxes_net_xmpc,subsidies_net_xmpc,federal_subsidies_net_xmpc,state_subsidies_net_xmpc,transfers_net_taxes,state_transfers_net_taxes,federal_transfers_net_taxes,health_cont,social_benefits_cont,federal_taxes_transfers_cont,state_taxes_transfers_cont,corporate_cont,noncorp_cont,federal_subsidies_cont,state_subsidies_cont
1993-06-30,-0.39053278186182505,-0.16032439667746168,0.08535129027290209,-0.5851808576890302,0.10929678555430301,-1.4491266711495236e-4,0,6808.9,0.012191249302493379,0.006294349930227705,0.005896899372265674,4418.6,0.006720449786965954,48.763999999999996,86.70799999999998,585.2,26.8,0.4,220.736,415.4920000000001,1032.5,121.9,37.2,269.5,502.20000000000005,1617.7,148.70000000000002,37.6,576.7,75.364,22.472,0.004400493634710179,782.3,0.0058933233867959345,0.005914707655213958,0.005829861049017282,0.004400493634710179,0.0058933233867959345,0.005914707655213958,0.005829861049017282,0,0,0,0,0,0,0,0,-0.5828794246665187,0.08304985725039064,-0.02749713481480693,0.02519570179229549,-0.5828794246665187,0.08304985725039064,-0.49982956741612805,1.6379746100396275,-1.7853633642644695,-2.9904806189644546,14.5027779675695,10.62608279854652,1.6431805299265037,0.6200401990504076,-3.4625567486391446,14.825332204107212,8.948849831532911,-0.005205919886877464,-2.4054035633148914,0.47207612967470425,-0.3225542365379397,1.6772329670135981,2.2674670805117585,1.3124323405716574,0.9550347399400965,-1.1853486888423788,0.24687722072296056,-1.432225909565333,-0.40582893905564577,-0.37827226901855937,-0.027556670037085715,0.7342078934304936,0.39232945537999286,0.3418784380505212,0.26541504831315377,0.26785302279652923,-0.0024379744833751796,1.6759123943573813,-0.16530737609517612,1.8412197704525806,0.09961586414190542,-0.009825834079511174,0.150698869354828,-0.05468065327464002,0.043641155713232405,-0.02412238288465091,0.01592112476686406,0.01577621209974909
1993-09-30,-0.35005404571083143,-0.4701571913529862,-0.20822624857782177,-0.18055802933005724,0.0387302321970476,-1.3547726364243783e-4,0,6882.1,0.011352277690944934,0.006333657884125543,0.005018619806819391,4487.2,0.0043485848919400105,54.59599999999999,87.18000000000002,597.3000000000001,25.2,0.4,228.10399999999998,416.42000000000013,1047.8,115.5,37.3,282.7,503.60000000000014,1645.1,140.7,37.699999999999996,578.7,76.59599999999999,24.884,0.007242745129738992,788.7,0.002855235835063752,0.003258304932399536,0.0010134234154146604,0.007242745129738992,0.002855235835063752,0.003258304932399536,0.0010134234154146604,0,0,0,0,0,0,0,0,-0.3424642228903755,-0.046320055017503525,0.02990857931797476,0.1319976142423435,-0.3424642228903755,-0.046320055017503525,-0.388784277907879,-0.3016523283800723,10.321135571850334,-3.9646223221400305,10.11933586115856,-9.588449500800976,-0.29737943126964694,5.010044458582399,-3.5103864155129827,4.27058433371235,-7.7021653944023996,-0.0042728971104262214,5.311091113267935,-0.45423590662706204,5.848751527446439,-1.8862841063985591,3.3214039095422137,1.4813637983594228,1.8400401111827847,-1.5147757821304524,0.2091940654825166,-1.7239698476129754,-0.05535471974728476,-0.10633048608608153,0.050975766338797135,-1.7364675701369017,-1.170642450176811,-0.5658251199600977,0.24569076743714624,0.24799689528818392,-0.0023061278510374873,0.26049660496472105,-0.4010852179025288,0.6615818228672309,0.015303300384186641,-0.023562409076504507,0.20969030561943322,-0.0745544810288479,-0.1020116359551118,-0.0032519038169034507,0.014568984434383463,0.014433507170741017
1993-12-31,-0.2927365752056389,-0.5506430236594138,-0.27517856588099454,0.04915206918476834,-0.06671007850941266,-1.2818610282957197e-4,0,7013.7,0.012268003042949172,0.006391524877104926,0.0058764781658442455,4552.7,0.005763354909712248,51.900000000000006,87.839999999999975,607.4,30.8,0.4,235.7,415.86000000000007,1073.4,141,35.7,287.6,503.70000000000005,1680.8000000000002,171.8,36.1,584.9,81.4,24.764,0.008956230037076907,796.5,0.005028655943797311,0.0051142302523519145,0.0046712372562254245,0.008956230037076907,0.005028655943797311,0.0051142302523519145,0.0046712372562254245,0,0,0,0,0,0,0,0,-0.15586787572613695,-0.07015862097008926,0.22799466326290785,-0.022974718352002564,-0.15586787572613695,-0.07015862097008926,-0.2260264966962262,-2.0582389679629998,1.4638154842668314,-6.021197460641247,15.704007262707364,29.389808413994842,-2.053377016048273,4.823423301107852,-5.621535040826473,12.864116959373177,24.096111384622617,-0.004861951914726881,-3.3596078168410557,-0.39966241981477424,2.8398903033339593,5.293697029372208,3.6366478414257712,2.439099420536016,1.1975484208897444,-1.7534181830193063,-0.8675871532136185,-0.8858310298056943,-1.1538972662508278,-1.026630697286783,-0.12726656896404406,-2.4907073907236463,-1.8425372978997256,-0.6481700928239139,0.14989214959003855,0.15209762353574724,-0.002205473945708493,-1.6114828489779707,-0.4659247446496163,-1.1455581043283638,-0.0936622745370146,-0.027080382130432065,0.22020868426564671,-0.09319981014104808,-0.14476438242534378,-0.06706657945980603,0.00884018677646342,0.008712000673633835
1994-03-31,-1.6840953619697558,-0.679354691187013,-0.06855138372808564,-1.4235428659852423,-0.1920011122564281,-1.238433873167876e-4,0,7115.7,0.011531868866198725,0.006409198170465258,0.005122670695733467,4621.2,0.003585055071628984,57.652,88.80799999999998,617.5,27.1,0.4,235.848,423.0919999999999,1088,122.4,33.2,293.5,511.8999999999999,1705.5,149.5,33.6,567,83.45200000000001,23.632,0.004597445156774516,806.3,0.008185865126375091,0.008375116063138455,0.007301334747635613,0.004597445156774516,0.008185865126375091,0.008375116063138455,0.007301334747635613,0,0,0,0,0,0,0,0,-1.3880140685859133,-0.10408018112741468,0.04839424676759268,-0.08392304416692171,-1.3880140685859133,-0.10408018112741468,-1.4920942497133278,-2.8607925420396043,3.0256527675736606,3.1658946419569816,7.9016591506879195,-24.017012706991807,-2.856794840742765,-2.2076454891615924,3.075789846742566,3.872168569935866,-20.009189707135278,-0.003997701296837686,5.233298256735303,0.09010479521444381,4.02949058075194,-4.007822999856501,2.9306791033709305,1.8553190556552899,1.0753600477156404,-2.2073412959524688,-2.1417048806031076,-0.06563641534935485,-0.5157099403058377,-0.5263667096843098,0.010656769378472103,-3.514910845732015,-2.573255042630815,-0.9416558031011731,0.01941207468066726,0.02158357559472686,-0.002171500914059383,-3.2878709039387237,0.07655309772952515,-3.3644240016682154,-0.18751135086694462,0.004365918002168622,0.16837119802476053,-0.12478031402950235,-0.20045972001836493,-0.029411576788618714,0.0012309380552191773,0.0011070946679023774
1994-06-30,-0.4265336364405451,-0.688354904831693,0.3001751683845835,-0.40814645459564103,-0.3185623502294876,-4.009372902604814e-4,0,7246.9,0.01117426857799253,0.006406978202765368,0.004767290375227162,4683.2,0.005580741420865509,55.32799999999999,88.896,622.3000000000001,28.7,0.3,243.97199999999998,421.9040000000001,1127.5,129.3,32,299.29999999999995,510.8000000000001,1749.8000000000002,158,32.3,569.4,83.128,23.952,0.008376880443388801,820,0.0055467367307093784,0.005819414007108392,0.004335006493734417,0.008376880443388801,0.0055467367307093784,0.005819414007108392,0.004335006493734417,0,0,0,0,0,0,0,0,-0.33629567589243126,0.2283243896813737,-0.07556905899340297,0.0037182802901931577,-0.33629567589243126,0.2283243896813737,-0.1079712862110575,-1.7027873793539996,2.2816042904643155,-7.236513675336425,23.854944181897736,6.707835916267186,-1.5979922915045464,5.29672030220587,-6.259908271001052,26.45736104948969,5.432703118067593,-0.1047950878494524,-3.0151160117415827,-0.9766054043353876,-2.6024168675919555,1.2751327981996,3.8457468256849068,2.907572078865269,0.9381747468196349,-3.1626987336361623,-2.771108973134537,-0.39158976050162553,-0.9303504251119525,-0.8760087489926449,-0.054341676119307895,-4.861453351271184,-4.8901459854546765,0.028692634183512387,-0.037293660103323946,-0.030161286412557352,-0.00713237369076627,-5.146049344437715,0.5138035706914476,-5.659852915129147,-0.2892786005277184,0.028882812411509626,0.21448827461935438,-0.17988349108250692,-0.27328039975103974,-0.05229846256092598,-0.001695478247399826,-0.0020964155376603255
1994-09-30,0.5430329193537375,-0.46508316356555085,0.19676865522767809,0.606365590284554,-0.2601013261584944,-3.5408213648650073e-4,0,7331.1,0.011810091670901635,0.006481241790586845,0.00532884988031479,4752.8,0.007176180217710826,53.30799999999999,88.76400000000001,635.7,31.4,0.3,249.992,421.63599999999997,1123.7,142.4,31.6,303.29999999999995,510.4,1759.4,173.8,31.900000000000002,586.5,84.40800000000002,25.152,0.005747577694373396,836.9,0.008745985374970733,0.00875185381840815,0.008754914809960601,0.005747577694373396,0.008745985374970733,0.00875185381840815,0.008754914809960601,0,0,0,0,0,0,0,0,0.5595170450958988,0.2436172004163332,7.563635880432359e-4,0.04609218160061188,0.5595170450958988,0.2436172004163332,0.803134245512232,-0.8411347308680099,-0.08766640708347495,-7.376211161838569,-14.297757030119328,13.642127322688992,-0.837037504265524,2.6879714377916173,-6.030120974988961,-19.198743314355625,11.334095334327117,-0.00409722660248929,-2.7756378448750922,-1.3460901868496222,4.900986284236296,2.308031988361858,1.5037663804247998,2.385105649187343,-0.8813392687625463,-3.9303062225683334,-3.338049249016632,-0.5922569735517016,-1.3988772376527203,-1.2676582574871162,-0.13121898016560382,-2.811106637918192,-2.435723176497169,-0.3753834614210223,-0.05599571753140852,-0.04958072294414829,-0.006414994587260056,-6.692519435245854,-1.986613678488134,-4.705905756757723,-0.36940040211653835,-0.10965315809453058,0.08026525314165514,-0.22002798107327226,-0.15516188372507925,-0.07721244877962827,-0.002736658319786297,-0.0030907404562728075
1994-12-31,-1.3295092439251275,-0.7242763307454231,-0.2672418228057557,-0.9173252007058428,-0.14494222041352903,-3.3330480773803545e-4,0,7455.3,0.01210929736690547,0.006525238861845972,0.005584058505059497,4826.7,0.004688650915066095,62.260000000000005,88.45999999999997,639.6999999999999,32.7,0.3,257.14,425.94000000000005,1141.6,150.9,31.9,319.4,514.4,1781.2999999999997,183.60000000000002,32.199999999999996,575.8,87.26,26.476,0.008212975251776111,847.1,0.008490277552929193,0.008530719666031361,0.008332467172504687,0.008212975251776111,0.008490277552929193,0.008530719666031361,0.008332467172504687,0,0,0,0,0,0,0,0,-1.0554466629913353,-0.12912036052026327,0.08627118181876804,0.05185028046672442,-1.0554466629913353,-0.12912036052026327,-1.1845670235115984,-0.05772308388350211,12.698827230662573,-1.7235693421358746,2.1702823265004554,7.851025956772702,-0.05435891695042372,4.344617266890197,-0.4241796299780276,5.298952057683664,6.90314209576772,-0.00336416693307362,8.354209963772384,-1.2993897121578613,-3.128669731183095,0.9478838610049642,4.0316440233638415,2.277374291488371,1.7542697318754776,-2.9633398959046247,-2.1686442815757316,-0.7946956143288961,-1.6696594420084665,-1.4931157564011344,-0.17654368560733077,-1.5474063481220715,-1.222610363963165,-0.3247959841589136,-0.04946866973239713,-0.04335994254237592,-0.006108727190020779,-2.198230332403718,0.45212572059031636,-2.650356052994036,-0.11993999985834147,0.024668915747449432,0.21760903988877334,-0.16438507539861802,-0.08442969530477398,-0.0911000773149168,-0.002365808271194005,-0.0026991130789320635
1995-03-31,-0.28655447562402775,-0.3748911091589911,0.18622937892119523,-0.4093538916064795,-0.06342996293874349,-3.1259850796343475e-4,0,7522.3,0.012214783019701025,0.006520792716397494,0.005693990303303531,4862.4,0.004892354110564323,61.976,88.04400000000001,649.7,32.5,0.3,266.224,441.75600000000003,1158.5,155.3,33.6,328.2,529.8000000000001,1808.2,187.8,33.9,579.1,85.076,27.744,0.008424834678106174,858.5,0.005582805671987989,0.00460721677314857,0.009981617331248804,0.008424834678106174,0.005582805671987989,0.00460721677314857,0.009981617331248804,0,0,0,0,0,0,0,0,-0.2846668680672908,0.061542355382006496,-0.16927716432915113,0.04459014078996241,-0.2846668680672908,0.061542355382006496,-0.22312451268528427,1.3324966721718354,5.154640903468419,9.529077272210884,6.5697615571332335,2.1045462425697963,1.3359206162199229,6.1492234249150215,10.954684240523875,3.8707515823405174,2.6777561438114788,-0.0034239440480885452,-0.9945825214466524,-1.4256069683129908,2.6990099747926024,-0.573209901241654,4.510666353940162,4.1576697971556085,0.3529965567845377,-1.5316238040974965,-0.39589304297493727,-1.1357307611225689,-1.3890243162908917,-1.2753474152880766,-0.11367690100281536,-4.515903309670148,-3.685813624938662,-0.8300896847314652,0.01716077930303131,0.022987068444081122,-0.005826289141049487,-2.908724296815343,-1.7323270792133612,-1.1763972176019863,-0.1560620925685267,-0.0929447281377469,0.24324458693194068,-0.08125564496637105,-0.24229223825574545,-0.0745254686620735,0.0012333276162773393,9.207291083138872e-4
1995-06-30,-0.347759125490063,-0.35519748142137053,0.17942074416800288,-0.41936837017610623,-0.10781149948195963,-2.952611413049138e-4,0,7581,0.011468156352969272,0.0065631728897705965,0.0049049834631986755,4933.6,0.005822600106630604,61.959999999999994,89.05599999999997,644,31.3,0.3,270.14,444.44399999999996,1189.1,153.1,34.3,332.09999999999997,533.4999999999999,1833.1,184.4,34.599999999999994,581,84.26,28.028,0.006665130922214768,871.9,0.007591613750044246,0.007703194138406699,0.007144315166360604,0.006665130922214768,0.007591613750044246,0.007703194138406699,0.007144315166360604,0,0,0,0,0,0,0,0,-0.30631645839813904,0.06636883239003569,-0.10793110837319446,-0.005120803404772738,-0.30631645839813904,0.06636883239003569,-0.23994762600810335,0.2801222954219966,-0.16501069741889296,-2.861982533493574,2.5040452679072587,-5.726048168724162,0.28383802732091823,0.618609969806073,-2.783489535798253,16.25108198366911,-4.123510546341123,-0.0037157318989203825,-0.7836206672249659,-0.07849299769519291,-13.747036715761851,-1.6025376223830357,3.9601779816664404,3.1050949723656545,0.8550830093007765,-0.547354297182855,0.3863011724456925,-0.9336554696285252,-1.1940229071991004,-1.1065065006547987,-0.0875164065443021,-3.816005124174821,-4.428486407271503,0.6124812830966947,0.01612065673209214,0.02167326394018732,-0.005552607208094883,-1.5810836901582441,0.44083980901654907,-2.0219234991747674,-0.08407448201524768,0.0234417563254084,0.21173583853909725,-0.028248468710408405,-0.2029169336067331,-0.06349243753634395,0.001152480700859435,8.572195595545054e-4
1995-09-30,-0.7534677800716156,-0.6793226562777088,-0.23217926372686204,-0.47827195759689517,-0.04301655874785832,-2.8934888803548546e-4,0,7683.1,0.01106238196950704,0.006585769133761188,0.004476612835745852,4998.7,0.004073149297660672,63.41999999999999,89.28399999999999,657.7,31.9,0.3,272.48,445.51599999999996,1191.5,159.1,34.8,335.9,534.8,1849.2,191,35.099999999999994,579.3,86.52000000000001,26.448,0.005171703611039025,876.3,0.004119283174312649,0.003786599349344888,0.0055229023104985675,0.005171703611039025,0.004119283174312649,0.003786599349344888,0.0055229023104985675,0,0,0,0,0,0,0,0,-0.45013014983400257,-0.26032107148975464,0.0731314724502567,-0.10127328021314931,-0.45013014983400257,-0.26032107148975464,-0.7104512213237573,0.1312014222728024,0.2601731889247958,-4.386532983163534,-3.438863376639347,4.634495441245804,0.13439909780223047,-0.5394002250642416,-3.6652923433348406,-10.274519906803562,4.3681195881493124,-0.003197675529426569,0.7995734139890942,-0.7212406398286788,6.835656530164329,0.2663758530964948,4.0384418907683015,2.3789363482230863,1.6595055425452185,0.12532329301902792,0.9183876145678695,-0.7930643215488129,-1.5543401878546448,-1.3977096302568537,-0.15663055759779143,-2.401995673880592,-2.707063863491903,0.3050681896113178,-0.007821798710984148,-0.002337913910491295,-0.005483884800492537,0.1996075233411084,1.0093949682094394,-0.8097874448682922,0.010531989095956122,0.053259198955781004,0.21295892240378897,0.006199788645721871,-0.12673766911386847,-0.08201240933146786,-1.233564917816275e-4,-4.1270537981712954e-4
1995-12-31,-1.3831091058614928,-0.6927226217618002,0.10427035332242521,-1.4112000808628187,-0.0761793783210994,-2.8197045113153007e-4,0,7772.6,0.011420899367883486,0.006700447315181046,0.00472045205270244,5055.7,0.0044039399285924485,53.13199999999999,89.86800000000001,664.9000000000001,30.9,0.3,274.068,447.5319999999999,1212,156.2,35.2,327.2,537.4,1876.9,187.1,35.5,567.3,84.13199999999999,26.816,0.013811316172899435,884.3,0.0038218793828892483,0.0034003967129498935,0.0057613168724279795,0.013811316172899435,0.0038218793828892483,0.0034003967129498935,0.0057613168724279795,0,0,0,0,0,0,0,0,-1.2433764802564071,-0.06355324728398626,-0.1698233799020663,0.00199977929565485,-1.2433764802564071,-0.06355324728398626,-1.3069297275403935,0.010236007743557707,-12.429963675183501,-3.338626297969995,7.16576710881418,-6.020937963560755,0.013567323916689134,-1.4377234361834326,-2.931182187297054,7.26912259904384,-4.666708010484371,-0.0033313161731320373,-10.992240239000111,-0.40744411067305464,-0.10335549022977375,-1.354229953076377,-1.6155360630470654,1.0779096900315197,-2.693445753078593,-0.23806452204364917,0.3543120391710886,-0.5923765612147314,-1.0902201340938737,-1.0086136753040302,-0.0816064587898436,-2.1694045751014164,-1.8324466387946265,-0.3369579363067829,-0.05439586905104899,-0.04897985111832705,-0.005416017932721648,-5.167621163337054,-3.7098027273226726,-1.4578184360143756,-0.2690383393857716,-0.1931409315158034,-0.0866585578303233,-0.015226166057695365,-0.11294423215115859,-0.05675938796026987,-0.0025500046136755763,-0.0028319750648071215
1996-03-31,-0.2812578211057975,-0.6913984581322427,-0.6335614484706713,0.6186567635823925,-0.2663531362175187,-2.768966852152413e-4,0,7868.5,0.01136801859309644,0.006766473690032804,0.004601544903063637,5130.6,0.005560319787546009,62.528000000000006,89.176,676.1,31.9,0.3,278.372,463.1240000000001,1241.9,162.4,35.2,340.90000000000003,552.3000000000001,1918,194.3,35.5,579.8,88.32799999999999,29.136,0.0023503697715498983,891.5,0.009989870411121426,0.011031488280146773,0.005360900497678678,0.0023503697715498983,0.009989870411121426,0.011031488280146773,0.005360900497678678,0,0,0,0,0,0,0,0,0.37712038207261833,-0.3920250669608971,0.1388787208154208,0.1026576606943534,0.37712038207261833,-0.3920250669608971,-0.014904684888278785,-0.4376011684540444,9.666673174136236,8.275581185149235,17.96384132193225,4.893656940345011,-0.4339031304107763,0.9256203651869441,10.07536546139238,14.959926305174577,4.274554858802219,-0.0036980380432736215,8.741052808949298,-1.7997842762430594,3.0039150167577873,0.6191020815428132,-0.6003288021468066,-0.09740099840729784,-0.502927803739504,-0.5201011416325202,0.15646531386650225,-0.6765664554989969,-1.149904356411772,-1.0511252898905932,-0.0987790665211803,-4.057297787290372,-4.011778875627638,-0.0455189116627412,-0.1718011163516885,-0.1664205984129287,-0.005380517938759963,-6.499433203833159,-1.3291727553611823,-5.170260448471955,-0.33447923237182714,-0.06840299283952254,-0.03945909479760879,-0.03560724895063215,-0.20880003022362512,-0.05917733352606704,-0.008564475126105997,-0.00884137181132123
1996-06-30,0.11928485441336362,-0.574637463156386,0.39639276185064287,-0.010637174278746553,-0.2664707331585327,-2.606599467814593e-4,0,8032.8,0.011291581770139336,0.007206299789396686,0.00408528198074265,5220.5,0.0066987620357632505,69.424,88.44799999999998,685.1,33.5,0.3,289.276,465.752,1286.5,171.9,35.1,358.70000000000005,554.2,1971.6,205.4,35.4,582.1,89.124,27.904,-0.005361810171010339,905.5,0.001366072972505572,0.0014140814580752004,0.0011129752985929997,-0.005361810171010339,0.001366072972505572,0.0014140814580752004,0.0011129752985929997,0,0,0,0,0,0,0,0,0.06255651873976305,0.3231990688321333,0.0017578427996853244,-0.07495153581819493,0.06255651873976305,0.3231990688321333,0.3857555875718963,-0.5936296947931794,13.05976442380296,-5.779765646035912,26.93009141934317,8.39824648737141,-0.5894581762456284,7.033220129606548,-3.811767852715434,27.331303719333846,7.241817959594016,-0.004171518547547992,6.026544294196398,-1.9679977933204924,-0.4012122999906751,1.1564285277774005,2.3752456001281104,1.345886287547809,1.029359312580303,-1.1766023419545462,-0.07489730743986343,-1.1017050345146893,-1.0756431460392681,-0.9942242274926301,-0.08141891854664039,-5.427666080168837,-5.2679463030356874,-0.15971977713316393,-0.25063085922441325,-0.24550335224628853,-0.00512750697812478,-5.555296827258954,-0.31861192459231524,-5.236684902666661,-0.28240690486161046,-0.01619683164986034,0.10826674704870416,-0.07255427088664723,-0.2759187179344901,-0.05468097584237241,-0.012480312753195071,-0.012740972699976526
1996-09-30,-0.8408684269055897,-0.5964876248648794,0.21325637539871162,-0.78232942552579,-0.2717953767785113,-2.540204579004399e-4,0,8131.4,0.012608879347606683,0.007745665790885203,0.00486321355672148,5274.5,0.004263052181398219,63.92800000000001,87.004,691.7,33.3,0.3,291.372,466.19599999999997,1295.4,172.6,34.9,355.3,553.1999999999999,1987.1000000000001,205.89999999999998,35.199999999999996,577.8,88.028,27.116,0.005811159829419266,919,0.006320261099310942,0.00662459467940435,0.0049613380678990016,0.005811159829419266,0.006320261099310942,0.00662459467940435,0.0049613380678990016,0,0,0,0,0,0,0,0,-0.6070823719539551,0.03800932182687677,-0.11835151350234395,-0.05689554006949091,-0.6070823719539551,0.03800932182687677,-0.5690730501270784,-0.6251086162188386,-7.707527136658086,-7.655231500239552,-8.176388354153687,-1.9665906715070491,-0.6215060008271536,-1.3778339001502786,-5.149084413026969,-6.549215671342608,-1.3642986194355444,-0.003602615391685049,-6.329693236507794,-2.506147087212497,-1.627172682811306,-0.6022920520714976,0.5825130268719619,1.1572387106534507,-0.5747256837814968,-1.9120595082966503,-0.4087505231205924,-1.5033089851760484,-1.3297051070157324,-1.2054864533248586,-0.12421865369087577,-4.22653442016162,-4.736369443025437,0.5098350228638378,-0.2648270476486266,-0.2597258088130699,-0.0051012388355566336,-7.150613056250667,-1.6975195386201398,-5.453093517630506,-0.3560707626855227,-0.08452940636491085,0.01607345971810039,-0.10839988825541663,-0.2104638193487511,-0.06621377885747098,-0.01293326405801563,-0.013187284515916073
1996-12-31,-0.30690586875256987,-0.32743681558764864,0.36495255650866054,-0.4617887768844516,-0.21006964837677883,-7.532469064889138e-6,0,8259.8,0.012444584143391335,0.00821838717534673,0.004226196968044604,5352.8,0.006802813643723038,63.00800000000001,85.88799999999998,703.3,33.4,0.4,294.29200000000003,467.4119999999999,1322.8,175.3,34.4,357.30000000000007,553.3,2026.1,208.70000000000002,34.8,576.9,86.40800000000002,28.72,0.003418777898869907,938.8,0.00717288717288711,0.008105018877073933,0.0032361925204327235,0.003418777898869907,0.00717288717288711,0.008105018877073933,0.0032361925204327235,0,0,0,0,0,0,0,0,-0.3750377046945099,0.2782014843187189,-0.15037591499532546,0.06362484280538379,-0.3750377046945099,0.2782014843187189,-0.09683622037579104,-0.9287462688312544,-3.33703265101542,-8.209728293109379,9.151371852426337,-0.2928652486464216,-1.0242399085855354,-1.4567573250539567,-5.7868237370470865,7.9415364589767705,0.1073407386285794,0.0954936397542791,-1.8802753259614917,-2.4229045560623774,1.2098353934493389,-0.4002059872750223,2.62842250730978,1.1529560856575827,1.4754664216521927,-3.008057457203012,-1.0512698718143498,-1.956787585388646,-0.3402826515943569,-0.4058607651250573,0.06557811353069858,-3.578676617702163,-3.731538471481599,0.152861853779491,-0.23468782426392412,-0.2345347004665386,-1.5312379738559884e-4,-4.533282043453676,-0.2630343202236494,-4.2702477232299625,-0.2230013057261321,-0.012939189818415004,0.11776017939558951,-0.15951719415928062,-0.1760423355241244,-0.016739191361603508,-0.011537235923286942,-0.011544768392351829
1997-03-31,-1.4184728062208958,-0.6117405618664231,-0.3878345153385847,-0.6316323992106384,-0.3990058916716727,-4.303316576966108e-5,0,8362.7,0.013159234618172144,0.008679312813171025,0.004479921805001119,5433.1,0.0044189786348463045,65.42,84.90799999999997,712.8999999999999,33.1,0.4,300.38,479.79200000000003,1362.3,176.9,34,365.8,564.7,2075.2,210,34.4,570.7,88.61999999999999,28.4,0.003422007974766217,945.3,0.006627706881570328,0.0068544923552653625,0.005645068382679641,0.003422007974766217,0.006627706881570328,0.0068544923552653625,0.005645068382679641,0,0,0,0,0,0,0,0,-0.6383327423211683,-0.3811341722280548,0.04211990425945995,-0.03541956114893006,-0.6383327423211683,-0.3811341722280548,-1.019466914549223,-0.855820542391001,3.8199804656233596,4.152715341812154,22.561551697172035,-1.43361342520123,-0.8505812258117942,2.2332776131800642,6.257701397699407,22.173580072562572,-0.6961304908374473,-0.005239316579206954,1.5867028524433167,-2.1049860558873092,0.3879716246093494,-0.7374829343637757,1.312916647894383,1.4471789664560348,-0.13426231856165335,-3.935702271953855,-1.9102442861452686,-2.025457985808602,-1.093062627654043,-1.0496294056683184,-0.043433221985725606,-6.382460429184033,-6.5530759255292335,0.17061549634524673,-0.17350150918741908,-0.17261289583085854,-8.886133565606163e-4,-10.271810190084967,-2.033426643367295,-8.238383546717644,-0.49743626674180813,-0.09847340823590378,0.055221857772029564,-0.19899773753075253,-0.3090854707951298,-0.05293409659575501,-0.008359180407799635,-0.008402213573569291
1997-06-30,-0.21843102031499434,-0.6961695305485126,-0.06298810212320678,0.35372251788098175,-0.5091654360727693,1.0838005624576669e-4,0,8518.8,0.014035193813870972,0.009048168189479178,0.004987025624391794,5471.3,0.0025024890347926654,64.476,84.09199999999998,718.5,33.6,0.4,302.024,480.60799999999995,1393,180.5,33.2,366.5,564.6999999999999,2111.5,214.1,33.6,587.2,89.27599999999998,29.016,0.006568607099433743,955.4,0.0032327950983379594,0.0023887116313194845,0.00682443047918313,0.006568607099433743,0.0032327950983379594,0.0023887116313194845,0.00682443047918313,0,0,0,0,0,0,0,0,0.3629213695393792,-0.07218695378160421,-0.01710147630402584,0.007902624645628412,0.3629213695393792,-0.07218695378160421,0.290734415757775,-1.1973426085149512,-3.5252304126386775,-6.522656134546423,12.330076128191195,1.6743619829028944,-1.192722345625242,-1.8255864170267841,-4.7259129309479135,14.96453966337458,1.5566887370262918,-0.004620262889708737,-1.699643995611865,-1.7967432035984672,-2.634463535183272,0.11767324587660255,-2.4187071903049855,-0.546052506536465,-1.8726546837685125,-4.10285263186872,-2.1159269287475766,-1.9869257031211465,-0.9252801632085664,-0.920428926300275,-0.00485123690829236,-7.1627445373469625,-6.89726357857543,-0.26548095877151123,-0.16532254045462458,-0.16758841519554085,0.0022658747409161828,-14.774907063183859,-4.127646707828546,-10.647260355355288,-0.7067051102243944,-0.1974312940953781,-0.12370624824520915,-0.20415297319398493,-0.34260439988745084,-0.044257484458778446,-0.008015995561028895,-0.007907615504783123
