,date,fim_bars,fim_bars_ma,state_local_cont,federal_cont,federal_nom,pi_federal,state_local_nom,pi_state_local,gdp,gdppoth,pi_gdp,fim,taxes_transfers_cont,recession,state_health_outlays,state_social_benefits,state_noncorp_taxes,state_corporate_taxes,federal_health_outlays,federal_social_benefits,federal_noncorp_taxes,federal_corporate_taxes,health_outlays,social_benefits,noncorp_taxes,corporate_taxes,federal_nom,pi_federal,state_local_nom,pi_state_local,gdp,gdppot,gdppoth,pi_gdp,pce,pi_pce,purchases_cont,health_outlays_net,social_benefits_net,noncorp_taxes_net,corporate_taxes_net,state_health_outlays_net,state_social_benefits_net,state_noncorp_taxes_net,state_corporate_taxes_net,federal_health_outlays_net,federal_social_benefits_net,federal_noncorp_taxes_net,federal_corporate_taxes_net,health_outlays_net_xmpc,state_health_outlays_net_xmpc,federal_health_outlays_net_xmpc,social_benefits_net_xmpc,state_social_benefits_net_xmpc,federal_social_benefits_net_xmpc,noncorp_taxes_net_xmpc,state_noncorp_taxes_net_xmpc,federal_noncorp_taxes_net_xmpc,corporate_taxes_net_xmpc,state_corporate_taxes_net_xmpc,federal_corporate_taxes_net_xmpc,transfers_net_taxes,state_transfers_net_taxes,federal_transfers_net_taxes,state_taxes_transfers_cont,federal_taxes_transfers_cont,health_cont,social_benefits_cont,noncorp_cont,corporate_cont
1,3/31/1970,NA,NA,NA,NA,147.5137996,0.01320785,100.3862004,0.021158617,1051.2,0.00804095,0.014422625,,43,1,2.31379962,9.7,85.7,3.8,9.68620038,41.3,153.6,27,12,51,239.3,30.7,147.5137996,0.01320785,100.3862004,0.021158617,1051.2,0.022463576,0.00804095,0.014422625,631.7,0.011062591,NA,12,51,239.3,30.7,2.31379962,9.7,85.7,3.8,9.68620038,41.3,153.6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,43,43,43,43,43,43
2,6/30/1970,-1.813441725,NA,-0.369125406,-1.444316319,146.8526276,0.01320785,102.3473724,0.021158617,1067.4,0.00804095,0.014422625,-1.444316319,0,1,2.452627597,10.3,87.6,3.7,10.0473724,50.3,154.9,27,12.5,60.6,242.5,30.8,146.8526276,0.01320785,102.3473724,0.021158617,1067.4,0.022463576,0.00804095,0.014422625,641.6,0.011062591,-1.813441725,0.270757503,8.62571939,-1.371477452,-0.48647872,0.09462621,0.414695649,0.262826504,-0.172593457,0.176131293,8.211023741,-1.634303956,-0.515795617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA
3,9/30/1970,-0.324724948,NA,0.384248327,-0.708973275,148.5914556,0.017046654,106.0085444,0.018076593,1086.1,0.007676929,0.008197101,-0.708973275,0,1,2.591455574,11,89.7,3.8,10.30854443,49.6,150.4,27.9,12.9,60.6,240.1,31.7,148.5914556,0.017046654,106.0085444,0.018076593,1086.1,0.01587403,0.007676929,0.008197101,653.5,0.009741818,-0.324724948,0.182265662,-1.055576072,-6.624046162,0.363502591,0.096106277,0.520586905,0.574117757,0.035550636,0.086159384,-1.576162977,-7.19816392,0.429693829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA
4,12/31/1970,5.463019648,NA,-0.086231532,-0.535063292,150.1302836,0.012713404,108.5697164,0.018948698,1088.6,0.007420046,0.01309141,-0.535063292,6.084314471,1,2.730283552,11.6,91.5,3.6,10.66971645,52.3,151,26.6,13.4,64,242.3,30.2,150.1302836,0.012713404,108.5697164,0.018948698,1088.6,0.020511456,0.007420046,0.01309141,660.2,0.012974669,-0.621294823,0.236908183,2.164080299,-2.696770959,-2.146512451,0.085975981,0.37565814,-0.029405894,-0.277499915,0.150932202,1.688422159,-2.467365066,-1.869012535,2.855234553,0.58286432,2.272370233,13.66520031,2.477461656,11.16523866,NA,NA,NA,NA,NA,NA,16.52043487,3.060325976,13.43760889,1.127088105,4.948939836,1.051554941,5.03275953,NA,NA
5,3/31/1971,-1.26478378,0.515017299,-0.075912516,-2.100119337,150.2716953,0.031666325,111.6283047,0.022728838,1135.2,0.007345701,0.015143958,-2.100119337,0.911248073,0,2.671695295,12.1,94.1,4.1,11.3283047,53.2,152.6,29.9,14,65.3,246.8,34,150.2716953,0.031666325,111.6283047,0.022728838,1135.2,0.022489659,0.007345701,0.015143958,679.2,0.009477339,-2.176031853,0.374571268,0.223325457,0.423777473,3.2919442,-0.104519925,0.304852739,1.060691864,0.439437057,0.479091193,0.020155022,-0.940279,2.852507143,0.239513088,0.038742422,0.200770666,2.240448542,0.363553522,1.877273538,NA,NA,NA,NA,NA,NA,2.47996163,0.402295945,2.078044204,0.147821402,0.763565756,0.088007749,0.823240324,NA,NA
6,6/30/1971,-0.197125416,0.919096376,-0.315199514,-0.535914822,152.6440627,0.018674878,113.5559373,0.018048353,1156.3,0.007233485,0.013399437,-0.535914822,0.65398892,0,2.844062734,12.5,97,4.2,11.75593727,59.9,154,30.7,14.6,72.3,251,34.9,152.6440627,0.018674878,113.5559373,0.018048353,1156.3,0.020632922,0.007233485,0.013399437,693.2,0.011386875,-0.851114336,0.339314959,5.784090488,-0.395504862,0.266907758,0.12261951,0.174693643,1.147824119,0.023656524,0.216695449,5.709396845,-1.441466944,0.243251234,0.254938516,0.045040915,0.209897601,1.601082039,0.309553071,1.314407486,NA,NA,NA,NA,NA,NA,1.856020555,0.354593986,1.524305087,0.124945027,0.537105387,0.089830344,0.564158576,NA,NA
7,9/30/1971,-0.135338233,0.966443054,-0.083157614,-0.64738118,154.0733383,0.014480741,115.7266617,0.014090097,1177.7,0.007142719,0.010048922,-0.64738118,0.59520056,0,2.973338312,12.7,100,4.4,12.02666169,59.1,155.7,29.8,15,71.9,255.6,34.1,154.0733383,0.014480741,115.7266617,0.014090097,1177.7,0.017191641,0.007142719,0.010048922,705.6,0.009834107,-0.730538793,0.152138349,-1.627424476,0.338816827,-1.392491206,0.080992422,-0.012210317,1.353247937,0.128697333,0.071145927,-1.816911841,-0.91443111,-1.42118854,0.248159871,0.041640297,0.206519573,1.472416148,0.189673696,1.260238992,NA,NA,NA,NA,NA,NA,1.720576019,0.231313993,1.466758565,0.080018678,0.507397238,0.085846189,0.509354371,NA,NA
8,12/31/1971,-5.704570506,-1.825454484,0.010856315,-1.379469243,154.2457058,0.020329697,117.8542942,0.010958904,1190.3,0.007149878,0.008290788,-1.379469243,-4.335957578,0,3.145705751,13,103.2,4.5,12.45429425,59.9,158.2,30.1,15.6,72.9,261.4,34.6,154.2457058,0.020329697,117.8542942,0.010958904,1190.3,0.015440666,0.007149878,0.008290788,721.7,0.006188851,-1.368612928,0.399919071,0.040945414,2.390620972,0.045149355,0.132706886,0.130598147,1.866127141,0.041309594,0.267212186,0.01168114,0.423159958,-0.097494112,0.284837321,0.052154751,0.23268257,0.994710799,0.134535198,0.882972262,-14.04569122,-5.70928827,-8.336152729,NA,NA,NA,-12.7661431,-5.522598322,-7.220497897,-1.875723299,-2.45240652,0.096743592,0.33784862,-4.77054979,NA
9,3/31/1972,-0.373186581,-1.602555184,-0.228100534,-0.06254895,161.5341111,0.041168158,120.6658889,0.022325461,1230.6,0.007290471,0.016055741,-0.06254895,-0.082537098,0,3.534111142,13.4,107.2,5,12.76588886,61.7,175.8,31.8,16.3,75.1,282.9,36.8,161.5341111,0.041168158,120.6658889,0.022325461,1230.6,0.023346211,0.007290471,0.016055741,738.9,0.010537741,-0.290649484,0.421879891,0.900323337,16.83970535,1.583143861,0.332323081,0.168233242,2.160128509,0.419773045,0.08955681,0.732090094,14.77957684,1.163370815,0.295481761,0.150444427,0.145037334,1.147035322,0.103795811,1.043157654,-1.688126851,-0.745308815,-0.948567816,NA,NA,NA,-0.245609768,-0.491068577,0.239627171,-0.165023465,0.080526647,0.099296568,0.385460916,-0.567294581,NA
10,6/30/1972,-0.959503759,-1.79314977,-2.954048591,2.662706796,172.5247294,0.010088672,113.8752706,0.011802575,1266.4,0.007237704,0.006090808,2.662706796,-0.668161963,0,3.624729376,13.6,110.8,5,13.07527062,61.5,178.6,32,16.7,75.2,289.4,37.1,172.5247294,0.010088672,113.8752706,0.011802575,1266.4,0.013328513,0.007237704,0.006090808,757.4,0.005773362,-0.291341795,0.187919617,-0.877131089,2.819169308,-0.178807245,0.04463568,0.02565171,2.205213679,-0.065055332,0.143283938,-1.002782799,0.512654522,-0.213751912,0.261417809,0.132898066,0.128519743,-0.351739533,0.070261376,-0.467082766,-1.965278556,-0.882197238,-1.082754999,NA,NA,NA,-2.055600281,-0.679037797,-1.421318022,-0.220717633,-0.461991881,0.084972472,-0.114331069,-0.638803366,NA
11,9/30/1972,-2.637825352,-2.41877155,2.608796857,-4.898281773,159.6965841,0.008196354,124.7034159,0.01522051,1290.6,0.007336577,0.009059735,-4.898281773,-0.348340436,0,3.896584079,13.9,112.9,5.2,13.60341592,61.4,180.1,33.1,17.5,75.4,293.1,38.3,159.6965841,0.008196354,124.7034159,0.01522051,1290.6,0.016396312,0.007336577,0.009059735,775.8,0.008810573,-2.289484916,0.530342596,-1.014265677,-0.972985198,0.600940737,0.213325654,0.080398761,0.310895785,0.11926425,0.317016941,-1.093049722,-1.383880982,0.583291201,0.346513764,0.162673043,0.183840722,-0.213778803,0.091098418,-0.304213789,-1.235580781,-0.755449956,-0.461804506,NA,NA,NA,-1.10284582,-0.501678495,-0.582177573,-0.158458148,-0.183884262,0.109448441,-0.067523311,-0.390265566,NA
12,12/31/1972,-0.171532363,-1.035512014,-3.844709307,3.870916139,176.851275,0.021723678,114.948725,0.013763441,1328.9,0.007489094,0.011327879,3.870916139,-0.197739196,0,3.851274962,14,115.7,5.7,13.84872504,71.4,183.7,36.6,17.7,85.4,299.4,42.4,176.851275,0.021723678,114.948725,0.013763441,1328.9,0.018816973,0.007489094,0.011327879,800.5,0.008116095,0.026206833,-0.073090816,8.823368715,1.72611897,3.502321244,-0.10611605,-0.116912133,1.03817411,0.418853015,0.033025234,9.041841367,0.789505378,2.983468229,0.24008654,0.108937882,0.131148658,1.762266439,0.035408605,1.727572262,-1.435371157,-0.749482382,-0.673827784,-1.204987337,-0.163713092,-1.037944658,-0.638005515,-0.768848986,0.146948478,-0.238291953,0.045544236,0.074410829,0.546185166,-0.444869412,-0.373465779
13,3/31/1973,-0.212575339,-0.995359203,1.65784504,-1.530927929,175.9884432,0.016131136,123.6115568,0.019698164,1377.5,0.007749345,0.012735947,-1.530927929,-0.339492451,0,4.288443174,14.2,118.4,6,14.21155683,72.7,196.7,39.3,18.5,86.9,315.1,45.3,175.9884432,0.016131136,123.6115568,0.019698164,1377.5,0.020485292,0.007749345,0.012735947,825,0.012076132,0.126917112,0.449089056,-0.193095742,9.764252166,2.059399772,0.360814849,-0.077556679,0.406192303,0.186994781,0.088274207,-0.115539063,9.358059863,1.974387539,0.246208602,0.11534853,0.130860072,1.516247147,-0.019894127,1.536855701,-2.64003388,-0.7159302,-1.936244566,-0.250300663,-0.043279584,-0.203757576,-1.127878795,-0.663755381,-0.472286368,-0.199790919,-0.142158588,0.074108993,0.456391646,-0.794652383,-0.075340707
14,6/30/1973,-1.527570266,-1.13737583,0.293865919,-1.629103412,174.8743394,0.01741549,127.8256606,0.01777223,1413.9,0.00813233,0.016549238,-1.629103412,-0.192332773,0,4.574339386,14.4,120.1,6.1,15.02566061,73.6,200.6,39.4,19.6,88,320.7,45.4,174.8743394,0.01741549,127.8256606,0.01777223,1413.9,0.024681568,0.00813233,0.016549238,840.5,0.019238252,-1.335237493,0.593644236,-1.278503563,-3.024470344,-1.139887358,0.168519027,-0.188662262,-1.540676892,-0.064223491,0.425125209,-1.089841301,-1.483793452,-0.975663867,0.337496641,0.143222283,0.194274358,1.42593834,-0.068114771,1.517267538,-2.197260593,-0.399889079,-1.797307046,-0.228520375,-0.046891917,-0.188428634,-0.662345987,-0.371673483,-0.274193784,-0.107926964,-0.079620699,0.098002654,0.41406558,-0.638043003,-0.066358004
15,9/30/1973,-1.856756185,-0.942108538,0.49984349,-2.329087303,171.7219888,0.020692266,132.3780112,0.013432226,1433.8,0.008359399,0.01910058,-2.329087303,-0.027512372,0,4.621988754,14.5,123.3,5.9,15.57801125,74.6,205.8,37.6,20.2,89,329.1,43.4,171.7219888,0.020692266,132.3780112,0.013432226,1433.8,0.02745998,0.008359399,0.01910058,858.9,0.018196471,-1.829243813,0.079504942,-1.336916585,-0.116467599,-3.205636511,-0.073826195,-0.282404532,0.010639979,-0.361990809,0.153331137,-0.954512053,-0.127107578,-2.846301289,0.236058169,0.078613117,0.157445052,1.353341886,-0.149745512,1.548438514,-1.577100341,-0.295599462,-1.275436411,-0.109549072,-0.033640535,-0.079228797,-0.097249358,-0.400372392,0.351218358,-0.113267527,0.099361584,0.06678214,0.38286778,-0.446170264,-0.030992028
16,12/31/1973,-0.674247454,-1.067787311,0.184506499,-0.26733953,175.9125862,0.021385306,136.6874138,0.018959258,1476.3,0.008598483,0.017319098,-0.26733953,-0.591414423,1,4.812586229,14.9,125.2,6.1,16.28741377,76.3,212.7,39.4,21.1,91.2,337.8,45.6,175.9125862,0.021385306,136.6874138,0.018959258,1476.3,0.025917582,0.008598483,0.017319098,873.9,0.020454072,-0.082833031,0.313138378,-0.385677443,-0.861196029,0.939119089,0.056316889,-0.021262055,-1.682180098,0.028589922,0.256821489,-0.467320643,0.920984069,0.707623912,0.322959738,0.115160528,0.207799209,-0.7186935,-0.128224244,-0.591122938,-1.51178778,-0.074210835,-1.449592509,-0.212403457,-0.04384353,-0.165116678,-2.119924999,-0.131118081,-1.998032917,-0.036579183,-0.557409099,0.090098964,-0.200500349,-0.421756948,-0.059256091
17,3/31/1974,0.848634757,-0.802484787,0.681325163,0.254629329,180.2178813,0.010246894,144.3821187,0.029012555,1491.2,0.008884892,0.020250311,0.254629329,-0.087319734,1,4.417881334,13.2,125.9,6.3,17.48211867,82.4,221.4,37.4,21.9,95.6,347.3,43.7,180.2178813,0.010246894,144.3821187,0.029012555,1491.2,0.029135203,0.008884892,0.020250311,891.9,0.029759961,0.935954492,-0.015406396,0.875589416,-3.554231308,-3.662205292,-0.580686581,-2.275808308,-4.138335583,-0.035733603,0.565280185,3.151397724,0.480239789,-3.522607204,0.218448261,-0.096677293,0.315125554,-0.47823934,-0.622830861,0.143937839,-0.081885758,0.552635544,-0.628073128,0.019401527,-0.028004508,0.047387133,-0.32227531,-0.194877118,-0.121622602,-0.052801495,-0.032953357,0.059188041,-0.12957782,-0.022186753,0.005256798
18,6/30/1974,0.031554212,-0.412703667,0.419571978,-0.647648111,182.7076944,0.018049677,152.2923056,0.034789777,1530.1,0.00916319,0.02221037,-0.647648111,0.259630346,1,4.807694393,13.6,129.7,6.6,18.69230561,88.3,228.5,39.3,23.5,101.9,358.3,45.9,182.7076944,0.018049677,152.2923056,0.034789777,1530.1,0.03137356,0.00916319,0.02221037,920.4,0.028305253,-0.228076134,0.779441096,2.718016841,-2.012790283,0.562629037,0.224281924,-0.094583449,-0.917276984,0.063948809,0.555159173,2.81260029,-1.195513299,0.498680229,0.260252555,-0.084130642,0.344383196,0.420977752,-0.601663127,1.021987196,0.277127473,0.694090797,-0.398593217,0.009544151,-0.029347584,0.038872833,0.96790193,-0.021050556,1.006650009,-0.005646608,0.270024144,0.069810235,0.112923217,0.074336769,0.002560126
19,9/30/1974,-0.171471039,0.008617619,-0.492978331,-0.101326356,189.3376321,0.029222562,157.3623679,0.036488209,1560,0.009185981,0.030821407,-0.101326356,0.422833648,1,4.937632079,14.5,133.7,7.3,19.56236792,93.3,235.1,43.5,24.5,107.7,368.9,50.8,189.3376321,0.029222562,157.3623679,0.036488209,1560,0.040007388,0.009185981,0.030821407,949.3,0.026986391,-0.594304687,0.14994926,2.1140353,-2.360560862,3.239688128,-0.043968023,0.408055742,-0.691556639,0.461262345,0.193917283,1.805979559,-1.665386986,2.778425783,0.276102526,-0.077412553,0.353515079,1.197441926,-0.446309566,1.643097809,0.288761786,0.547431206,-0.25296525,-0.144861827,-0.040433084,-0.101114311,1.617444411,-0.016723998,1.642533327,-0.004372001,0.429392413,0.072178949,0.313036253,0.075488344,-0.037869898
20,12/31/1974,0.525024236,0.308435542,-0.389945498,0.01318414,197.3975075,0.033194863,161.9024925,0.029413272,1599.7,0.009102367,0.030333707,0.01318414,0.901785593,1,5.197507452,15.1,134.8,6.5,20.60249255,98.2,237.6,38.1,25.8,113.3,372.4,44.6,197.3975075,0.033194863,161.9024925,0.029413272,1599.7,0.039436074,0.009102367,0.030333707,959.1,0.025413867,-0.376761358,0.454352279,1.882601652,-9.233038539,-7.953424662,0.089446911,0.099514614,-3.514820419,-1.051968505,0.364905368,1.679635414,-5.614766496,-6.901456157,0.307875654,-0.069958298,0.377833952,1.707804722,-0.419134815,2.126162922,1.379526132,0.976463483,0.396446254,0.121757307,-0.003990481,0.125684424,3.516963814,0.483379889,3.026127553,0.123943561,0.775930142,0.078942475,0.437898647,0.353724649,0.031219822
21,3/31/1975,1.840445374,0.556388196,0.737396535,-0.537201882,200.5714488,0.018185172,169.5285512,0.020110508,1616.1,0.008777408,0.022598077,-0.537201882,1.640250721,1,5.971448763,15.9,136.5,6.1,21.82855124,106,238.6,31.5,27.8,122,375,37.6,200.5714488,0.018185172,169.5285512,0.020110508,1616.1,0.031375485,0.008777408,0.022598077,985.2,0.018816811,0.200194653,1.288069166,5.573575058,-7.676086923,-8.23070214,0.630520155,0.383327303,-2.019700637,-0.579362419,0.657549011,5.090247755,-5.556386286,-7.65133972,0.601157655,0.202563217,0.398594438,2.764851492,0.179170697,2.562404179,2.744878041,1.2017057,1.524772981,0.448885507,0.029314035,0.419508109,6.559772694,1.612753649,4.905279707,0.403264024,1.226549905,0.150317598,0.6913425,0.686348201,0.112242422
22,6/30/1975,1.56107189,0.938767615,-1.735427492,0.229683359,206.0959393,0.014491178,167.3040607,0.019811643,1651.9,0.008425904,0.014515133,0.229683359,3.066816024,0,6.195939318,16.7,140,6.6,22.80406068,119,202.7,34.2,29,135.6,342.7,40.8,206.0959393,0.014491178,167.3040607,0.019811643,1651.9,0.022941036,0.008425904,0.014515133,1013.6,0.012288897,-1.505744134,0.624128546,11.07279434,-40.06805019,2.421123501,0.100793185,0.470634672,0.672429731,0.373639717,0.523335361,10.80423115,-40.8425514,2.047483784,0.566212331,0.174778251,0.39143408,4.644676428,0.306344774,4.360521122,6.817593531,0.817684293,5.999965553,0.362221148,0.014690866,0.344133585,12.39070344,1.313498185,11.09605434,0.325103195,2.746378155,0.140142895,1.149601245,1.687418732,0.089653152
23,9/30/1975,2.739050567,1.666398017,0.263328799,0.70983539,213.4959393,0.013462843,171.9040607,0.012775731,1709.8,0.008219085,0.017656012,0.70983539,1.765886378,0,6.195939318,17.2,144,8.2,23.60406068,120.8,237.5,43.2,29.8,137.9,381.3,51.4,213.4959393,0.013462843,171.9040607,0.012775731,1709.8,0.025875097,0.008219085,0.017656012,1047.2,0.018706517,0.973164188,0.019157549,-1.351111598,29.37259628,9.501435448,-0.166829395,0.050342451,0.230415754,1.422291028,0.185986944,-1.404146609,29.34218052,8.07914442,0.536784197,0.147134443,0.389649754,3.865018376,0.225859284,3.638242734,2.825328706,0.669490763,2.137894258,0.065537991,-0.02874336,0.094271811,7.29266927,1.01374113,6.260058557,0.24547276,1.515844435,0.129979828,0.935896453,0.684140373,0.015869724
24,12/31/1975,0.923626959,1.766048697,0.339921273,-0.343440626,218.6551242,0.022973925,176.9448758,0.012803553,1761.8,0.008067517,0.016718184,-0.343440626,0.927146312,0,6.555124206,18,147.5,8.4,24.84487579,121,244.8,43.9,31.4,139,392,52.3,218.6551242,0.022973925,176.9448758,0.012803553,1761.8,0.024785701,0.008067517,0.016718184,1076.2,0.016760166,-0.003519353,0.860135056,-2.323737443,1.233204591,-0.37614289,0.205354073,0.372963858,-0.075186307,-0.003586998,0.654780983,-2.799184069,1.403425362,-0.372555892,0.628085321,0.173213554,0.454871767,2.91859208,0.287385364,2.63050835,0.221589382,0.617928098,-0.425810826,0.194820129,-0.014662026,0.206139282,3.963086912,1.06386499,2.865708574,0.248886417,0.670419599,0.146937729,0.682791456,0.051839837,0.045577291
25,3/31/1976,0.220481991,1.361057852,0.34972326,-0.933344712,219.4397682,0.014604574,181.8602318,0.011288893,1820.5,0.007784843,0.010951291,-0.933344712,0.804103443,0,6.039768245,18.2,152.4,9.7,26.76023176,123.7,251.3,49.9,32.8,141.9,403.8,59.6,219.4397682,0.014604574,181.8602318,0.011288893,1820.5,0.018736134,0.007784843,0.010951291,1109.9,0.011034955,-0.583621452,0.809058327,0.284048009,4.42263899,6.315724539,-0.638722078,-0.138756373,2.124079722,1.141913693,1.447780405,0.422804382,1.892913329,5.173810846,0.520307883,-0.112365948,0.632673831,1.728448494,0.169916537,1.580333591,1.239974601,0.128563342,1.136384794,0.052942637,-0.046492656,0.099491839,3.541673615,0.139621274,3.448884055,0.031699688,0.783036452,0.118130976,0.392427857,0.281524487,0.012020124
26,6/30/1976,-1.787552522,0.523901749,-1.271255907,-0.361899508,221.3205623,0.008385388,179.6794377,0.012131556,1852.3,0.007691411,0.00995958,-0.361899508,-0.154397107,0,5.920562293,18.5,156.2,9.6,27.37943771,121.2,258.9,49,33.3,139.8,415.3,58.6,221.3205623,0.008385388,179.6794377,0.012131556,1852.3,0.017650991,0.007691411,0.00995958,1129.5,0.008372314,-1.633155415,-0.02689018,-4.379442577,5.013467845,-1.95739801,-0.216227128,0.007640205,1.35188831,-0.255818132,0.189336948,-4.487082782,3.563185908,-1.701579877,0.373828669,-0.183695519,0.557524188,-1.748304812,0.065742782,-1.860212042,0.591583318,-0.093211053,0.721277209,0.080192992,-0.040106168,0.123689039,-0.702699832,-0.251269958,-0.457721607,-0.055208999,-0.100570526,0.082137582,-0.384137284,0.129982602,0.017619993
27,9/30/1976,-0.929846015,-0.393322397,-0.628943265,-0.331754223,224.0179155,0.011446655,179.4820845,0.007428676,1886.6,0.007682268,0.01277495,-0.331754223,0.030851473,0,6.317915467,18.8,159.8,9.7,28.78208453,126.2,266.8,48.5,35.1,145,426.6,58.1,224.0179155,0.011446655,179.4820845,0.007428676,1886.6,0.020457218,0.007682268,0.01277495,1158.8,0.015160173,-0.960697488,1.0393467,2.006626685,1.813534064,-1.838567069,0.262113076,-0.122585167,0.032010645,-0.119287438,0.777233623,2.231496096,1.986091907,-1.619279631,0.603371228,-0.087183463,0.690554691,-0.992813698,0.026834068,-1.042192434,0.497683918,-0.011100945,0.49659776,0.034624011,-0.048196281,0.082788317,0.142865459,-0.119646621,0.227748334,-0.025837417,0.049181738,0.130296653,-0.214395875,0.107473718,0.007476977
28,12/31/1976,-0.891325465,-0.847060503,-1.173003379,0.334742788,233.3179155,0.026728356,177.4820845,0.011942999,1934.3,0.007738466,0.01697648,0.334742788,-0.053064875,0,6.317915467,19.1,164.5,9.6,29.58208453,127.7,273.9,47.5,35.9,146.8,438.4,57.1,233.3179155,0.026728356,177.4820845,0.011942999,1934.3,0.024714946,0.007738466,0.01697648,1192.4,0.015827815,-0.838260591,-0.027176451,-1.617110694,1.746624675,-2.369200906,-0.148889769,-0.143046076,0.934108352,-0.328592922,0.121713318,-1.474064618,0.812516323,-2.142964611,0.403726139,-0.166888327,0.570614466,-0.83382268,-0.089268167,-0.744040558,0.034914716,-0.252969874,0.276000966,0.144901344,-0.036290186,0.177807934,-0.250280481,-0.545416555,0.28038281,-0.115640105,0.059447219,0.085598673,-0.176788441,0.007402675,0.030722219
29,3/31/1977,-0.310966018,-0.979922505,0.667684756,-0.572960657,235.7202474,0.014167153,185.4797526,0.018865394,1988.6,0.008004425,0.016164631,-0.572960657,-0.405690117,0,7.020247369,19.5,168.9,10.5,30.07975263,128.9,284.8,51,37.1,148.4,453.6,61.5,235.7202474,0.014167153,185.4797526,0.018865394,1988.6,0.024169056,0.008004425,0.016164631,1228.2,0.018025947,0.094724099,0.26550964,-2.221258631,3.788284852,2.913665751,0.537874211,-0.097180108,0.118003782,0.650108427,-0.272364571,-2.124078523,3.77028107,2.263557323,0.281427685,0.097845838,0.183581847,-1.397516674,-0.079913508,-1.317089211,-0.771432638,-0.386391727,-0.390650425,-0.074294358,-0.059151587,-0.015064217,-1.961815985,-0.427610984,-1.539222006,-0.088427025,-0.318300575,0.058197319,-0.288996882,-0.159526989,-0.015363565
30,6/30/1977,-0.752238489,-0.721093997,-0.340454233,0.475386585,242.6836006,0.011379983,188.6163994,0.017901803,2055.9,0.008134543,0.015785126,0.475386585,-0.887170841,0,7.583600553,20,172.9,11.4,31.61639945,127.2,293.6,55.7,39.2,147.2,466.5,67.1,242.6836006,0.011379983,188.6163994,0.017901803,2055.9,0.023919669,0.008134543,0.015785126,1256,0.017130415,0.134932352,1.162670056,-4.949319774,1.43981503,4.04620508,0.385986929,0.007333318,-0.267251414,0.634717941,0.776683128,-4.956653092,1.604539948,3.41148714,0.549078738,0.233344001,0.315734737,-1.525739043,-0.079982557,-1.422742531,-3.243495973,-0.257929273,-2.984997323,-0.190413559,-0.078177225,-0.11215778,-4.410569837,-0.182745054,-4.204162897,-0.036758534,-0.8456528,0.110445286,-0.306897122,-0.652417977,-0.038301028
31,9/30/1977,-0.744904055,-0.674858507,-0.996737332,0.749438182,249.7369217,0.004930624,188.2630783,0.017026596,2118.5,0.008261023,0.013762988,0.749438182,-0.497604905,0,7.23692167,20.6,177.1,11.8,31.96307833,131.9,298,57.9,39.2,152.5,475.2,69.7,249.7369217,0.004930624,188.2630783,0.017026596,2118.5,0.02202401,0.008261023,0.013762988,1286.9,0.015016055,-0.24729915,-0.912461442,1.873614177,-2.158756702,1.038108093,-0.523202941,0.134458448,0.175393282,0.134641315,-0.389258501,1.739155729,-2.434149984,0.903466777,0.109921906,0.056647897,0.053274009,-1.555666857,-0.022147744,-1.533519113,-0.9947923,-0.258071294,-0.70615163,-0.117027558,-0.067289857,-0.049659147,-2.55756481,-0.290860999,-2.236055881,-0.056590495,-0.435051487,0.021386625,-0.302673643,-0.193548772,-0.022769115
32,12/31/1977,-1.595066466,-0.850793757,-0.08826205,-0.909042861,254.2502519,0.028966819,192.5497481,0.016868695,2164.3,0.00838388,0.016725091,-0.909042861,-0.597761555,0,7.15025195,21.2,181.4,12,32.64974805,133.3,308.8,58.1,39.8,154.5,490.3,70.1,254.2502519,0.028966819,192.5497481,0.016868695,2164.3,0.025108971,0.00838388,0.016725091,1324.8,0.014235648,-0.997304911,-0.286685503,-1.44947804,4.351200231,-1.176581111,-0.250365474,0.13403772,0.294081568,-0.066910432,-0.036320029,-1.583515761,4.059380616,-1.109670679,0.051532369,0.033815863,0.017716506,-1.51794951,0.04019611,-1.558145621,-1.356555151,-0.313907346,-1.012799385,-0.342922343,-0.100125126,-0.242718663,-3.165894635,-0.340020499,-2.795947162,-0.064200236,-0.527910722,0.009729973,-0.286608357,-0.25613503,-0.064748141
33,3/31/1978,-1.242711804,-1.083730203,-0.886015069,0.214495552,260.4832777,0.011431715,192.1167223,0.01412971,2202.8,0.00851888,0.016391527,0.214495552,-0.571192287,0,7.683277683,21.7,184.8,10.5,34.01672232,134.3,319,54.4,41.7,156,503.6,65,260.4832777,0.011431715,192.1167223,0.01412971,2202.8,0.024910407,0.00851888,0.016391527,1354.1,0.016390435,-0.671519517,0.908609265,-2.348489158,1.086962884,-6.846142977,0.354917855,-0.028077477,-1.11854973,-1.798911779,0.55369141,-2.320411682,2.508003546,-5.147231198,0.196229785,-0.007349317,0.203579102,-1.546576379,0.055744202,-1.602320581,-1.35115776,-0.041712998,-1.34623401,-0.389074315,-0.059473481,-0.326188947,-3.090578669,-0.052791593,-3.071164436,-0.009756798,-0.567604202,0.036266652,-0.285834012,-0.249717278,-0.07190765
