,date,usphpip,casusxam,fnmfhfa,pcu,yp,gdp,c,ch,gdph,jc,jgdp,jgf,jgs,ptgh,ptgsh,ptgfh,yptmr,yptmd,gtfp,ypog,yptx,ytpi,yctlg,g,gfrcf,grcsi,dc,gf,gs,gfh,gsh,gfrpt,gfrpri,gfrcp,gfrs,gftfp,gfeg,gsrpt,gsrpri,gsrcp,gsrs,gstfp,gset,gdppothq,gdppotq,recessq,gftfp_g,gfrpt_g,gfrpri_g,gfrcp_g,gfrs_g,gfcexp_g,gfsubs_g,gfintpmt_g,yptmr_g,yptmd_g,gfrptb_g,gf_gdp,gf_gdpalt,gdp_g,gdph_g,gdppothq_g,gdppotq_g,dc_g,jgdp_g,c_g,ch_g,gh_g,gfh_g,gsh_g,g_g,gf_g,gs_g,gfb_g,gfhb_g,fshare,gfrcf_g,gsrpt_g,gsrpri_g,gsrs_g,gstfp_g,gsrcp_g,gfeg_g,jgs_g,jgf_g,jc_g,gfrptb,gfb,gssave,yfptmd,gfegnet,yptxb,deficit,deficitb,hpx
141,3/31/2005,10.41,163.4866667,NA,192.3666667,10338.5,12761.3,8523,9935,14771.6,85.795,86.368,85.026,77.909,0.4,0.06,0.33,323.2,301.3,1464.4,70.3,1172.2,915.1,370.6,2426.9,18.5,862.7,85.787,1100.206856,1326.693144,1095.7,1919.3,902.9,97.2,315.3,837.4,1065.3,341.6,269.4,817.9,55.3,25.3,399.1,1926.1,14809.5,12790.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573823909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902.9,931.5,1495.4,172.8931437,168.7068563,NA,-12.70685629,156,163.4866667
142,6/30/2005,10.63,169.3466667,NA,193.6666667,10505.2,12910,8671.4,10047.8,14839.8,86.31,86.977,85.793,78.9,-0.04,-0.01,-0.03,329.2,310.8,1486,71.2,1196.3,937.3,359,2452.9,20.6,871,86.302,1105.455529,1347.444471,1094.5,1918.8,925.8,101.4,306.1,846,1076,344.8,270.4,835.9,53,25,410,1953.8,14904.3,12963.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573823909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925.8,939,1513.9,178.3444708,166.4555292,NA,-2.155529156,164.3,169.3466667
143,9/30/2005,10.63,174.58,NA,196.6,10661.7,13142.9,8849.2,10145.3,14972.1,87.232,87.794,86.688,80.16,0.25,0.03,0.22,335.1,300.1,1501,72.1,1225.4,952.1,365.2,2495.1,21.6,884.2,87.225,1126.395445,1368.704555,1102.9,1920,949.5,100.3,311.9,859.8,1091.8,342.5,276,851.8,53.3,24.4,409.1,1979,14996.5,13166,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573823909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.5,956.1,1539,172.204555,170.295445,NA,3.30455502,173.6,174.58
144,12/31/2005,10.19,179.5433333,NA,198.4333333,10887.6,13332.3,8944.9,10175.4,15066.6,87.913,88.489,87.31,81.467,0.05,0.05,0.01,341,305.4,1512.3,73,1255.7,965.3,402.9,2529.1,25.1,894.1,87.907,1133.154178,1395.945822,1103.3,1922.1,970.5,98.7,344.7,870.4,1104.4,345.1,285.2,866.6,58.2,23.7,407.9,2025.5,15085.5,13349,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573823909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970.5,963.3,1565.8,175.2458217,169.8541783,NA,46.74582174,216.6,179.5433333
145,3/31/2006,9.1,183.3266667,NA,199.4666667,11189.5,13603.9,9090.7,10288.9,15267,88.359,89.101,88.045,82.046,0.96,0.21,0.75,389.6,291.3,1566.7,74.4,1320.3,981.8,416.9,2580.7,26.6,917.9,88.354,1171.378341,1409.321659,1131.9,1930.8,1025.4,99.1,357.2,895.1,1172.7,340,294.9,882.7,59.6,22.8,394,2009.1,15168.4,13515.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567187296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.4,996.6,1584.1,165.2216594,174.7783406,NA,32.72165938,207.5,183.3266667
146,6/30/2006,7.2,184,NA,201.2666667,11324,13749.8,9210.2,10341,15302.7,89.069,89.845,88.657,83.29,-0.03,0.18,-0.2,395.6,294.9,1583.2,74.9,1351,991.7,427.6,2610.9,28.9,922.7,89.065,1170.836466,1440.063534,1124.1,1938.2,1041,99.5,367.3,900.8,1184,341.5,310.1,892.2,60.3,21.9,399.2,2043.2,15246.9,13698.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567187296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1041,996.6,1614.3,167.2635337,174.2364663,NA,53.76353365,228,184
147,9/30/2006,4.62,182.83,NA,203.1666667,11429.4,13867.5,9333,10403.8,15326.4,89.711,90.505,89.315,84.124,-0.11,0.15,-0.26,402.1,308.7,1608.5,75.5,1358.5,1004.1,446.6,2630.7,30.7,927.2,89.708,1167.709282,1462.890718,1113.9,1944.5,1060.7,100.2,384.8,906.2,1194.1,347.9,297.7,903.9,61.8,21,414.4,2079.3,15322.8,13867.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567187296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.7,994.9,1635.7,175.0907183,172.8092817,NA,90.09071834,262.9,182.83
148,12/31/2006,2.9,183.6566667,NA,202.3333333,11583.9,14037.2,9407.5,10504.5,15456.9,89.559,90.845,89.78,85.008,0.64,0.21,0.43,409.1,301.4,1613.8,76.3,1397.3,1010.5,409.8,2674.7,30,940.8,89.557,1178.349749,1496.350251,1130.2,1952.9,1095.6,98.1,354.6,920.6,1205.6,334.7,301.7,912.4,55.2,20.2,408.1,2094.9,15396.9,13987.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567187296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095.6,1014.6,1660.1,170.9502511,163.7497489,NA,84.95025108,248.7,183.6566667
149,3/31/2007,1.95,184.4266667,NA,204.317,11836.7,14208.6,9549.4,10563.3,15493.3,90.406,91.777,90.549,86.64,0.13,0.29,-0.16,416.4,332.5,1680.2,78,1466.3,1025.9,413.6,2719.2,38.4,960.4,90.402,1186.256704,1532.943296,1123.5,1964.6,1145.8,93.9,354.5,940.9,1240.1,358.4,320.5,931.9,59.2,19.4,440.1,2166.9,15470.9,14198.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569453523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1145.8,1017.2,1702,189.3432965,169.0567035,NA,108.7432965,277.8,184.4266667
150,6/30/2007,1.13,181.63,NA,206.631,11977,14382.4,9644.7,10582.8,15582.1,91.139,92.339,91.272,87.565,0.71,0.23,0.48,424.1,314.7,1680.4,78.8,1495.6,1033.1,407.2,2770.3,36.2,962,91.136,1222.192976,1548.107024,1141.9,1973.8,1163.6,93.7,347.7,943.1,1256.7,359.4,332,939.4,59.4,18.9,423.7,2183,15545.5,14354.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569453523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1163.6,1042,1728.3,179.2070238,180.1929762,NA,69.20702376,249.4,181.63
151,9/30/2007,-0.35,178.2733333,NA,207.939,12048.4,14535,9753.8,10642.5,15666.7,91.653,92.725,91.899,88.523,0.35,0.1,0.25,432,319.6,1700.2,79.6,1498.6,1035.8,370.9,2809,34.5,965.3,91.65,1236.102654,1572.897346,1151.7,1977.8,1179,95.4,314.6,946.7,1270.2,359.8,319.6,940.4,56.3,18.5,429.9,2206.6,15619.2,14482.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569453523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179,1058.3,1750.7,181.997346,177.802654,NA,29.39734603,207.2,178.2733333
152,12/31/2007,-2.64,175.38,NA,210.4896667,12169.1,14681.5,9877.8,10672.8,15762,92.553,93.15,92.636,89.803,0.6,0.12,0.48,440.3,329.9,1728.6,80.3,1508.3,1052.6,352.7,2864.9,29.3,976.9,92.551,1255.637283,1609.262717,1170.8,1982.5,1194.1,95.5,296.2,958.4,1286.3,358.9,314.2,957.1,56.6,18.5,442.3,2242.5,15692,14617.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569453523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1194.1,1084.6,1780.3,187.8627173,171.0372827,NA,2.262717316,173.3,175.38
153,3/31/2008,-5.6,171.58,NA,212.7696667,12315,14651,9934.3,10644.4,15671.4,93.329,93.569,93.416,91.253,0.17,-0.27,0.44,448.8,331.6,1768.2,80.5,1534.8,1045.7,291.9,2909.3,35.2,988.8,93.328,1280.344579,1628.955421,1188.4,1971.4,1201.4,93.2,241.7,970.2,1321.9,365.7,333.4,952.5,50.2,18.6,446.3,2256.7,15764.5,14750.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590034442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1201.4,1110.3,1799,195.655421,170.044579,NA,-95.744579,74.3,171.58
154,6/30/2008,-7.84,166.68,NA,215.5376667,12642.6,14805.6,10052.8,10661.7,15752.3,94.289,93.935,94.373,92.54,0.68,0.04,0.64,457.3,339.2,2113,81,1552.1,1054.7,278.7,2971.1,36.7,991,94.289,1316.860317,1654.239683,1213.6,1972.8,1191,95.3,227.1,972.3,1657,371.5,361.1,959.4,51.6,18.7,456,2293.8,15836.5,14876,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590034442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1191,1145.5,1825.6,200.1396828,171.3603172,NA,-488.1603172,-316.8,166.68
155,9/30/2008,-8.99,161.9666667,NA,218.861,12467.2,14835.2,10081,10581.9,15667,95.266,94.654,95.09,93.766,0.64,0.25,0.39,465.9,340.8,1905.3,81.2,1497.2,1058.5,264.4,3027.5,20.6,996.4,95.266,1336.416262,1691.183738,1228.8,1982.5,1173.4,93.7,211.5,977.6,1445.3,368.8,323.8,964.8,52.8,18.7,460,2337.9,15905.9,15055.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590034442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1173.4,1168.7,1858.9,201.0837379,167.7162621,NA,-325.5162621,-157.8,161.9666667
156,12/31/2008,-10.1,156.0333333,NA,213.8486667,12344,14559.5,9837.3,10483.4,15328,93.836,94.896,94.646,92.673,0.55,0.15,0.41,474.5,341.8,1890.8,81.2,1444.6,1040,162.6,3020,34.3,996.6,93.837,1354.826228,1665.273772,1244.3,1987.8,1139.5,93.7,127.5,977.8,1428.7,378.6,305.1,946.3,35.1,18.8,462.1,2337.3,15971.7,15156.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590034442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1139.5,1177.9,1842.2,201.6737723,176.9262277,NA,-445.0262277,-268.1,156.0333333
157,3/31/2009,-8.58,150.07,NA,212.3776667,11989.6,14394.5,9756.1,10459.7,15155.9,93.274,94.959,93.876,91.482,0.92,0.51,0.41,482.9,358.4,2001.9,80.6,1202.1,1015.9,166.5,3019.7,21.6,964.7,93.273,1367.351842,1652.348158,1260.1,2007.7,920.9,86.7,122.7,946,1521.8,421.1,281.1,929.2,43.7,18.8,480.2,2371.3,16031.6,15223.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660569637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920.9,1183,1836.7,236.7481581,184.3518419,NA,-812.8518419,-628.5,150.07
158,6/30/2009,-7.14,147.92,NA,213.507,12083.2,14352.9,9760.2,10417.3,15134.1,93.693,94.856,93.895,91.695,1.22,0.44,0.77,490.4,368.9,2140,80.3,1130.8,1017.3,188.6,3067.6,35.6,971.2,93.692,1441.015861,1626.484139,1289.7,2024.9,855.2,94.3,138.9,952.6,1648,473.9,275.6,923,49.6,18.7,492,2419.5,16082.9,15255.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660569637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,855.2,1210.8,1856.7,243.6841393,230.2158607,NA,-1048.015861,-817.8,147.92
159,9/30/2009,-5.23,148.2433333,NA,215.344,12038.3,14420.3,9895.4,10489.2,15189.2,94.34,94.912,94.188,92.166,0.23,-0.07,0.31,496.7,378.2,2136.9,79.9,1135,1028.8,200.7,3089,57.5,968.8,94.339,1441.072563,1647.927437,1301.3,2021.8,841.7,91.4,159.4,950.3,1634.5,465.4,293.3,937.4,41.3,18.5,502.4,2446.5,16130.1,15309.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660569637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.7,1225.5,1863.5,249.8274369,215.5725631,NA,-1032.772563,-817.2,148.2433333
160,12/31/2009,-2.49,147.9766667,NA,217.03,12125.3,14628,9957.1,10473.6,15356.1,95.07,95.269,94.896,92.85,0.17,-0.35,0.52,501.8,372.8,2152.1,79.5,1140.4,1045.3,234.2,3117.8,75.1,972.2,95.068,1479.239639,1638.560361,1321,2007.9,847.1,93.2,190.8,953.9,1653.9,472.1,293.3,952.1,43.4,18.3,498.2,2444.1,16174.2,15409,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660569637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847.1,1253.4,1864.4,246.2603609,225.8396391,NA,-1048.139639,-822.3,147.9766667
161,3/31/2010,-3.01,146.2933333,NA,217.374,12275.9,14721.4,10040.5,10525.4,15415.1,95.395,95.491,95.484,93.766,-0.33,-0.73,0.39,506,382.1,2262.2,79.5,1191.5,1044.6,249.8,3131.9,72.1,978.6,95.393,1515.679264,1616.220736,1336.1,1979.5,903.1,93.1,204.7,960.6,1753.5,496.2,288.4,951.6,45.1,18,508.7,2439.7,16214.8,15483.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670559372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903.1,1275.7,1856.2,256.220736,239.979264,NA,-1107.679264,-867.7,146.2933333
162,6/30/2010,-1.88,146.1666667,NA,217.2973333,12492.6,14926.1,10131.8,10609.1,15557.3,95.503,95.912,96.214,94.382,0.3,-0.17,0.46,510.5,385.7,2268.7,79.3,1212.9,1062.1,255.6,3164.7,70.2,989.5,95.5,1536.56525,1628.13475,1353.9,1972.8,934.9,96.4,212.2,971.7,1755.7,492.6,278,965.7,43.4,17.7,513,2444.3,16255.3,15590.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670559372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934.9,1302.6,1862.1,258.6347498,233.9652502,NA,-1077.06525,-843.1,146.1666667
163,9/30/2010,-3,143.9633333,NA,217.9343333,12636,15079.9,10220.6,10683.3,15672,95.671,96.251,96.597,94.872,-0.57,-0.43,-0.15,515.7,405.6,2292,79.3,1255.9,1069.1,272.6,3157.9,85.7,992.3,95.669,1548.121119,1609.778881,1348.1,1955.8,958.1,98.9,227.1,974.6,1758.8,517.8,297.8,970.1,45.5,17.7,533.2,2453,16296.2,15685.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670559372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958.1,1302.3,1855.6,271.9788813,245.8211187,NA,-1048.221119,-802.4,143.9633333
164,12/31/2010,-4.01,142.2566667,NA,219.699,12801.9,15240.8,10350.5,10754,15750.6,96.25,96.781,97.389,95.658,-0.52,-0.47,-0.05,521.4,414.1,2302.7,79.5,1288.8,1076.4,284,3164.1,89.1,994.3,96.248,1547.821364,1616.278636,1346.2,1937,976.8,98.7,233.6,976.6,1761.9,514.4,311.9,977.7,50.4,17.7,540.8,2453.7,16338.8,15812.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670559372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976.8,1311.1,1853,277.6786359,236.7213641,NA,-1024.021364,-787.3,142.2566667
165,3/31/2011,-5.35,140.6266667,NA,222.0436667,13158.2,15285.8,10485.4,10799.7,15712.8,97.091,97.276,98.266,96.637,-1.01,-0.54,-0.47,527.6,418.8,2313,80.4,1426.1,1091.5,277.3,3156,90,916.2,97.089,1550.732636,1605.167364,1327.7,1915.5,1110.9,104.7,228.9,898.3,1768.6,500.5,315.2,986.8,48.4,17.9,544.4,2452.7,16388,15941.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607610707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110.9,1304.7,1851.2,254.467364,246.032636,NA,-976.532636,-730.5,140.6266667
166,6/30/2011,-5.48,139.92,NA,224.5683333,13267.3,15496.2,10612.1,10823.7,15825.1,98.048,97.975,99.155,97.801,-0.55,-0.43,-0.12,533.4,409.7,2312.1,81.5,1445.4,1105.5,276.9,3168.6,79.2,918.9,98.046,1566.261893,1602.238107,1322.9,1898.4,1126,109.1,227.2,900.9,1777.4,503.4,319.4,996.4,49.8,18,534.7,2446.2,16439.8,16106.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607610707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,1311.8,1856.7,248.9381066,254.4618934,NA,-980.4618934,-726,139.92
167,9/30/2011,-3.49,139.2266667,NA,226.0326667,13402,15591.9,10705.4,10866,15820.7,98.523,98.519,99.498,98.314,-1.16,-0.43,-0.72,538.5,396.4,2303.2,82.7,1470.9,1103.9,248.2,3137.5,68.5,927.3,98.521,1495.443116,1642.056884,1294.4,1881.1,1143.7,109.4,201.7,909.4,1782.4,448.3,327.2,994.5,46.4,17.9,520.7,2424.5,16494.2,16249.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607610707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1143.7,1288,1849.5,240.8568842,207.4431158,NA,-913.6431158,-706.2,139.2266667
168,12/31/2011,-2.45,137.25,NA,227.0473333,13479.5,15796.5,10761.6,10885.9,16004.1,98.86,98.676,99.363,98.204,-0.04,-0.18,0.14,542.9,399.3,2312.2,84.1,1470.4,1114,287,3131.4,64,921.9,98.858,1486.281045,1645.218955,1299.4,1873.8,1140.5,111.4,238,904.2,1789.3,437.7,329.9,1002.7,49,17.7,522.9,2419.1,16551.3,16332.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607610707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140.5,1291.2,1840.3,242.6189553,195.0810447,NA,-881.4810447,-686.4,137.25
169,3/31/2012,0.21,137.0166667,NA,228.326,13785.7,16019.8,10922.4,10973.3,16129.4,99.538,99.284,99.705,99.403,-0.34,-0.34,0.01,547,400.6,2296.8,85.2,1467.8,1130.9,310.7,3144.7,99.6,944.9,99.537,1506.735994,1637.864006,1299.4,1860.1,1137.7,113.9,261.5,927.5,1772.9,441.7,330.1,1016.9,49.2,17.4,523.9,2432.4,16610.4,16491.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575546696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1137.7,1295.6,1849,230.5640065,211.1359935,NA,-839.0359935,-627.9,137.0166667
170,6/30/2012,2.84,140.1233333,NA,228.808,13946.8,16152.3,10964.9,10989.6,16198.8,99.776,99.689,99.928,99.4,-0.41,-0.15,-0.25,551.6,421.7,2321.8,86.3,1487.1,1133.9,325,3131,90.3,949.4,99.775,1493.391958,1637.708042,1289.1,1854,1150.1,114.4,275.5,932.2,1777.5,447.9,337,1019.5,49.5,17.2,544.4,2448.3,16673.3,16621.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575546696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150.1,1288.2,1842.9,242.7080418,205.1919582,NA,-798.6919582,-593.5,140.1233333
171,9/30/2012,3.63,142.29,NA,229.841,13915.4,16257.2,11014.2,11007.5,16220.7,100.062,100.299,100.122,99.988,-0.12,-0.18,0.07,557.1,419,2325.6,86.9,1509.5,1131.3,332.9,3139.6,85,952.3,100.061,1492.145934,1647.454066,1291.7,1846.5,1163.2,114.7,280.8,935.2,1783.6,440,346.2,1016.6,52.1,17.1,542,2449.6,16738.5,16788.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575546696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1163.2,1293.3,1846.3,241.1540657,198.8459343,NA,-781.8459343,-583,142.29
172,12/31/2012,4.93,144.5733333,NA,231.3693333,14392.6,16358.9,11125.7,11056.9,16239.1,100.624,100.728,100.245,101.21,-0.76,-0.13,-0.63,563.4,428.9,2346.1,86.8,1571.4,1148.4,332.8,3132.7,78.8,974.1,100.623,1470.448022,1662.351978,1265.9,1841.4,1212.2,117.6,280.9,957,1793.4,448.2,359.2,1030.8,51.9,17.1,552.7,2476.7,16805.8,16928.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575546696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1212.2,1269.1,1863.7,246.851978,201.348022,NA,-696.148022,-494.8,144.5733333
173,3/31/2013,6.71,148.1966667,NA,232.2993333,14001.2,16569.6,11223.2,11114.2,16383,100.982,101.123,100.241,102.318,-0.68,0.03,-0.71,570.3,424.8,2365.7,86.6,1649.3,1174.6,350.8,3125,67.6,1095.9,100.981,1434.919701,1690.080299,1236.9,1842.3,1272.9,122.3,297,1078.6,1817.3,440,376.5,1052.3,53.8,17.3,548.4,2486.2,16875.3,17064.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576931025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1272.9,1240,1885,245.0802994,194.9197006,NA,-481.4197006,-286.5,148.1966667
174,6/30/2013,7.17,152.8666667,NA,232.045,14135,16637.9,11239.6,11122.2,16403.2,101.057,101.431,100.436,102.861,-0.13,0.11,-0.24,567.1,438.4,2378.3,86.8,1681.9,1180.8,347.3,3132,76.3,1108.2,101.056,1438.573439,1693.326561,1226.8,1846.8,1295.8,124.4,293.2,1090.7,1815.5,459.2,386.1,1056.4,54.1,17.5,562.8,2508.2,16945.9,17188.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576931025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1295.8,1232.3,1899.6,252.9265613,206.2734387,NA,-449.9734387,-243.7,152.8666667
175,9/30/2013,7.56,156.9466667,NA,233.3,14232,16848.7,11330.9,11167.4,16531.7,101.466,101.985,100.759,103.676,-0.4,0.03,-0.43,573.7,448.2,2396,87.5,1674.5,1195,354.3,3134.1,84.3,1111.4,101.464,1413.819515,1720.280485,1209.1,1847.8,1307.9,126.4,301.2,1093.6,1823.2,454,366.6,1068.7,53.1,17.8,572.8,2528.2,17017.7,17355.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576931025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1307.9,1218.4,1915.7,258.5804854,195.4195146,NA,-407.9195146,-212.5,156.9466667
