"date","Medicare.Outlays","Medicaid.Outlays","Total.Gov.t.Benefits.to.Persons","Personal.Current.Taxes","Taxes.on.Production.and.Imports","Corporate.Taxes","Corporate.Taxes.from.Fed.Banks","Contributions.for.Government.Social.Insurance","Real.GDP","Real.PCE","Nominal.PCE","GDP.deflator","PCE.deflator","PCE.deflator.implicit","G.deflator","Federal.deflator","State.deflator","Nominal.GDP","Contribution.to..Ch.in.Real.GDP.from..G.","CBO.Potential.GDP","X.G...Government.Consumption.and.Investment","RecessionDummy","Contribution.to..Ch.in.Real.GDP.from..Federal.G.","Contribution.to..Ch.in.Real.GDP.from..S.L.G.","Contribution.to..Ch.in.Real.GDP.from..S.L.G..1","CBO.Nominal.Potential.GDP","Federal.Corporate.Taxes","State.Personal.Current","State.Contributions.for.social.insurance","State.Taxes.on.production","State.Corporate.taxes","Medicaid.Spending","Federal.Grants","Nominal.G.Federal","Nominal.G.Federal.Defense","Nominal.G.State","Unemployment.Insurance","nominal_output_gap","real_potential_gdp","potential_gdp","NAIRU","unemp","sp500","tenyr","X3mo","ff","real_gdp","nominal_gdp","cpi","pce","core_pce","cbo.stabilizers.revenue","cbo.stabilizers.outlays","federal.medicaid.share","federal.medicaid.share.adj","federal.medicaid.share.adj.ca","euc","ugap","real_output_gap","Nominal.G.Federal.exdef","Social.Benefits.a","Federal.Social.Benefits.a","Federal.Medicare.a","State.Medicaid.a","State.Social.Benefits.a","Emergency.Unemployment.Compensation.a","Corporate.Taxes.ma","State.Corporate.taxes.ma","Federal.Corporate.Taxes.ma","cbo.stabilizers.outlays.ma","cbo.stabilizers.revenue.ma","State.Medicaid.adj","non.medicaid.grants","non.medicaid.grants.gdp","federal.medicaid","new.federal","new.federal.exdef","new.state","social.ex.health","federal.social.ex.medicare","state.social.ex.medicaid","federal.social.ex.health.share","federal.corp.tax.rate","state.corp.tax.rate","state.ind.tax.rate","health.transfers","federal.health","state.health","social.transfers","federal.social","state.social","non.corp.taxes","state.non.corp.taxes","federal.non.corp.taxes","corp.taxes.adj","federal.corp.taxes","federal.stabilizers.corp.taxes","state.stabilizers.corp.taxes","federal.stabilizers.non.corp.taxes","state.stabilizers.non.corp.taxes","federal.stabilizers.revenue","state.stabilizers.revenue","medicaid.as","state.medicaid.as","federal.medicaid.as","state.stabilizers.transfers","Unemployment.Insurance.less.euc","ui.as","federal.stabilizers.transfers","federal.stabilizers","state.stabilizers"
1995-10-01,186.5,140.7,864.6,770,563.8,187.1,23.3,543.1,10737.5,6993.1,5055.7,0.72367,0.72298,0.72294,0.60716,0.66798,0.57258,7772.6,-0.78,10841,1451.6,0,-1.02,0.24,0.24,7845.3,156.2,162.4,13.2,489.3,30.9,140.7,171.7,567.3,368.4,884.3,22.5,-0.955,10841,7845.3,5.39,5.5666667,615.93,5.8933333,5.4166667,5.7543077,10737.5,7772.6,153.6,72.298,75.1943333,-23.1,1.7,0.5932888,0.5932888,0.5932888,0,0.1766667,-0.954708975186791,198.9,864.7,647.1,181.2,149.6,217.6,0,187.5,31.3666666666667,156.133333333333,2,-25.2,57.22426584,88.22426584,0.0113506762010138,83.47573416,655.52426584,287.12426584,796.07573416,533.9,465.9,68,0.872635324967222,0.0200962354939145,0.00397550369245812,0.0855440907804338,327.2,269.97573416,57.22426584,537.4,468.954223637385,68.4457763626147,1876.9,664.9,1212,187.1,156.2,-1.46099632040759,-0.289019118441708,-21.6390036795924,-6.21905539973761,-23.1,-6.50807451817932,-13.674530507328,-5.56158471207199,-8.11294579525604,-5.56158471207199,22.5,5.63042759462012,-2.48251820063592,-25.5825182006359,-12.0696592302513
1996-01-01,189.6,151.3,893.2,801.7,570.4,194.3,19.9,545.9,10817.9,7057.6,5130.6,0.727,0.727,0.72696,0.61139,0.66955,0.5783,7868.5,0.51,10915.4,1471.3,0,0.59,-0.08,-0.08,7935.5,162.4,165.3,13,497.8,31.9,151.3,177.1,579.8,378.6,891.5,23,-0.893,10915.4,7935.5,5.38,5.5333333,645.5,5.91,5.07,5.3855385,10817.9,7868.5,155,72.7,75.4896667,-24,1.3,0.598666,0.598666,0.598666,0,0.1533333,-0.893233413342617,201.2,906.3,682.1,194.9,158.2,224.3,0,190.8,31.5666666666667,159.233333333333,1.9,-23.6666666666667,60.7218342,86.5218342,0.0109959756243248,90.5781658,666.3218342,287.7218342,804.9781658,553.2,487.2,66.1,0.880694143167028,0.020639257800089,0.00405413992501747,0.0859248903857152,340.9,280.1781658,60.7218342,552.3,486.40737527115,65.8926247288503,1918,676.1,1241.9,194.3,162.4,-1.38283027260596,-0.271627374976177,-22.617169727394,-5.75696765584291,-24,-6.02859503081909,8.80311543578881,3.53298953030687,5.27012590548194,3.53298953030687,23,4.96750286770622,10.2376287731882,-13.7623712268118,-2.49560550051222
1996-04-01,192.9,165.8,912.9,839.6,577.7,205.5,20,554.4,10998.3,7133.6,5220.5,0.72997,0.73187,0.73182,0.6106,0.66596,0.57909,8032.8,0.96,10994,1487.7,0,0.3,0.66,0.66,8025.3,171.9,165.9,12.7,506.5,33.5,165.8,185.5,582.1,380.8,905.5,22.7,0.039,10994,8025.3,5.37,5.5,670.63,6.72,5.1566667,5.2781538,10998.3,8032.8,156.5333333,73.1866667,75.8483333,-4.2,1.2,0.598666,0.598666,0.598666,0,0.13,0.0391122430416525,201.3,906.3,682.1,194.9,158.2,224.3,0,195.633333333333,32.1,163.5,1.4,-17.1,66.5411772,86.2411772,0.0107361290210138,99.2588228,668.3411772,287.5411772,819.2588228,553.2,487.2,66.1,0.880694143167028,0.0213997609799821,0.00417040135444677,0.0852878199382532,358.7,292.1588228,66.5411772,554.2,488.080694143167,66.119305856833,1971.7,685.1,1286.6,205.5,172,0.16049820734986,0.0312780101583527,-4.36049820734986,0.639658649536955,-4.2,0.670936659695307,12.4390938779483,4.99223130241251,7.44686257553581,4.99223130241251,22.7,3.85218818501246,11.2990507605483,7.09905076054827,5.66316796210782
1996-07-01,196.5,158.8,908.5,843.5,581.8,205.9,20.1,561.8,11097,7176.8,5274.5,0.73352,0.73499,0.73494,0.61434,0.66983,0.58275,8131.4,0.01,11077,1496.7,0,-0.38,0.38,0.38,8125.2,172.6,169.3,12.3,510.1,33.3,158.8,182.9,577.8,376.1,919,21.6,0.18,11077,8125.2,5.36,5.2666667,687.31,6.78,5.2433333,5.3371212,11097,8131.4,157.3666667,73.4986667,76.1946667,2.2,-0.5,0.598666,0.598666,0.598666,0,-0.0933333000000003,0.180554301706238,201.7,906.3,682.1,194.9,158.2,224.3,0,201.9,32.9,168.966666666667,0.666666666666667,-8.66666666666667,63.7318392,87.8318392,0.0108015642078855,95.0681608,665.6318392,289.5318392,831.1681608,553.2,487.2,66.1,0.880694143167028,0.0212263570848808,0.0040952357527609,0.0850653024079494,355.3,291.5681608,63.7318392,553.2,487.2,66,1987.1,691.7,1295.4,205.9,172.6,0.131603413926257,0.025390461667115,2.06839658607374,0.527404874929289,2.2,0.552795336596404,-9.3913390855287,-3.76906368055157,-5.62227540497712,-3.76906368055157,21.6,2.8657634738638,-2.75651193111332,-0.556511931113324,-3.21626834395517
1996-10-01,200.4,156.9,910.7,863.5,593.2,208.6,20.3,569.4,11212.2,7233.9,5352.8,0.73662,0.73999,0.73995,0.61787,0.67212,0.58693,8259.8,0.52,11165.2,1515.7,0,-0.13,0.65,0.65,8224.5,175.3,174.1,11.9,517.3,33.4,156.9,180.3,576.9,373.6,938.8,21.7,0.42,11165.2,8224.5,5.35,5.3333333,740.74,6.3433333,5.11,5.3136364,11212.2,8259.8,158.5,73.9993333,76.6286667,7.7,-0.7,0.598666,0.598666,0.598666,0,-0.0166667,0.420950811449862,203.3,906.3,682.1,194.9,158.2,224.3,0,206.666666666667,33.4,173.266666666667,0,1.9,62.9693046,86.3693046,0.0104565854621177,93.9306954,663.2693046,289.6693046,852.4306954,553.2,487.2,66.1,0.880694143167028,0.0212232741712874,0.00404368144507131,0.0851473401293009,357.3,294.3306954,62.9693046,553.4,487.376138828633,66.0238611713666,2026.1,703.3,1322.8,208.6,175.2,0.749181578246436,0.142741955011019,6.95081842175356,3.00570110656429,7.7,3.14844306157531,-4.35524424985596,-1.74790759577169,-2.60733665408427,-1.74790759577169,21.7,2.28873110860741,-0.318605545476851,7.38139445452315,1.40053546580362
1997-01-01,204.4,161.4,930.5,902.1,595.7,210,20,577.3,11284.6,7310.2,5433.1,0.73992,0.74326,0.74323,0.62121,0.67442,0.59082,8362.7,-0.38,11260.7,1516,0,-0.39,0.01,0.01,8332,176.9,177.8,11.3,523.8,33.1,161.4,184.6,570.7,362.8,945.3,21,0.211,11260.7,8332,5.34,5.2333333,757.12,6.5633333,5.1966667,5.299375,11284.6,8362.7,159.5666667,74.326,76.9296667,6,-0.3,0.5903301,0.5903301,0.5903301,0,-0.1066667,0.212242578170093,207.9,935.4,707.9,206.9,163.1,227.6,0,208.166666666667,33.2666666666667,174.933333333333,-0.5,5.3,66.12072186,89.32072186,0.010680847317254,95.27927814,660.02072186,297.22072186,855.97927814,565.4,501,64.5,0.886098337460205,0.0211534552237914,0.00395805182536741,0.0852475875016442,365.8,299.67927814,66.12072186,564.7,500.379731163778,64.3202688362222,2075.1,712.9,1362.2,210,176.9,0.649411075370409,0.121512191038782,5.35058892462959,2.61710093630052,6,2.7386131273393,1.64187922098589,0.672628496273366,0.969250724712519,0.672628496273366,21,1.66384247626686,2.63309320097938,8.63309320097938,3.41124162361266
1997-04-01,207.1,159.4,931.3,916.2,610.4,214,20.5,584.9,11472.1,7343.1,5471.3,0.74361,0.74512,0.74509,0.62401,0.67885,0.59273,8518.8,0.96,11363.1,1542.5,0,0.62,0.34,0.34,8449.7,180.5,176.9,10.9,530.7,33.6,159.4,184.2,587.2,375.8,955.4,20.4,0.959,11363.1,8449.7,5.33,5,885.14,6.6966667,5.19,5.5526154,11472.1,8518.8,160.2,74.5123333,77.331,24.6,-2.7,0.5903301,0.5903301,0.5903301,0,-0.33,0.959245276377045,211.4,935.4,707.9,206.9,163.1,227.6,0,210.866666666667,33.3666666666667,177.566666666667,-1.23333333333333,12.7666666666667,65.30138206,90.10138206,0.0105767692703198,94.09861794,677.30138206,301.50138206,865.29861794,565.4,501,64.5,0.886098337460205,0.0211884302953468,0.00394421749542189,0.0843428651922806,366.5,301.19861794,65.30138206,564.8,500.468340997524,64.3316590024761,2111.5,718.5,1393,214,180.4,1.46412053340842,0.272545428933647,23.1358794665916,5.82809198478651,24.6,6.10063741372016,-4.83387414724973,-1.98029273851638,-2.85358140873335,-1.98029273851638,20.4,1.24284058051273,-1.61074082822062,22.9892591717794,4.12034467520377
1997-07-01,208.3,163.7,937.2,941.1,616.6,226,20.9,593.6,11615.6,7468.2,5579.2,0.74581,0.74709,0.74706,0.62624,0.68042,0.59531,8662.8,0.34,11470.5,1555.2,0,-0.11,0.46,0.46,8554.8,190.5,184.1,10.6,536.6,35.5,163.7,187.5,586,372.3,969.2,19.6,1.264,11470.5,8554.8,5.32,4.8666667,947.28,6.2433333,5.1833333,5.565303,11615.6,8662.8,160.8333333,74.709,77.5113333,35.6,-4.5,0.5903301,0.5903301,0.5903301,0,-0.453333300000001,1.26498408962121,213.7,935.4,707.9,206.9,163.1,227.6,0,216.666666666667,34.0666666666667,182.633333333333,-2.5,22.0666666666667,67.06296263,90.86296263,0.0104888676444106,96.63703737,676.86296263,304.56296263,878.33703737,565.4,501,64.5,0.886098337460205,0.0219905804127996,0.00409798217666343,0.0844184328392668,372,304.93703737,67.06296263,565.2,500.822780332508,64.3772196674921,2151.3,731.3,1420,226,190.5,2.37498268458236,0.442582075079649,33.2250173154176,9.11719074664074,35.6,9.55977282172039,1.36053120250156,0.557368681675695,0.803162520825867,0.557368681675695,19.6,-0.970189644439106,-0.167027123613239,35.4329728763868,10.1171415033961
1997-10-01,207.9,168,942.7,967.8,623.8,215.9,21.3,605.3,11715.4,7557.4,5663.6,0.74848,0.74943,0.74941,0.63095,0.68519,0.59997,8765.9,0.37,11582.6,1574.8,0,-0.04,0.41,0.41,8669.3,181.5,189.2,10.5,544,34.4,168,196.3,589.2,377,985.6,19.4,1.146,11582.6,8669.3,5.31,4.6666667,970.43,5.9066667,5.23,5.5351515,11715.4,8765.9,161.4666667,74.9433333,77.7566667,33.8,-6.3,0.5903301,0.5903301,0.5903301,0,-0.643333299999999,1.14654740731787,212.2,935.4,707.9,206.9,163.1,227.6,0,218.633333333333,34.5,184.166666666667,-4.5,31.3333333333333,68.8245432,97.1245432,0.0110798141890736,99.1754568,686.3245432,309.3245432,888.4754568,565.4,501,64.5,0.886098337460205,0.0207052327770109,0.00392429756214422,0.0848401190978679,375.9,307.0754568,68.8245432,566.8,502.240537672444,64.5594623275557,2196.9,743.7,1453.2,215.9,181.5,2.00012548625926,0.379087144503139,31.7998745137407,8.19555550485404,33.8,8.57464264935718,0.747893333835407,0.306389387283018,0.441503946552389,0.306389387283018,19.4,-1.8987622383564,-1.45725829180401,32.342741708196,8.8810320366402
1998-01-01,206.4,167.2,951.8,996.1,629.1,213.5,26.4,613.3,11832.5,7633.9,5721.3,0.74924,0.74949,0.74947,0.6305,0.68232,0.60077,8866.5,-0.25,11698.7,1568,0,-0.66,0.41,0.41,8765.1,178.8,195.6,10.5,549.6,34.7,167.2,197.3,572.2,356.6,995.9,19.4,1.144,11698.7,8765.1,5.3,4.6333333,1101.75,5.5866667,5.19,5.5240625,11832.5,8866.5,161.9,74.949,77.9856667,35.4,-7.3,0.5839315,0.5839315,0.5839315,0,-0.6666667,1.14371682323676,215.6,957.9,722.1,205.6,170.2,235.8,0,218.466666666667,34.8666666666667,183.6,-6.03333333333333,34.9333333333333,69.5666532,99.6666532,0.0112408112784075,97.6333468,671.8666532,315.2666532,896.2333468,582.1,516.5,65.6,0.887304586840749,0.0201657925900863,0.00391360739863531,0.0852309253933345,373.6,304.0333468,69.5666532,578.2,513.039512111321,65.1604878886789,2238.5,755.7,1482.8,213.5,178.8,2.04481136863475,0.39683979022162,33.3551886313652,8.6424158348841,35.4,9.03925562510572,-4.18139633220335,-1.73974729984535,-2.441649032358,-1.73974729984535,19.4,-3.53402889929336,-5.97567793165136,29.4243220683486,7.29950832526038
1998-04-01,205.3,170,956,1022.4,635.5,209.9,26.6,622.8,11942,7768.3,5832.6,0.75119,0.75084,0.75081,0.63376,0.68671,0.60344,8969.7,1.25,11818.5,1603.7,0,0.51,0.74,0.74,8877.9,175.4,201.4,10.5,555.4,34.5,170,197,587.1,369.3,1016.6,19.3,1.045,11818.5,8877.9,5.29,4.4,1133.84,5.5966667,5.1133333,5.5096923,11942,8969.7,162.7666667,75.0843333,78.2246667,35.7,-9.1,0.5839315,0.5839315,0.5839315,0,-0.89,1.04497186614207,217.8,957.9,722.1,205.6,170.2,235.8,0,213.1,34.5333333333333,178.566666666667,-7.56666666666667,34.9666666666667,70.731645,97.731645,0.0108957540385966,99.268355,684.831645,315.531645,918.868355,582.1,516.5,65.6,0.887304586840749,0.0195547231234043,0.00384628248436403,0.0855435521812324,375.3,304.568355,70.731645,580.7,515.257773578423,65.4422264215769,2280.7,767.3,1513.4,209.9,175.4,1.79512358272854,0.35308873206462,33.9048764172715,7.8528980902372,35.7,8.20598682230182,-1.12626766089986,-0.468604496269112,-0.657663164630744,-0.468604496269112,19.3,-4.31777104740968,-4.97543421204042,30.7245657879596,7.73738232603271
1998-07-01,205,168.1,957.4,1043.2,643,215.8,26.8,632.6,12091.6,7869.6,5926.8,0.7541,0.75317,0.75313,0.63828,0.69119,0.60796,9121.1,0.56,11941.5,1627.3,0,-0.09,0.65,0.65,9005.1,180.1,201.6,10.3,561.6,35.7,168.1,201.8,588.6,376.6,1038.6,20.3,1.257,11941.5,9005.1,5.29,4.5333333,1017.01,5.2033333,4.9566667,5.554697,12091.6,9121.1,163.4,75.3166667,78.5026667,41.5,-9.3,0.5839315,0.5839315,0.5839315,0,-0.7566667,1.25696101829754,212,957.9,722.1,205.6,170.2,235.8,0,213.066666666667,34.9666666666667,178.1,-8.56666666666667,37.5333333333333,69.94111485,103.64111485,0.0113627868184758,98.15888515,692.24111485,315.64111485,934.95888515,582.1,516.5,65.6,0.887304586840749,0.0197454254421068,0.00391400160068413,0.0848033680148228,373.1,303.15888515,69.94111485,584.3,518.45207009105,65.8479299089503,2318.8,773.5,1545.3,215.8,180.1,2.2904693512844,0.454024185679359,39.2095306487156,9.83719068971948,41.5,10.2912148753988,-6.17182016247796,-2.56789995727196,-3.603920205206,-2.56789995727196,20.3,-5.29407050238629,-8.89799070759228,32.6020092924077,7.72331491812688
1998-10-01,205.5,175.4,966.4,1068,650.3,211.3,26.6,642.4,12287,7983.3,6028.2,0.75613,0.75515,0.7551,0.64243,0.69341,0.61305,9294,0.45,12067.1,1647.5,0,0.18,0.27,0.27,9124.3,176.4,206.3,10.1,568.6,34.8,175.4,207,594.2,372.4,1053.2,19.8,1.822,12067.1,9124.3,5.28,4.4333333,1229.23,4.67,4.3666667,4.8743939,12287,9294,163.9666667,75.515,78.752,57.3,-9.4,0.5839315,0.5839315,0.5839315,0,-0.8466667,1.82231024852698,221.8,957.9,722.1,205.6,170.2,235.8,0,212.333333333333,35,177.3,-9.26666666666667,44.8333333333333,72.9784149,104.5784149,0.0112522503658274,102.4215851,698.7784149,326.3784149,948.6215851,582.1,516.5,65.6,0.887304586840749,0.0189799870884442,0.00374435119431892,0.0844630944695503,380.9,307.9215851,72.9784149,585.5,519.516835595259,65.9831644047414,2360.7,785,1575.7,211.3,176.5,3.22090380890899,0.635416397675925,54.079096191091,14.3333871314827,57.3,14.9688035291586,2.94800436437833,1.22657175388035,1.72143261049799,1.22657175388035,19.8,-6.18016491483461,-4.45873230433662,52.8412676956634,16.195375283039
1999-01-01,206.6,181.1,983.4,1077.9,657.5,222.3,24,653.3,12403.3,8060.8,6102.5,0.75859,0.75713,0.75707,0.64661,0.69546,0.61827,9417.3,0.5,12193.7,1669.4,0,-0.01,0.51,0.51,9250,186,208.2,9.9,576.2,36.3,181.1,214.7,595.5,372.2,1073.9,20.8,1.718,12193.7,9250,5.27,4.3,1286.37,4.9833333,4.5266667,4.7526563,12403.3,9417.3,164.6,75.7126667,79.0076667,56.5,-11.4,0.5850784,0.5850784,0.5850784,0,-0.97,1.71892042612167,223.3,992.2,739.9,208.7,184.6,252.3,0,216.466666666667,35.6,180.833333333333,-10.0333333333333,51.7666666666667,75.14230176,108.74230176,0.0115470784364945,105.95769824,704.24230176,332.04230176,965.15769824,598.9,531.2,67.7,0.886959425613625,0.0197508840113408,0.0038546080086649,0.0843447697323012,387.7,312.55769824,75.14230176,595.7,528.361729838036,67.3382701619636,2388.7,794.3,1594.4,222.3,186,3.30432289509733,0.644875919849632,53.1956771049027,14.1108799762139,56.5,14.7557558960636,1.52025837071832,0.63078803559184,0.889470335126484,0.63078803559184,20.8,-5.22390473208224,-4.33443439695575,52.1655656030443,15.3865439316554
1999-04-01,207.9,179.1,985,1095.2,667.1,219.9,24.6,659,12498.7,8178.3,6225.3,0.7619,0.76127,0.7612,0.65415,0.70128,0.6266,9524.2,0.28,12324,1695.2,0,-0.02,0.3,0.3,9389.7,184.4,209.4,9.7,585.4,35.5,179.1,211.8,599.8,374.9,1095.4,20.9,1.417,12324,9389.7,5.26,4.2666667,1372.71,5.54,4.5866667,4.7547692,12498.7,9524.2,166.2,76.1266667,79.2626667,49,-12.3,0.5850784,0.5850784,0.5850784,0,-0.9933333,1.41755923401494,224.9,992.2,739.9,208.7,184.6,252.3,0,217.833333333333,35.5333333333333,182.266666666667,-11.0333333333333,54.2666666666667,74.31245856,107.01245856,0.0112358474790534,104.78754144,706.81245856,331.91245856,988.38754144,598.9,531.2,67.7,0.886959425613625,0.0193612061905462,0.00372734717876567,0.0844690367694924,387,312.68754144,74.31245856,598,530.401736516948,67.5982634830522,2421.3,804.5,1616.8,219.9,184.4,2.60408223262849,0.501328195543984,46.3959177673715,11.3610854454968,49,11.8624136410408,-6.93293556567596,-2.87662471760718,-4.05631084806879,-2.87662471760718,20.9,-7.62993685732696,-11.6862477053958,37.3137522946042,8.98578892343358
1999-07-01,209.4,186.7,996.1,1120.6,679,223.3,25.3,666.4,12662.4,8270.6,6328.9,0.76472,0.7653,0.76523,0.6613,0.70765,0.63409,9681.9,0.88,12455.8,1734.5,0,0.41,0.47,0.47,9525.2,187.7,216.4,9.7,595.2,35.6,186.7,223.1,614.9,386.6,1119.6,20.3,1.659,12455.8,9525.2,5.25,4.2333333,1282.71,5.8833333,4.7933333,5.1174242,12662.4,9681.9,167.2333333,76.5306667,79.5363333,57.3,-12.8,0.5850784,0.5850784,0.5850784,0,-1.0166667,1.65866503957996,228.3,992.2,739.9,208.7,184.6,252.3,0,221.833333333333,35.8,186.033333333333,-12.1666666666667,54.2666666666667,77.46586272,113.86586272,0.0117606939464361,109.23413728,728.76586272,342.16586272,1005.73413728,598.9,531.2,67.7,0.886959425613625,0.0193866906289055,0.00367696423222715,0.0848283911215774,396.1,318.63413728,77.46586272,600,532.175655368175,67.8243446318249,2466,821.3,1644.7,223.3,187.7,3.03789442154948,0.576180295189985,54.2621055784505,13.292608888751,57.3,13.868789183941,2.62902869564175,1.09084079284159,1.53818790280016,1.09084079284159,20.3,-8.92092495090576,-7.3827370481056,49.9172629518944,14.9596299767826
1999-10-01,211,191.3,1004.3,1154,690.7,228,27.7,679.6,12877.6,8391.8,6459.6,0.76863,0.76982,0.76975,0.66907,0.71636,0.64136,9899.4,1.15,12588.1,1782.3,0,0.54,0.61,0.61,9675.6,192.1,224,9.8,603.7,35.9,191.3,227,635.2,399.3,1147.1,20,2.299,12588.1,9675.6,5.24,4.0666667,1469.25,6.14,5.2033333,5.3077273,12877.6,9899.4,168.2666667,76.9823333,79.895,77.9,-14.6,0.5850784,0.5850784,0.5850784,0,-1.1733333,2.29979107252087,235.9,992.2,739.9,208.7,184.6,252.3,0,223.733333333333,35.6666666666667,188.066666666667,-13.2333333333333,61.4,79.37450208,115.07450208,0.0116243915873689,111.92549792,750.27450208,350.97450208,1032.02549792,598.9,531.2,67.7,0.886959425613625,0.0194052164777663,0.00362648241307554,0.0846010869345617,402.3,322.92549792,79.37450208,602,533.949574219402,68.0504257805977,2524.3,837.5,1686.8,228,192.1,4.34288744772408,0.811606764046303,73.5571125522759,18.9337232559548,77.9,19.7453300200011,-0.706183867306549,-0.293010940117021,-0.413172927189528,-0.293010940117021,20,-9.02081334027488,-9.43398626746441,68.4660137325356,19.452319079884
2000-01-01,213,190.2,1016.9,1208.8,698.6,239.4,24.7,699.5,12924.2,8520.7,6613.6,0.77389,0.77625,0.77618,0.67697,0.72334,0.64965,10002.9,-0.51,12720.2,1790.7,0,-0.84,0.33,0.33,9844.1,202.2,232.2,10,612.4,37.2,190.2,224.5,620.4,383,1170.4,20.5,1.603,12720.2,9844.1,5.22,4.0333333,1498.58,6.48,5.6966667,5.7287692,12924.2,10002.9,169.9333333,77.6243333,80.3333333,61.6,-15.9,0.5847981,0.5847981,0.5847981,0,-1.1866667,1.60374836873634,237.4,1044.9,773.4,219.1,199.5,271.4,0,230.233333333333,36.2333333333333,194,-14.4333333333333,65.6,78.97140138,113.27140138,0.0113238562196963,111.22859862,733.67140138,350.67140138,1057.12859862,626.3,554.3,71.9,0.885039118633243,0.020214137900009,0.0037189215127613,0.0854352237851023,403.2,324.22859862,78.97140138,613.7,543.148507105221,70.551492894779,2606.9,854.6,1752.3,239.4,202.2,3.21000509852141,0.59056473622649,58.3899949014786,13.5671135370741,61.6,14.1576782733006,-6.99046019076908,-2.90245235308169,-4.0880078376874,-2.90245235308169,20.5,-9.96200289625193,-14.0500107339393,47.5499892660607,11.2552259202189
2000-04-01,216.1,198.3,1042.3,1230.2,707.3,237.6,25,701.9,13160.8,8603,6707.5,0.77841,0.77973,0.77967,0.68252,0.72614,0.65649,10247.7,0.72,12852.7,1823.1,0,0.78,-0.06,-0.06,10004.7,201.1,243.3,10.4,618.9,36.5,198.3,227.4,642,399.6,1181.1,20,2.396,12852.7,10004.7,5.21,3.9333333,1454.6,6.1766667,5.89,6.2872308,13160.8,10247.7,171.7333333,77.9726667,80.5886667,82.5,-16.9,0.5847981,0.5847981,0.5847981,0,-1.2766667,2.39716168587144,242.4,1044.9,773.4,219.1,199.5,271.4,0,235,36.5333333333333,198.466666666667,-15.8,74,82.33453677,111.43453677,0.0108741021663398,115.96546323,753.43453677,353.83453677,1069.66546323,626.3,554.3,71.9,0.885039118633243,0.0196239156103321,0.00356177483728056,0.085150814329069,414.4,332.06546323,82.33453677,627.9,555.716062589813,72.1839374101869,2639.4,872.6,1766.8,237.6,201.1,4.76861149331071,0.865511285459178,77.7313885066893,20.6916478819637,82.5,21.5571591674229,2.1020973026921,0.872794794062636,1.22930250862947,0.872794794062636,20,-11.6338351044188,-10.4045325957893,72.0954674042107,22.4299539614855
2000-07-01,220.7,204.8,1054.7,1247.7,711.3,219,25.6,715.2,13178.4,8687.5,6815.4,0.78315,0.78455,0.7845,0.68894,0.73134,0.66346,10319.8,-0.31,12983.4,1832.3,0,-0.49,0.18,0.18,10167.9,185.6,236.6,11,623.7,33.5,204.8,239.5,634.1,391,1198.3,20.6,1.502,12983.4,10167.9,5.2,4,1436.51,5.8933333,6.2,6.5195385,13178.4,10319.8,173.1,78.455,80.9533333,62.4,-17,0.5847981,0.5847981,0.5847981,0,-1.2,1.50191783354129,243.1,1044.9,773.4,219.1,199.5,271.4,0,232,35.7333333333333,196.3,-16.6,68.8333333333333,85.03334912,119.73334912,0.0116022935638288,119.76665088,753.83334912,362.83334912,1078.56665088,626.3,554.3,71.9,0.885039118633243,0.0179848446675323,0.0032461869416074,0.0844299308126127,425.5,340.46665088,85.03334912,629.2,556.866613444036,72.3333865559637,2674.2,871.3,1802.9,219,185.5,2.73189790499816,0.493095796430161,59.6681020950018,12.8249064904359,62.4,13.318002286866,0.387989822327114,0.16109411141088,0.226895710916234,0.16109411141088,20.6,-11.6020750844361,-11.3751793735199,51.0248206264801,13.4790963982769
2000-10-01,226.7,204.8,1065.6,1258.7,717.1,221.3,26.1,721,13260.5,8762.2,6912.1,0.78729,0.78888,0.78885,0.69561,0.73463,0.6717,10439,0.43,13111,1861.2,0,0.06,0.38,0.38,10322.2,187.6,234.8,11.8,630.1,33.7,204.8,241.1,638.4,396.6,1222.9,21.9,1.14,13111,10322.2,5.19,3.9,1320.28,5.5666667,6.1966667,6.4989231,13260.5,10439,174.0333333,78.8886667,81.342,46.5,-17.7,0.5847981,0.5847981,0.5847981,0,-1.29,1.14026390054153,241.8,1044.9,773.4,219.1,199.5,271.4,0,225.966666666667,34.5666666666667,191.433333333333,-17.2,63.8,85.03334912,121.33334912,0.0116230816285085,119.76665088,759.73334912,363.13334912,1101.56665088,626.3,554.3,71.9,0.885039118633243,0.0179710700258645,0.00322827857074432,0.0839831401475237,431.5,346.46665088,85.03334912,634.1,561.203305125339,72.8966948746609,2696.8,876.7,1820.1,221.3,187.6,2.09902097902096,0.377062937062938,44.400979020979,9.80923076923068,46.5,10.1862937062936,-6.12440387294575,-2.54286412441443,-3.58153974853131,-2.54286412441443,21.9,-10.522808264203,-14.1043480127343,32.3956519872657,7.64342958187918
