"","date","cpiu_g.x","pcw_g","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","gfcexp_g","gfsubs_g","gfintpmt_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gf_gdp","gf_gdpalt","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g.y","gfb_g","gfhb_g","cpiu_g.1","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","ptgh","ptgsh","ptgfh","yptmr","yptmd","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","pcw","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","yfptmd_g","ysptmd_g","gfeg_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb","deficit","deficitb"
"213",2023-03-31,0.024553284309363,0.024553284309363,0.0110166119173325,0.0127291242362526,0.00900900900900892,0.0236220472440944,0.0115123797508279,0.0128808741227679,0,0.0193275086047127,0.00928481806775405,0.0152872957301002,0.0127291242362526,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00573065902578795,0.00728939377323301,0.00525397103773106,5.71800928565611,6.07602647345655,0.0093311957906852,0.00411339082168705,0.00484213646919307,0.0100819672131147,0.00506329113924053,0.00497512437810954,0.010357142857143,0.00507650003525351,0.00154273372415914,0.000210236960000998,0.00196270853778224,0.00777722027094829,0.00594210078212121,0.0092664092664092,0.00608259868102912,0.00573065902578795,0,0.00608259868102912,0.0093311957906852,0.0093311957906852,0.00933119579068542,0.0093311957906852,24460.0395156331,16779.0888919744,NA,20264.5363251706,118.543558547837,120.749023255814,118.178230907722,127.241392820586,NA,NA,NA,1069.02683423913,747.627169811321,3786.35963402407,NA,2507.49462012638,1715.7704945881,288.083329187405,3978.15428571428,NA,1663.52725006142,NA,1624.19555668969,2442.70127926186,NA,NA,1993.44133977067,204.15652173913,212.473594548552,1637.62714126808,2912.40806530997,626.232794690688,514.053280355707,1511.61397284897,75.6097346388534,25.90010879334,873.951568714096,NA,NA,20336.5662365362,24646,NA,0.629670798,0.0092664092664092,0.0092664092664092,0.0110166119173325,0.0152872957301002,0.0152872957301002,0.00594210078212121,1468.72175862058,2598.17507733098,1993.44133977067,470.758996621576,276.868173189745,155.473798069112,403.19257209252,3383.16706193155,514.066009479943,-488.905024673239,-333.431226604127
"214",2023-06-30,0.024316484794358,0.024316484794358,0.0127362216686893,0.012569130216189,0.0089285714285714,0.023076923076923,0.0113813532896789,0.0127170671811963,0,0.0189610389610391,0.00919940328194935,0.0150571131879542,0.012569130216189,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00414756836775187,0.00720834726313901,0.00514998265823507,5.69295945128102,6.05097663908146,0.00940783579050253,0.00424460786733127,0.00481880316664207,0.0100219102491277,0.00503778337531502,0.00495049504950495,0.0100153175444797,0.00484040687478071,0.00123228589032665,0.00109421019514744,0.00195886385896182,0.00796614388847394,0.00524631687449251,0.00918133129303755,0.00602446102081156,0.00498575498575504,0.000834724540901499,0.00602446102081156,0.00940783579050253,0.00940783579050253,0.00940783579050253,0.00940783579050253,24690.1555508254,16947.1367953346,NA,20350.5513354842,119.154055818604,121.346790697674,118.668383199992,128.158592966283,NA,NA,NA,1078.86124320652,758.88427672956,3831.47674761997,NA,2537.38657275344,1731.81433671025,293.697889952325,4009.84483516483,NA,1682.40932708344,NA,1628.09808061765,2470.35884122239,NA,NA,2018.49716354858,205.979347826087,217.376831345826,1656.26555431961,2949.50114001944,629.518210368834,518.889409204863,1525.83498888416,76.3210586064992,26.1437727638239,881.97560760053,NA,NA,20434.5641463154,24893,NA,0.629670798,0.00918133129303755,0.00918133129303755,0.0127362216686893,0.0150571131879542,0.0150571131879542,0.00524631687449251,1476.42713836677,2622.02978347327,2018.49716354858,477.847268117955,281.037008611605,151.670942250879,404.128339482575,3427.34840813739,518.901978335079,-479.480323596976,-327.809381346096
"215",2023-09-30,0.0241407364013153,0.0241407364013153,0.0140945068273894,0.0124131082423038,0.00884955752212391,0.0225563909774436,0.0112532757823338,0.0125573742097516,0,0.0186082080040786,0.00911554570091155,0.0148337595907928,0.0124131082423038,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00566973777462798,0.00712883004493436,0.00513252102931894,5.67078287975063,6.02880006755107,0.00960258220698007,0.00437410920528825,0.00479569366283328,0.010002812035512,0.00501253132832069,0.00492610837438434,0.00997433504433043,0.0048170901982687,0.00123076923076915,0.000231382115103207,0.00195503421309873,0.00790318597184481,0.00590243176564953,0.00909780136467031,0.00598130576505862,0.00566973777462798,0,0.00598130576505862,0.00960258220698007,0.00960258220698007,0.00960258220698007,0.00960258220698007,24927.2447992053,17116.1732157734,NA,20439.5668694134,119.765616515821,121.944558139535,119.341201814875,129.072213794337,NA,NA,NA,1088.69565217391,770.141383647799,3881.0725504618,NA,2567.42507473958,1748.28911871225,299.334005988992,4041.53538461538,NA,1701.29878786214,NA,1633.44000784437,2497.58613057912,NA,NA,2043.55298732649,207.802173913043,222.2800681431,1674.90396737115,2991.07290397484,633.23389865077,523.872087413084,1540.48694479921,77.0539378458919,26.3948204909891,889.999646486964,NA,NA,20532.5620560947,25142,NA,0.629670798,0.00909780136467031,0.00909780136467031,0.0140945068273894,0.0148337595907928,0.0148337595907928,0.00590243176564953,1485.14164880793,2645.88448961555,2043.55298732649,484.935539614334,285.205844033465,148.298359036436,405.06410687263,3476.00844358917,523.884500521326,-475.973715065411,-327.675356028974
"216",2023-12-31,0.0239959229879076,0.0239959229879076,0.0142548233163928,0.0127513487003432,0.00584795321637421,0.0116421568627452,0.011280487804878,0.0121450564488539,0.0037878787878789,0.0132632632632632,0.008056640625,0.0151209677419355,0.0127513487003432,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00479974160206731,0.00791643534978226,0.0051605170364224,5.64812982386701,6.00614701166745,0.00967110258562132,0.00445292620865145,0.00472410266400436,0.00994352080184546,0.00498753117206996,0.00571895424836599,0.01004909038406,0.00486347530049325,0.00122925629993853,0.00107240142380238,0.00146341463414634,0.00784121538838511,0.00587729027559747,0.00939143501126982,0.00594574246139667,0.00563777307963353,0.000834028356964112,0.00594574246139667,0.00967110258562132,0.00967110258562132,0.00967110258562109,0.00967110258562109,25168.3187408353,17288.1751874479,NA,20530.5827524197,120.383669020229,122.641953488372,119.914008746066,130.094005630293,NA,NA,NA,1097.46688179348,781.786666666667,3932.06814007445,NA,2598.54955216772,1764.40254337852,302.66702194731,4073.22593406593,NA,1720.44778865711,NA,1638.55762119808,2526.04577802738,NA,NA,2069.61104405552,209.017391304348,224.867887563884,1693.79770114942,3033.71011974745,636.955598085489,528.938508112199,1555.38515207417,77.7991343834256,26.6500875076865,898.358020327,NA,NA,20629.5599872027,25392,NA,0.629670798,0.00939143501126982,0.00939143501126982,0.0142548233163928,0.0151209677419355,0.0151209677419355,0.00587729027559747,1493.87025737835,2670.73314184711,2069.61104405552,492.26823426576,289.518432400907,144.687363819729,406.089786061239,3525.97835401321,528.9512594609,-474.97371687235,-330.286353052622
"217",2024-03-31,0.023795881260287,0.023795881260287,0.0138617236907468,0.0125907990314771,0.0058139534883721,0.0115081768625076,0.0111546578233344,0.0119993239817475,0.00377358490566038,0.0130896517658681,0.00799224993945269,0.0148957298907646,0.0125907990314771,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00490539593552919,0.00734138460644962,0.0050189601206565,5.62000313528766,5.97802032308811,0.00993469226202248,0.00472548350952406,0.00475036354823066,0.00992438563327025,0.00496277915632759,0.00487408610885476,0.0105780776488078,0.00553135587360853,0.00122774708410067,0.00029832521723816,0.00194836824159772,0.00778020909311938,0.00520518455607522,0.00930405656866395,0.00589660997387442,0.00490539593552919,0,0.00589660997387442,0.00993469226202248,0.00993469226202248,0.0099346922620227,0.0099346922620227,25418.358242278,17471.0508469869,NA,20627.5996826572,120.98786985422,123.239720930233,120.502234437182,131.049075760619,NA,NA,NA,1106.23811141304,793.431949685535,3982.47896535224,NA,2629.86245020038,1781.0700336046,306.027751826445,4104.91648351648,NA,1739.60628285353,NA,1642.3162683812,2554.91165346829,NA,NA,2095.66910078455,210.232608695652,227.455706984668,1712.6914349277,3075.76257118521,640.271069527549,534.193349415827,1570.83742490894,78.5720448417767,26.9148479258313,906.716394167035,NA,NA,20727.557896982,25644,NA,0.629670798,0.00930405656866395,0.00930405656866395,0.0138617236907468,0.0148957298907646,0.0148957298907646,0.00520518455607522,1501.64612777084,2695.58179407866,2095.66910078455,499.600928917187,293.831020768348,140.670140610362,407.115465249848,3575.36350010239,534.205940214859,-472.029988173843,-331.359847563481
"218",2024-06-30,0.0236268565449334,0.0236268565449334,0.0140191130644931,0.0124342419894787,0.0057803468208093,0.011377245508982,0.0110316040548599,0.0118570474281896,0.00375939849624052,0.0129205265724037,0.0079288803459876,0.0146771037181996,0.0124342419894787,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00502161843377147,0.00738035913738289,0.00507671959590472,5.588543485854,5.94656067365444,0.00983696504154263,0.00470325833979834,0.00467966036279432,0.00986585556075492,0.0049382716049382,0.0056588520614389,0.0104673531741541,0.00536340507460631,0.000919681177191878,-0.000496480913929731,0.00145843461351491,0.00747889022919179,0.00452264438213246,0.00884955752212391,0.00585508999940898,0.00418410041841,-0.000833333333333353,0.00585508999940898,0.00983696504154263,0.00983696504154263,0.00983696504154263,0.00983696504154263,25668.3977437207,17653.926506526,NA,20724.6166128947,121.602091343976,123.93711627907,121.107350678943,132.016265004355,NA,NA,NA,1115.00934103261,805.077232704403,4033.62246748366,NA,2661.17534823303,1797.73752383068,309.388481705579,4135.6167032967,NA,1758.76477704995,NA,1644.67070350913,2583.20333590637,NA,NA,2121.72715751358,211.447826086956,230.043526405451,1731.58516870597,3118.88203443019,643.16678788319,539.448190719455,1586.28969774372,79.3449553001278,27.1796083439762,914.740433053469,NA,NA,20824.55582809,25897,NA,0.629670798,0.00884955752212391,0.00884955752212391,0.0140191130644931,0.0146771037181996,0.0146771037181996,0.00452264438213246,1508.43753919455,2719.43650022095,2121.72715751358,506.933623568613,298.14360913579,136.233164314577,407.806809484856,3625.8156579988,539.460624961445,-468.749059227363,-332.515894912787
"219",2024-09-30,0.0234881247824321,0.0234881247824321,0.0139077668247336,0.0122815304676429,0.00574712643678166,0.0112492599171108,0.0109112356237098,0.0117181052979038,0.00374531835205993,0.0127557160048135,0.00786650774731834,0.0144648023143683,0.0122815304676429,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00541145833333334,0.00718173421279311,0.0050355018929964,5.56879323597233,5.92681042377277,0.00981876043000729,0.004632981033734,0.00460984393757502,0.0098080858786731,0.00573300573300584,0.00482315112540199,0.0101909401422251,0.00512960809794127,0.00153139356814691,0.00104773183328444,0.00194174757281562,0.00814176245210718,0.00646485992377821,0.00913742690058483,0.0058210074767453,0.00625000000000009,0.000834028356964112,0.0058210074767453,0.00981876043000751,0.00981876043000751,0.00981876043000729,0.00981876043000729,25920.4295917885,17833.8366148292,NA,20820.6333685936,122.21441890513,124.53488372093,121.762718061002,132.964370731381,NA,NA,NA,1123.78057065217,816.722515723271,4085.3575254124,NA,2692.53011751114,1814.52813973672,312.755370233784,4169.28791208791,NA,1777.92538089113,NA,1651.24782944366,2611.22669959806,NA,NA,2147.78521424261,212.663043478261,232.631345826235,1750.47890248424,3162.2587185189,647.324771074481,544.744903268531,1601.86509625846,80.1240244075493,27.4464784068871,923.098806893505,NA,NA,20920.5537805268,26151,NA,0.629670798,0.00913742690058483,0.00913742690058483,0.0139077668247336,0.0144648023143683,0.0144648023143683,0.00646485992377821,1518.18937658921,2744.2851524525,2147.78521424261,514.26631822004,302.456197503231,133.058452854442,408.832488673465,3676.52503673894,544.757184798998,-469.948041931207,-336.889589076765
"220",2024-12-31,0.0233789862427238,0.0233789862427238,0.0196076610049876,0.0131824545030332,0.00571428571428578,0.00936768149882905,0.0112310385064178,0.011867862969005,0.00746268656716409,0.0111692015209126,0.0281456953642385,0.0147338403041826,0.0131824545030332,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00468381248890237,0.00759016973404703,0.00493362042106193,5.54540610489457,5.90342329269502,0.00976172175249812,0.00456357784503059,0.00463648965154628,0.00975106114488922,0.00488599348534202,0.00479999999999992,0.0101989911867413,0.00523952095808378,0.00122324159021403,0.00108830281188799,0.00145348837209291,0.00783847980997621,0.00577721270709253,0.00905469032959072,0.0057941927479801,0.00552104899930983,0.000833333333333242,0.0057941927479801,0.0097617217524979,0.00976172175249812,0.00976172175249812,0.00976172175249812,26173.4576131687,18015.7237572896,NA,20915.6499497541,122.817378457989,125.132651162791,122.333031800539,133.973592873813,NA,NA,NA,1155.41015625,828.755974842768,4155.72039621522,NA,2726.16084655198,1831.38031848273,315.716735020085,4201.96879120879,NA,1797.85300173489,NA,1656.18134748845,2639.91273674301,NA,NA,2176.09829511165,213.878260869565,234.810562180579,1770.13859844271,3224.26321548168,651.064503967548,550.062551440329,1617.50205761317,80.9061728395062,27.7144032921811,931.45718073354,NA,NA,21017.5517116348,26406,NA,0.629670798,0.00905469032959072,0.00905469032959072,0.0196076610049876,0.0147338403041826,0.0147338403041826,0.00577721270709253,1526.96027954742,2769.13380468405,2176.09829511165,521.843436026514,306.912538816254,129.221067941035,409.613744707026,3746.10665150819,550.075733894832,-485.518846365629,-356.297778424593
"221",2025-03-31,0.023326574036983,0.023326574036983,0.0172088146592435,0.0130109383995394,0.00568181818181812,0.00928074245939681,0.0111063031876533,0.0117286687356415,0.00740740740740731,0.0110458284371329,0.0273752012882447,0.0145199063231851,0.0130109383995394,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00549073438572401,0.00786957562137802,0.00503754535647349,5.52225866033397,5.88027584813442,0.009705412194565,0.00459066564651867,0.00451993529355788,0.00969476634098321,0.00486223662884933,0.00557324840764339,0.010480109739369,0.00541528464089902,0.000916310323763048,0.000254206271051771,0.00145137880986934,0.00777751590855535,0.0057463364358894,0.00933237616654692,0.00578131459986952,0.00549073438572401,0,0.00578131459986952,0.009705412194565,0.009705412194565,0.009705412194565,0.009705412194565,26427.4818078615,18204.5305193002,NA,21011.666705453,123.436076572534,125.830046511628,123.004729984756,135.027908194202,NA,NA,NA,1187.03974184783,840.789433962265,4219.8988530967,NA,2759.81251121554,1848.29406006873,318.681179130922,4234.64967032967,NA,1817.78167740104,NA,1661.11989285376,2669.59121718904,NA,NA,2204.41137598069,215.093478260869,236.989778534923,1789.79829440119,3279.74896356952,654.805739648811,555.401135234852,1633.20058180786,81.6914005959983,27.9833829998581,940.149889527177,NA,NA,21112.5496854004,26662,NA,0.629670798,0.00933237616654692,0.00933237616654692,0.0172088146592435,0.0145199063231851,0.0145199063231851,0.0057463364358894,1535.73470703794,2794.97640300486,2204.41137598069,529.420553832988,311.368880129277,125.385185815824,410.729335694189,3809.16951740251,555.414146173251,-494.575929245615,-369.190743429791
"222",2025-06-30,0.0233295883031917,0.0233295883031917,0.015500857181558,0.0128438281427596,0.00564971751412435,0.00919540229885052,0.0109843081312411,0.0115927017767508,0.00735294117647056,0.010925151092515,0.0266457680250785,0.0143120960295475,0.0128438281427596,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00546075085324227,0.0069446825905235,0.00493115420421342,5.49934664924398,5.85736383704442,0.00964981718119784,0.00452208682406696,0.00454696158764745,0.0096766934213488,0.00483870967741939,0.00475059382422804,0.0102085143353605,0.00525146435063628,0.00122062862374128,0.000253663681935912,0.00193236714975842,0.00795135640785771,0.00571579972934577,0.00889046941678528,0.00578205524546549,0.00546075085324227,0,0.00578205524546549,0.00964981718119784,0.00964981718119806,0.00964981718119806,0.00964981718119806,26682.5021758668,18390.371730075,NA,21106.6832866134,124.044758900477,126.427813953488,123.676428168973,135.965634157473,NA,NA,NA,1218.66932744565,852.822893081762,4279.09614721239,NA,2793.48511150183,1865.26936449471,321.648702566293,4268.32087912088,NA,1837.71140788958,NA,1666.06346553958,2698.2742487576,NA,NA,2232.72445684973,216.308695652174,239.168994889267,1809.45799035966,3330.58788384518,658.54847811827,560.760654652098,1648.96066884253,82.4797076770257,28.2534175299182,948.508263367212,NA,NA,21208.5476378373,26920,NA,0.629670798,0.00889046941678528,0.00889046941678528,0.015500857181558,0.0143120960295475,0.0143120960295475,0.00571579972934577,1544.51265906077,2819.82505523641,2232.72445684973,536.997671639461,315.8252214423,121.550806478809,411.510591727751,3867.58555548464,560.773498480241,-498.991211633927,-377.440405155119
"223",2025-09-30,0.0233455197297245,0.0233455197297245,0.0135848695645364,0.0126809561216474,0.00561797752808979,0.00911161731207288,0.0108649640186256,0.0114598511400781,0.0072992700729928,0.0108070820878363,0.0259541984732825,0.0141101502048249,0.0126809561216474,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00459462787185427,0.00770698227511168,0.00489639663377806,5.47788134339399,5.83589853119444,0.00937091655777489,0.00421740984694119,0.00447923051534715,0.00958395245170873,0.00481540930979141,0.00551615445232456,0.00994409804343155,0.00502310628892899,0.00121914050594341,0.00107235026405106,0.0014464802314369,0.00765661252900229,0.00567190518631699,0.00916461050405348,0.0057859697832543,0.00543109300746769,0.000832639467110763,0.0057859697832543,0.00937091655777489,0.00937091655777467,0.00937091655777489,0.00937091655777489,26932.5416773095,18573.247389614,NA,21195.6988205427,124.652131240395,127.125209302326,124.24467533293,137.013518889949,NA,NA,NA,1250.29891304348,864.856352201258,4333.03445798129,NA,2827.0530336745,1881.93685472079,324.600829378988,4301.00175824175,NA,1857.63586426619,NA,1670.98190162285,2727.95874035641,NA,NA,2261.03753771877,217.523913043478,241.348211243612,1829.11768631813,3375.83348582044,662.28370264675,566.015495955726,1664.41294167731,83.2526181353768,28.518177948063,957.200972160849,NA,NA,21303.5456116028,27178,NA,0.629670798,0.00916461050405348,0.00916461050405348,0.0135848695645364,0.0141101502048249,0.0141101502048249,0.00567190518631699,1553.27298842203,2845.66765355722,2261.03753771877,544.574789445935,320.281562755323,117.708913200815,412.626182714913,3920.40827526637,566.028176911848,-497.788039119294,-380.079125918479
"224",2025-12-31,0.0233603987420155,0.0233603987420155,0.0125034759000102,0.0126809561216474,0.00698324022346375,0.0197516930022574,0.0110273590173087,0.0123033795358978,0.00362318840579712,0.0136487716105551,0.0182823129251701,0.0152603231597845,0.027593085106383,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00540175557056033,0.0072771971304979,0.00494542590467284,5.45701092135161,5.81502810915205,0.00924693001923371,0.00415251038127584,0.00445925647765688,0.00956656118919708,0.0047923322683705,0.00470219435736663,0.00963329607749208,0.0046648007463681,0.000913242009132453,0.000234624064066269,0.00144439094848337,0.00782868984572871,0.00563764701647185,0.00873209919664686,0.0057896256892811,0.00540175557056033,0,0.0057896256892811,0.00924693001923371,0.00924693001923371,0.00924693001923349,0.00924693001923349,27181.5850054397,18752.1689808386,NA,21283.7141799334,125.268589119304,127.722976744186,124.915814700022,138.010593276454,NA,NA,NA,1273.15726902174,878.054339622642,4383.60248445373,NA,2860.95905716061,1898.84658645472,330.137696287932,4334.67296703296,NA,1878.06990727389,NA,1675.16204092046,2757.38405811929,NA,NA,2289.70965552398,219.042934782609,246.115247018739,1849.28802373007,3418.04313845284,666.017424387035,571.24940163663,1679.80365167211,84.0224492691926,28.7818835438248,965.559346000884,NA,NA,21398.5435853684,27438,NA,0.629670798,0.00873209919664686,0.00873209919664686,0.0125034759000102,0.0152603231597845,0.0152603231597845,0.00563764701647185,1562.02979325098,2870.51630578878,2289.70965552398,552.885176717552,325.16916290509,113.132247669483,412.674169283332,3970.92831517039,571.276994721737,-489.049318317902,-375.91707064842
"225",2026-03-31,0.0234014202753476,0.0234014202753476,0.0127776198950325,0.0126809561216474,0.00693481276005548,0.0193691200885446,0.0109070827005384,0.0121538461538462,0.00361010830324915,0.0134649910233393,0.0179540709812109,0.0150309460654288,0.0268521514073115,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.0045370120702275,0.00803350709551065,0.0049744360638615,5.43612462778706,5.7941418155875,0.00923550538737805,0.00413533834586466,0.00443945978784055,0.00954880093301269,0.00556438791732905,0.00546021840873645,0.0101739588824459,0.00517378615017239,0.0012165450121655,0.00106869414073985,0.000961538461538458,0.00776787754169517,0.00561055488918316,0.00900277008310257,0.00579970483943137,0.00537273337810618,0.000831946755407653,0.00579970483943137,0.00923550538737827,0.00923550538737805,0.00923550538737827,0.00923550538737827,27432.6206801949,18942.9527770064,NA,21371.7295393241,125.891729706688,128.420372093023,125.482559259078,139.119302356796,NA,NA,NA,1296.015625,891.252327044026,4435.96964925534,NA,2895.27054175997,1915.8794438686,335.680721845946,4368.34417582417,NA,1898.50605992636,NA,1679.35223485909,2787.80031639505,NA,NA,2318.74536319699,220.561956521739,250.882282793867,1869.45836114201,3461.71759446082,669.754151703711,576.525178562982,1695.31748734686,84.798439052079,29.0476987843527,974.252054794521,NA,NA,21493.541559134,27700,NA,0.629670798,0.00900277008310257,0.00900277008310257,0.0127776198950325,0.0150309460654288,0.0150309460654288,0.00561055488918316,1570.79364714455,2896.35890410959,2318.74536319699,561.195563989169,330.056763054857,108.558587714542,413.056490805352,4022.91315844998,576.552030714389,-481.421865665301,-372.863277950759
"226",2026-06-30,0.0234004192784845,0.0234004192784845,0.0132220904378866,0.0126809561216474,0.00688705234159781,0.0190010857763301,0.0107894018027861,0.0120079039367684,0.00359712230215825,0.0132860938883967,0.0176374077112387,0.014808362369338,0.0261499684940139,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00450901803607207,0.00747075640791417,0.00490774048967668,5.41522740356937,5.77324459136982,0.00922361827293194,0.00411830774990629,0.00437331348283232,0.00949458483754517,0.00474308300395254,0.00465477114041879,0.00954965297709132,0.00461924244423906,0.000911300121506642,0.00106989754670739,0.00144092219020164,0.00770800272047145,0.00558373977011439,0.00892244337680159,0.00579945889421896,0.00534402137608558,0.000831255195344882,0.00579945889421896,0.00922361827293194,0.00922361827293194,0.00922361827293194,0.00922361827293194,27685.6487015751,19123.8514023882,NA,21459.7448987148,126.509573645885,129.018139534884,126.04836238199,140.158628776343,NA,NA,NA,1318.87398097826,904.450314465409,4490.43350115336,NA,2929.99209813975,1933.03542696244,341.229906053031,4402.01538461538,NA,1918.94432222359,NA,1683.55248343875,2818.21356909441,NA,NA,2348.14927140497,222.080978260869,255.649318568995,1889.62869855395,3507.4887375652,673.493884596778,581.842826734781,1710.95444870158,85.5805874840358,29.3156236696467,982.944763588158,NA,NA,21587.5395542284,27963,NA,0.629670798,0.00892244337680159,0.00892244337680159,0.0132220904378866,0.014808362369338,0.014808362369338,0.00558373977011439,1579.56455010275,2922.2015024304,2348.14927140497,569.505951260785,334.944363204624,103.987933335993,413.438812327372,4076.99468882598,581.868976703275,-475.532954215167,-371.545020879174
"227",2026-09-30,0.0233852176937708,0.0233852176937708,0.0135866052934512,0.0126809561216474,0.00683994528043774,0.0186467767714438,0.0106742332117282,0.0118654250525683,0.00358422939068093,0.0131118881118881,0.0173317210802095,0.0145922746781115,0.025483573840958,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00514522821576757,0.0073940495738527,0.00494197393515172,5.39692724485795,5.75494443265839,0.00939119170984459,0.00428784489187173,0.00435427089123586,0.00947680863998857,0.00472069236821415,0.00540540540540535,0.00956270029980355,0.00459800315291647,0.0012139605462822,0.00104101664592271,0.00143884892086321,0.00787401574803148,0.00619160112991013,0.00884353741496602,0.00579572383837967,0.00598006644518279,0.000830564784053189,0.00579572383837967,0.00939119170984459,0.00939119170984459,0.00939119170984459,0.00939119170984459,27945.649936143,19306.7270619272,NA,21551.7609562596,127.13478066139,129.715534883721,126.696909972669,141.194968625718,NA,NA,NA,1341.73233695652,917.648301886793,4546.78107499552,NA,2965.23307354838,1950.62234993614,346.800645531862,4436.67692307692,NA,1939.38996827751,NA,1689.19213531717,2848.19654918998,NA,NA,2377.92604928273,223.6,260.416354344123,1909.79903596589,3555.14360261372,677.663890093635,587.307024265645,1727.02234993614,86.3842911877395,29.590932311622,991.637472381795,NA,NA,21681.5375493228,28228,NA,0.629670798,0.00884353741496602,0.00884353741496602,0.0135866052934512,0.0145922746781115,0.0145922746781115,0.00619160112991013,1589.34458375594,2948.04410075122,2377.92604928273,577.816338532402,339.831963354391,99.847551561233,413.821133849393,4132.95994114612,587.332507839486,-472.594298338151,-372.746746776918
"228",2026-12-31,0.0233828498709976,0.0233828498709976,0.0135709536842969,0.0126809561216474,0.00271739130434789,0.0167364016736402,0.0106951871657754,0.0116891791598634,0.00714285714285712,0.013157894736842,0.0184231378763866,0.0148054145516074,0.022754491017964,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00511040131793705,0.00698204713196215,0.00493147240247205,5.37782485875706,5.73584204655751,0.00951769864185659,0.00445516985335059,0.00438151462042247,0.00942326767748325,0.00469851213782313,0.00460829493087567,0.00972812451999383,0.00477311363933564,0.00121248863291901,0.00105103418774433,0.00143678160919536,0.00758928571428563,0.00616680671217962,0.00842886041807156,0.00579514205645504,0.00594451783355354,0.000829875518672196,0.00579514205645504,0.00951769864185659,0.00951769864185659,0.00951769864185636,0.00951769864185636,28211.6282105861,19494.5453068592,NA,21647.7777119585,127.761742323616,130.313302325581,127.344382028372,142.180798551459,NA,NA,NA,1366.45125679348,931.234465408806,4603.38613800765,NA,3000.97726070706,1967.66723690624,351.981257891466,4470.34813186813,NA,1960.09726399246,NA,1694.61752796361,2877.42098962217,NA,NA,2408.08042517421,224.207608695652,264.774787052811,1930.22469410456,3603.39029178582,681.842912319666,592.896835532851,1743.45962821059,87.2064708386548,29.8725698878956,999.99584622183,NA,NA,21776.5355230884,28494,NA,0.629670798,0.00842886041807156,0.00842886041807156,0.0135709536842969,0.0148054145516074,0.0148054145516074,0.00616680671217962,1599.14576460301,2972.89275298277,2408.08042517421,586.371148959066,344.86331644974,95.4717633606,413.624697262764,4189.76144074488,592.919590023869,-470.720304722196,-375.248541361596
