"","date","health_outlays","social_benefits","noncorporate_taxes","corporate_taxes","federal_nom","pi_federal","state_local_nom","pi_state_local","gdp","gdppoth","pi_gdp","pce","pi_pce","federal_cont","state_local_cont","health_outlays_xmpc","social_benefits_xmpc","noncorporate_taxes_xmpc","corporate_taxes_xmpc","transfers_net_taxes","taxes_transfers_cont","fim_bars","fim_bars_ma"
"148",2006-12-31,-2.54526299355075,2.76436045398054,48.4082355146552,-38.210712511142,1178.34974892396,0.0052062923361138,1496.35025107604,0.0105082972754504,14037.2,0.00485311262166133,0.00375669852494331,9407.5,-0.00169432956939508,-0.0319017349888428,0.316927168664328,8.44517299968014,0.613876252486836,-15.3434036833002,-4.09646686582161,-10.3808212969548,-0.299428773663741,-0.0144033399882566,-0.460831674596932
"149",2007-03-31,28.2262940103799,15.0655754814585,56.0511303633471,-2.06795878190894,1186.256703524,0.0085653820449989,1532.943296476,0.0191981931112366,14208.6,0.00486162687786118,0.0102592327590951,9549.4,0.00945745262899322,-0.225536659533479,0.0168446048621071,8.57633730724166,1.59275454090512,-18.1964623730931,-3.7986435030167,-11.826014027963,-0.3369906826992,-0.545682737370572,-0.582301635697791
"150",2007-06-30,-19.8035636756132,-1.7669366418728,-6.63564420673265,-11.7590518577028,1222.19297623761,0.00798462710797465,1548.10702376239,0.0106763619575254,14382.4,0.00484921968405816,0.00612353857720338,9644.7,0.00810786894675131,0.583084495996881,-0.243123432708605,3.99127029486581,2.28452798477207,-13.4239712770291,-2.85957980987698,-10.0077528072682,-0.281737899786556,0.0582231635017196,-0.315459008527545
"151",2007-09-30,5.118408505503,-2.79018212130279,-27.2941681508405,-40.5338170770969,1236.10265397375,0.00686957665001309,1572.89734602625,0.0109404442414207,14535,0.00475765257366678,0.00418024886559309,9753.8,0.00563973710486199,-0.00837245951004111,0.013571819020967,2.47407206551176,2.98638386375928,-6.41088031540976,-0.897336872926629,-1.84776125906535,-0.0513895110430901,-0.0461901515321642,-0.137013266347318
"152",2007-12-31,7.70007117958369,-3.95688195722062,-12.6536999638251,-23.5789031392927,1255.63728268442,0.00801967377229351,1609.26271731558,0.0144595189950634,14681.5,0.00468265434871662,0.00458344567268809,9877.8,0.00981964583810657,0.105490119260886,0.172182941581711,4.77927225446701,1.47410432123901,-4.61981592441548,-0.0818892018300706,1.55167144946048,0.0427016566758989,0.320374717518495,-0.0533187519706305
"153",2008-03-31,0.167187071489366,16.9156479996306,-14.5842451031999,-65.3943561670809,1280.34457899903,0.0084200526793039,1628.95542100097,0.0161464539046581,14651,0.00464185857685573,0.0044981213097155,9934.3,0.00838438516309581,0.22630585589385,-0.374924974887287,-1.53402680678336,1.89037063782773,-0.195953456834686,4.54326479248345,4.70365516669313,0.128151896378248,-0.0204672226151884,0.0779851267182154
"154",2008-06-30,4.49611371607932,314.012251574504,-24.5724645222936,-17.5403054924096,1316.86031723906,0.0102444977305816,1654.23968276094,0.0141036459075319,14805.6,0.00458296022197446,0.00391155190287384,10052.8,0.0102861918589079,0.478642627264618,-0.140751801100145,3.93340060634746,72.9406879865126,2.15660929642871,4.58743198236897,83.6181298716578,2.28293303860918,2.62082386477365,0.718635302036199
"155",2008-09-30,-1.5728029163713,-237.358750834153,-98.8778911896061,-18.4193724705495,1336.41626213169,0.00759751200025427,1691.18373786831,0.0132483250486277,14835.2,0.00441890895217645,0.00765422898813006,10081,0.0103617601204806,0.100826632764392,0.20852151992785,2.42787803642574,20.1627600261213,12.2165461782237,5.20553487917857,40.0127191199493,1.08101580807125,1.39036396076349,1.07777383011011
"156",2008-12-31,18.3651639830965,-12.1632091833023,-32.3048109776159,-98.9271732278037,1354.82622768959,-0.00466926070038909,1665.27377231041,-0.0116566772604143,14559.5,0.00414514511529318,0.00255668011917098,9837.3,-0.0150106018936452,0.515271843967243,-0.356087805964039,4.82752391721613,18.3163364002529,17.5232697550793,9.59190435810429,50.2590344306526,1.35512927174969,1.5143133097529,1.37625847816871
"157",2009-03-31,26.822399245419,88.4988337488703,-290.728180505755,4.26300639140652,1367.35184192399,-0.00813557889398386,1652.34815807601,-0.01285163963614,14394.5,0.0037566609667361,0.000663884673748116,9756.1,-0.00598917259900245,0.507113213809239,0.0609915231560771,10.8249466563503,34.4225531938318,49.8410457661943,9.77401270030571,104.862558316682,2.88093844752037,3.44904318448569,2.24363607994393
